nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00835 -0.00835 -0.00295 -0.00205 -0.00197 -0.00209  -0.0023 -0.00257 -0.00291 -0.00333 -0.00384 -0.00448 -0.00532 -0.00647 -0.00817  -0.0106  -0.0138  -0.0144 -0.00228    0.037    0.101    0.101
       20| -0.00835 -0.00835 -0.00295 -0.00205 -0.00197 -0.00209  -0.0023 -0.00257 -0.00291 -0.00333 -0.00384 -0.00448 -0.00532 -0.00647 -0.00817  -0.0106  -0.0138  -0.0144 -0.00228    0.037    0.101    0.101
       19| -0.00438 -0.00438 -0.00376  -0.0032 -0.00291 -0.00283 -0.00289 -0.00305  -0.0033 -0.00364 -0.00408 -0.00465 -0.00541 -0.00648 -0.00811  -0.0107   -0.015  -0.0206  -0.0194  0.00214   0.0405   0.0405
       18| -0.00309 -0.00309 -0.00296 -0.00274 -0.00264 -0.00264 -0.00273 -0.00289 -0.00312 -0.00343 -0.00384 -0.00437 -0.00508 -0.00608 -0.00764  -0.0102  -0.0146   -0.021   -0.025  -0.0155  0.00371  0.00371
       17| -0.00236 -0.00236 -0.00236  -0.0023 -0.00229 -0.00233 -0.00242 -0.00258 -0.00279 -0.00307 -0.00342 -0.00388 -0.00449 -0.00535 -0.00664 -0.00874  -0.0122  -0.0171  -0.0205  -0.0147 -0.00439 -0.00439
       16| -0.00187 -0.00187 -0.00191 -0.00191 -0.00194 -0.00199 -0.00209 -0.00222  -0.0024 -0.00262 -0.00289 -0.00324 -0.00368 -0.00426 -0.00508 -0.00628 -0.00807  -0.0102  -0.0109 -0.00631-0.000165-0.000165
       15|  -0.0015  -0.0015 -0.00154 -0.00156  -0.0016 -0.00166 -0.00174 -0.00185 -0.00198 -0.00213 -0.00231 -0.00252 -0.00276 -0.00303 -0.00333 -0.00365 -0.00393 -0.00382 -0.00229  0.00177  0.00579  0.00579
       14| -0.00118 -0.00118 -0.00122 -0.00125 -0.00129 -0.00134  -0.0014 -0.00147 -0.00155 -0.00164 -0.00172  -0.0018 -0.00185 -0.00185 -0.00175 -0.00147-0.000849  0.00041  0.00262  0.00586  0.00848  0.00848
       13|-0.000905-0.000905 -0.00094 -0.00097   -0.001 -0.00104 -0.00107 -0.00111 -0.00114 -0.00116 -0.00116 -0.00112 -0.00103-0.000838-0.000495 9.28e-05  0.00105  0.00248   0.0044  0.00654  0.00807  0.00807
