nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00855 -0.00855 -0.00304 -0.00196 -0.00175 -0.00177  -0.0019  -0.0021 -0.00239 -0.00278 -0.00329 -0.00396 -0.00484 -0.00599 -0.00742 -0.00884 -0.00915 -0.00449   0.0121   0.0521    0.114    0.114
       20| -0.00855 -0.00855 -0.00304 -0.00196 -0.00175 -0.00177  -0.0019  -0.0021 -0.00239 -0.00278 -0.00329 -0.00396 -0.00484 -0.00599 -0.00742 -0.00884 -0.00915 -0.00449   0.0121   0.0521    0.114    0.114
       19|  -0.0045  -0.0045 -0.00382 -0.00313 -0.00273 -0.00256 -0.00256 -0.00266 -0.00288 -0.00321 -0.00368 -0.00432 -0.00519 -0.00638 -0.00793 -0.00975  -0.0112  -0.0109 -0.00337   0.0196   0.0559   0.0559
       18| -0.00326 -0.00326 -0.00308 -0.00277 -0.00258 -0.00252 -0.00257 -0.00271 -0.00295 -0.00331 -0.00382 -0.00452 -0.00547 -0.00678 -0.00856  -0.0108  -0.0128  -0.0135  -0.0106-0.000149   0.0158   0.0158
       17| -0.00256 -0.00256 -0.00252 -0.00241 -0.00234 -0.00235 -0.00244 -0.00262  -0.0029 -0.00329 -0.00384 -0.00461 -0.00569 -0.00722 -0.00938  -0.0122  -0.0151  -0.0166  -0.0155  -0.0105 -0.00327 -0.00327
       16| -0.00206 -0.00206 -0.00208 -0.00206 -0.00206 -0.00212 -0.00224 -0.00244 -0.00273 -0.00315 -0.00372 -0.00453  -0.0057 -0.00745    -0.01  -0.0136  -0.0176  -0.0204  -0.0203  -0.0166  -0.0118  -0.0118
       15| -0.00166 -0.00166 -0.00168  -0.0017 -0.00175 -0.00183 -0.00197 -0.00217 -0.00246 -0.00286 -0.00341  -0.0042 -0.00538 -0.00719    -0.01  -0.0141  -0.0189  -0.0224  -0.0223  -0.0182   -0.014   -0.014
       14| -0.00128 -0.00128 -0.00132 -0.00135 -0.00141  -0.0015 -0.00164 -0.00182 -0.00208 -0.00243 -0.00291 -0.00361 -0.00465 -0.00629 -0.00889  -0.0127  -0.0172  -0.0204  -0.0197  -0.0154  -0.0114  -0.0114
       13|-0.000931-0.000931-0.000964   -0.001 -0.00106 -0.00114 -0.00126 -0.00141 -0.00161 -0.00189 -0.00226 -0.00279 -0.00358  -0.0048 -0.00673 -0.00955  -0.0128  -0.0149  -0.0136 -0.00934  -0.0059  -0.0059
       12|-0.000592-0.000592-0.000622-0.000657-0.000703-0.000766-0.000849-0.000956 -0.00109 -0.00127 -0.00151 -0.00184 -0.00231   -0.003 -0.00407 -0.00556 -0.00716 -0.00789  -0.0061 -0.00227 0.000397 0.000397
       11|-0.000266-0.000266-0.000291-0.000317-0.000349-0.000387-0.000435-0.000492 -0.00056-0.000643-0.000743-0.000869 -0.00103 -0.00125 -0.00154 -0.00189 -0.00208 -0.00151 0.000556  0.00362  0.00544  0.00544
       10| 4.36e-05 4.36e-05 2.31e-05 7.62e-06-6.42e-06-1.94e-05-3.04e-05-3.79e-05-3.97e-05-3.22e-05-1.04e-05 3.39e-05 0.000113 0.000248 0.000474 0.000858  0.00157  0.00286  0.00483  0.00702  0.00812  0.00812
        9| 0.000332 0.000332 0.000317 0.000312 0.000315 0.000326 0.000349 0.000386 0.000442 0.000525 0.000644 0.000815  0.00106  0.00141  0.00192  0.00264   0.0037  0.00507  0.00666  0.00804  0.00864  0.00864
        8| 0.000595 0.000595 0.000584 0.000589 0.000607 0.000641 0.000692 0.000767 0.000869  0.00101   0.0012  0.00145   0.0018  0.00226  0.00287  0.00369  0.00472  0.00588  0.00701  0.00782  0.00812  0.00812
        7| 0.000828 0.000828 0.000821 0.000834 0.000866 0.000918 0.000993   0.0011  0.00123  0.00141  0.00165  0.00195  0.00234  0.00284  0.00347  0.00424  0.00511  0.00602  0.00681  0.00731  0.00745  0.00745
        6|  0.00103  0.00103  0.00102  0.00104  0.00109  0.00115  0.00125  0.00137  0.00153  0.00174    0.002  0.00233  0.00274  0.00323  0.00382   0.0045  0.00522  0.00592  0.00649  0.00683  0.00691  0.00691
        5|  0.00119  0.00119  0.00119  0.00121  0.00127  0.00134  0.00145  0.00159  0.00177  0.00199  0.00227  0.00261  0.00301  0.00348  0.00402  0.00461  0.00521  0.00576  0.00619  0.00644   0.0065   0.0065
        4|  0.00131  0.00131  0.00131  0.00134   0.0014  0.00149   0.0016  0.00176  0.00195  0.00218  0.00246   0.0028  0.00319  0.00364  0.00413  0.00464  0.00515  0.00561  0.00595  0.00615   0.0062   0.0062
        3|   0.0014   0.0014   0.0014  0.00143  0.00149  0.00159  0.00171  0.00187  0.00207  0.00231   0.0026  0.00293  0.00331  0.00373  0.00418  0.00465   0.0051  0.00549  0.00578  0.00595    0.006    0.006
