nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00855 -0.00855 -0.00306 -0.00202 -0.00183 -0.00187 -0.00202 -0.00224 -0.00254 -0.00293 -0.00345 -0.00414 -0.00504 -0.00626 -0.00786 -0.00964  -0.0106 -0.00667  0.00969     0.05    0.113    0.113
       20| -0.00855 -0.00855 -0.00306 -0.00202 -0.00183 -0.00187 -0.00202 -0.00224 -0.00254 -0.00293 -0.00345 -0.00414 -0.00504 -0.00626 -0.00786 -0.00964  -0.0106 -0.00667  0.00969     0.05    0.113    0.113
       19|  -0.0045  -0.0045 -0.00383 -0.00317  -0.0028 -0.00265 -0.00267 -0.00278 -0.00301 -0.00335 -0.00382 -0.00447 -0.00536  -0.0066 -0.00831  -0.0105  -0.0127  -0.0133 -0.00629    0.017   0.0537   0.0537
       18| -0.00324 -0.00324 -0.00307 -0.00279 -0.00262 -0.00257 -0.00263 -0.00278 -0.00303 -0.00339 -0.00389 -0.00458 -0.00554  -0.0069 -0.00883  -0.0115  -0.0145  -0.0164  -0.0143 -0.00374   0.0128   0.0128
       17| -0.00253 -0.00253  -0.0025  -0.0024 -0.00235 -0.00237 -0.00246 -0.00264 -0.00291 -0.00329 -0.00382 -0.00455 -0.00559 -0.00712 -0.00937  -0.0126  -0.0166  -0.0199    -0.02  -0.0149  -0.0065  -0.0065
       16| -0.00203 -0.00203 -0.00204 -0.00203 -0.00204  -0.0021 -0.00222 -0.00241 -0.00268 -0.00306 -0.00358 -0.00431 -0.00536 -0.00696 -0.00946  -0.0132  -0.0182  -0.0227  -0.0239  -0.0195  -0.0136  -0.0136
       15| -0.00162 -0.00162 -0.00165 -0.00167 -0.00171 -0.00179 -0.00192  -0.0021 -0.00236  -0.0027 -0.00317 -0.00383 -0.00479 -0.00627 -0.00865  -0.0124  -0.0173  -0.0218  -0.0224   -0.018  -0.0132  -0.0132
       14| -0.00125 -0.00125 -0.00129 -0.00132 -0.00138 -0.00145 -0.00157 -0.00173 -0.00194 -0.00222  -0.0026 -0.00312 -0.00387 -0.00501 -0.00685  -0.0097  -0.0134  -0.0166  -0.0164  -0.0121 -0.00806 -0.00806
       13|-0.000912-0.000912-0.000945-0.000981 -0.00103  -0.0011 -0.00119 -0.00131 -0.00146 -0.00166 -0.00191 -0.00225 -0.00273 -0.00342 -0.00448 -0.00606 -0.00802 -0.00942 -0.00829 -0.00431 -0.00113 -0.00113
       12| -0.00059 -0.00059-0.000619-0.000649-0.000687-0.000734-0.000794-0.000867-0.000956 -0.00106 -0.00119 -0.00134 -0.00154 -0.00179 -0.00212 -0.00255 -0.00293 -0.00269-0.000836  0.00255  0.00484  0.00484
       11|-0.000286-0.000286 -0.00031-0.000331-0.000353-0.000377-0.000403 -0.00043-0.000454-0.000474-0.000483-0.000473-0.000433-0.000343-0.000169 0.000152 0.000768  0.00199  0.00404  0.00663  0.00815  0.00815
       10|-4.73e-07-4.73e-07-1.93e-05-3.03e-05-3.65e-05-3.74e-05-3.09e-05-1.38e-05 1.88e-05 7.39e-05 0.000162 0.000298 0.000504 0.000814  0.00127  0.00196    0.003  0.00441  0.00616  0.00788   0.0088   0.0088
        9| 0.000262 0.000262 0.000249 0.000247 0.000256 0.000277 0.000312 0.000366 0.000446  0.00056 0.000719 0.000942  0.00125  0.00168  0.00226  0.00306  0.00409  0.00532  0.00659  0.00762  0.00811  0.00811
        8|   0.0005   0.0005  0.00049 0.000498  0.00052 0.000559 0.000618 0.000702 0.000818 0.000974  0.00118  0.00146  0.00182  0.00228  0.00289  0.00364  0.00453  0.00549  0.00637  0.00699  0.00724  0.00724
        7| 0.000709 0.000709 0.000703 0.000717  0.00075 0.000804 0.000882 0.000989  0.00113  0.00131  0.00155  0.00185  0.00223  0.00269  0.00326  0.00393  0.00466  0.00539  0.00601  0.00641  0.00654  0.00654
        6| 0.000886 0.000886 0.000884 0.000904 0.000946  0.00101   0.0011  0.00123  0.00138  0.00159  0.00184  0.00214  0.00252  0.00296  0.00347  0.00405  0.00464   0.0052  0.00566  0.00594  0.00602  0.00602
        5|  0.00103  0.00103  0.00103  0.00106   0.0011  0.00118  0.00128  0.00141  0.00158  0.00179  0.00205  0.00236  0.00271  0.00313  0.00359  0.00408  0.00457  0.00502  0.00537  0.00558  0.00564  0.00564
        4|  0.00114  0.00114  0.00114  0.00117  0.00122   0.0013  0.00141  0.00156  0.00173  0.00195   0.0022   0.0025  0.00285  0.00323  0.00365  0.00408  0.00449  0.00486  0.00515  0.00532  0.00536  0.00536
