nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00836 -0.00836 -0.00297 -0.00207   -0.002 -0.00213 -0.00235 -0.00263 -0.00298  -0.0034 -0.00391 -0.00454 -0.00536 -0.00649 -0.00815  -0.0106  -0.0137  -0.0144 -0.00246   0.0365      0.1      0.1
       20| -0.00836 -0.00836 -0.00297 -0.00207   -0.002 -0.00213 -0.00235 -0.00263 -0.00298  -0.0034 -0.00391 -0.00454 -0.00536 -0.00649 -0.00815  -0.0106  -0.0137  -0.0144 -0.00246   0.0365      0.1      0.1
       19|  -0.0044  -0.0044 -0.00377 -0.00323 -0.00294 -0.00287 -0.00294  -0.0031 -0.00335 -0.00369 -0.00413 -0.00469 -0.00544 -0.00647 -0.00806  -0.0106  -0.0148  -0.0205  -0.0194  0.00194     0.04     0.04
       18|  -0.0031  -0.0031 -0.00297 -0.00277 -0.00267 -0.00267 -0.00276 -0.00293 -0.00316 -0.00347 -0.00387 -0.00439 -0.00507 -0.00604 -0.00754    -0.01  -0.0143  -0.0206  -0.0246   -0.015  0.00401  0.00401
       17| -0.00238 -0.00238 -0.00238 -0.00232 -0.00231 -0.00235 -0.00245 -0.00261 -0.00282 -0.00309 -0.00343 -0.00387 -0.00446 -0.00527 -0.00649 -0.00846  -0.0117  -0.0163  -0.0195  -0.0138 -0.00352 -0.00352
       16| -0.00189 -0.00189 -0.00192 -0.00193 -0.00196 -0.00202 -0.00211 -0.00224 -0.00242 -0.00263 -0.00289 -0.00322 -0.00363 -0.00417 -0.00491 -0.00599 -0.00758 -0.00944  -0.0098 -0.00524 0.000798 0.000798
       15| -0.00151 -0.00151 -0.00155 -0.00158 -0.00162 -0.00168 -0.00176 -0.00186 -0.00199 -0.00214 -0.00231  -0.0025 -0.00271 -0.00294 -0.00319 -0.00342 -0.00357 -0.00327 -0.00159  0.00244  0.00637  0.00637
       14|  -0.0012  -0.0012 -0.00124 -0.00127 -0.00131 -0.00136 -0.00142 -0.00149 -0.00156 -0.00164 -0.00171 -0.00178 -0.00181 -0.00178 -0.00165 -0.00133 -0.00064 0.000672  0.00289  0.00603  0.00855  0.00855
       13|-0.000925-0.000925-0.000961-0.000991 -0.00102 -0.00106 -0.00109 -0.00112 -0.00115 -0.00117 -0.00116 -0.00111 -0.00101-0.000801-0.000442 0.000164  0.00113  0.00254  0.00442  0.00645  0.00789  0.00789
       12|-0.000683-0.000683-0.000713-0.000737-0.000757-0.000774-0.000785-0.000787-0.000774-0.000738-0.000666-0.000543-0.000345-3.92e-05 0.000423   0.0011  0.00202  0.00321  0.00455  0.00575  0.00648  0.00648
       11|-0.000467-0.000467-0.000492-0.000508-0.000517-0.000519-0.000509-0.000485-0.000439-0.000364-0.000248-7.65e-05  0.00017 0.000516 0.000994  0.00162  0.00241  0.00332  0.00423  0.00494   0.0053   0.0053
       10|-0.000275-0.000275-0.000295-0.000304-0.000304-0.000292-0.000265 -0.00022 -0.00015-4.84e-05 9.48e-05 0.000291 0.000555 0.000903  0.00135  0.00189  0.00252   0.0032  0.00382  0.00426  0.00445  0.00445
        9|-0.000106-0.000106-0.000122-0.000125-0.000116-9.29e-05-5.33e-05    7e-06  9.3e-05 0.000211 0.000368 0.000573 0.000834  0.00116  0.00155  0.00201  0.00251  0.00301  0.00344  0.00373  0.00384  0.00384
        8| 4.09e-05 4.09e-05 2.88e-05 3.06e-05 4.63e-05 7.74e-05 0.000127 0.000197 0.000293 0.000419  0.00058 0.000783  0.00103  0.00133  0.00167  0.00204  0.00244  0.00281  0.00312  0.00332  0.00339  0.00339
        7| 0.000166 0.000166 0.000157 0.000162 0.000183  0.00022 0.000276 0.000353 0.000454 0.000583 0.000743 0.000936  0.00117  0.00143  0.00172  0.00203  0.00235  0.00263  0.00286  0.00301  0.00305  0.00305
        6| 0.000269 0.000269 0.000262 0.000271 0.000296 0.000337 0.000397 0.000477 0.000581 0.000709 0.000864  0.00105  0.00126  0.00149  0.00175  0.00201  0.00226  0.00248  0.00266  0.00277   0.0028   0.0028
        5| 0.000351 0.000351 0.000346 0.000357 0.000384 0.000429 0.000491 0.000574 0.000678 0.000804 0.000953  0.00113  0.00132  0.00153  0.00175  0.00197  0.00218  0.00237  0.00251  0.00259  0.00261  0.00261
        4| 0.000412 0.000412 0.000408 0.000421  0.00045 0.000497 0.000561 0.000645 0.000749 0.000873  0.00102  0.00118  0.00136  0.00155  0.00175  0.00194  0.00212  0.00228   0.0024  0.00247  0.00248  0.00248
        3| 0.000452 0.000452 0.000449 0.000464 0.000494 0.000542 0.000608 0.000693 0.000796 0.000919  0.00106  0.00122  0.00139  0.00156  0.00175  0.00192  0.00208  0.00222  0.00232  0.00238   0.0024   0.0024
        2| 0.000471 0.000471 0.000469 0.000485 0.000517 0.000566 0.000634 0.000719 0.000823 0.000945  0.00108  0.00124   0.0014  0.00157  0.00175  0.00191  0.00206  0.00219  0.00228  0.00233  0.00235  0.00235
        1| 0.000471 0.000471  0.00047 0.000485 0.000518 0.000569 0.000638 0.000725 0.000831 0.000954  0.00109  0.00125  0.00141  0.00158  0.00175  0.00191  0.00206  0.00218  0.00227  0.00232  0.00234  0.00234
        0| 0.000471 0.000471  0.00047 0.000485 0.000518 0.000569 0.000638 0.000725 0.000831 0.000954  0.00109  0.00125  0.00141  0.00158  0.00175  0.00191  0.00206  0.00218  0.00227  0.00232  0.00234  0.00234

