nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00846 -0.00846 -0.00302 -0.00204  -0.0019 -0.00196 -0.00213 -0.00235 -0.00266 -0.00305 -0.00356 -0.00423 -0.00514 -0.00641 -0.00821  -0.0106  -0.0129  -0.0113   0.0035   0.0444    0.109    0.109
       20| -0.00846 -0.00846 -0.00302 -0.00204  -0.0019 -0.00196 -0.00213 -0.00235 -0.00266 -0.00305 -0.00356 -0.00423 -0.00514 -0.00641 -0.00821  -0.0106  -0.0129  -0.0113   0.0035   0.0444    0.109    0.109
       19| -0.00443 -0.00443 -0.00379 -0.00318 -0.00284 -0.00271 -0.00274 -0.00286 -0.00309 -0.00343 -0.00388 -0.00451 -0.00538 -0.00663 -0.00848  -0.0112  -0.0149  -0.0182  -0.0138  0.00946   0.0479   0.0479
       18| -0.00315 -0.00315   -0.003 -0.00274  -0.0026 -0.00257 -0.00264 -0.00279 -0.00303 -0.00337 -0.00383 -0.00446 -0.00535 -0.00665 -0.00864  -0.0117  -0.0162  -0.0215  -0.0229  -0.0127  0.00574  0.00574
       17| -0.00242 -0.00242  -0.0024 -0.00232 -0.00228 -0.00231  -0.0024 -0.00256 -0.00281 -0.00314 -0.00359 -0.00421 -0.00508 -0.00637  -0.0084  -0.0117  -0.0168   -0.023  -0.0265   -0.021  -0.0104  -0.0104
       16| -0.00191 -0.00191 -0.00194 -0.00193 -0.00195   -0.002 -0.00211 -0.00227 -0.00249 -0.00279  -0.0032 -0.00375 -0.00451 -0.00564 -0.00741  -0.0103  -0.0149  -0.0202   -0.023  -0.0184  -0.0115  -0.0115
       15| -0.00151 -0.00151 -0.00155 -0.00157 -0.00161 -0.00168 -0.00178 -0.00192  -0.0021 -0.00235 -0.00267 -0.00309 -0.00365 -0.00446 -0.00567  -0.0076  -0.0105  -0.0136  -0.0145  -0.0103 -0.00539 -0.00539
       14| -0.00117 -0.00117  -0.0012 -0.00124 -0.00128 -0.00134 -0.00142 -0.00153 -0.00167 -0.00184 -0.00205 -0.00231 -0.00263 -0.00305 -0.00363 -0.00443 -0.00546 -0.00625 -0.00528 -0.00138   0.0022   0.0022
       13|-0.000859-0.000859-0.000892-0.000922-0.000958   -0.001 -0.00106 -0.00113 -0.00121  -0.0013  -0.0014  -0.0015  -0.0016 -0.00168 -0.00172 -0.00167 -0.00142-0.000561  0.00144   0.0048  0.00737  0.00737
       12|-0.000575-0.000575-0.000603-0.000627-0.000652-0.000679-0.000708-0.000737-0.000762-0.000779-0.000777-0.000744-0.000658-0.000487-0.000179 0.000345  0.00125  0.00268  0.00474  0.00721  0.00891  0.00891
       11|-0.000314-0.000314-0.000337-0.000352-0.000364-0.000372-0.000373-0.000365-0.000342-0.000295-0.000213-7.91e-05 0.000132 0.000456 0.000941  0.00167   0.0027  0.00406  0.00567  0.00721  0.00817  0.00817
       10|-7.53e-05-7.53e-05-9.32e-05-0.000101-9.96e-05-8.91e-05-6.61e-05-2.61e-05 3.72e-05 0.000132 0.000272 0.000472 0.000756  0.00115   0.0017  0.00243  0.00336  0.00446  0.00558  0.00649  0.00697  0.00697
        9|  0.00014  0.00014 0.000127 0.000127 0.000139 0.000165 0.000209 0.000274 0.000367 0.000496 0.000673  0.00091  0.00123  0.00164  0.00217  0.00283   0.0036  0.00443   0.0052  0.00576    0.006    0.006
        8| 0.000331 0.000331 0.000321 0.000328  0.00035 0.000389 0.000448 0.000531 0.000645 0.000796 0.000994  0.00125  0.00157  0.00197  0.00245  0.00301  0.00363  0.00425  0.00479  0.00516  0.00529  0.00529
        7| 0.000496 0.000496  0.00049 0.000501 0.000531  0.00058  0.00065 0.000747 0.000874  0.00104  0.00124   0.0015  0.00181  0.00218  0.00261  0.00308  0.00357  0.00404  0.00443  0.00469  0.00477  0.00477
        6| 0.000635 0.000635 0.000631 0.000647 0.000682 0.000738 0.000817 0.000922  0.00106  0.00123  0.00143  0.00168  0.00197  0.00231  0.00269  0.00308  0.00348  0.00385  0.00414  0.00433  0.00438  0.00438
        5| 0.000747 0.000747 0.000745 0.000764 0.000804 0.000865 0.000949  0.00106   0.0012  0.00137  0.00157  0.00181  0.00209  0.00239  0.00272  0.00306  0.00339  0.00369  0.00392  0.00406   0.0041   0.0041
        4| 0.000831 0.000831 0.000831 0.000853 0.000895  0.00096  0.00105  0.00116   0.0013  0.00147  0.00167   0.0019  0.00216  0.00244  0.00274  0.00303  0.00331  0.00356  0.00375  0.00386   0.0039   0.0039
        3| 0.000888 0.000888 0.000889 0.000912 0.000957  0.00102  0.00112  0.00123  0.00138  0.00155  0.00174  0.00196  0.00221  0.00247  0.00274  0.00301  0.00326  0.00347  0.00364  0.00373  0.00376  0.00376
        2| 0.000917 0.000917 0.000919 0.000944  0.00099  0.00106  0.00115  0.00127  0.00142  0.00159  0.00178    0.002  0.00224  0.00249  0.00275    0.003  0.00323  0.00342  0.00357  0.00366  0.00369  0.00369
        1|  0.00092  0.00092 0.000923 0.000948 0.000996  0.00107  0.00116  0.00128  0.00143   0.0016   0.0018  0.00201  0.00225   0.0025  0.00275    0.003  0.00322  0.00341  0.00355  0.00364  0.00366  0.00366
        0|  0.00092  0.00092 0.000923 0.000948 0.000996  0.00107  0.00116  0.00128  0.00143   0.0016   0.0018  0.00201  0.00225   0.0025  0.00275    0.003  0.00322  0.00341  0.00355  0.00364  0.00366  0.00366

