nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00852 -0.00852 -0.00305 -0.00204 -0.00188 -0.00193 -0.00208 -0.00231 -0.00261 -0.00301 -0.00353 -0.00421 -0.00513 -0.00638 -0.00808  -0.0101  -0.0117 -0.00858   0.0073   0.0479    0.111    0.111
       20| -0.00852 -0.00852 -0.00305 -0.00204 -0.00188 -0.00193 -0.00208 -0.00231 -0.00261 -0.00301 -0.00353 -0.00421 -0.00513 -0.00638 -0.00808  -0.0101  -0.0117 -0.00858   0.0073   0.0479    0.111    0.111
       19| -0.00448 -0.00448 -0.00383 -0.00319 -0.00283 -0.00269 -0.00272 -0.00283 -0.00306 -0.00341 -0.00388 -0.00452 -0.00541 -0.00667 -0.00847  -0.0109  -0.0138  -0.0154  -0.0092   0.0142   0.0516   0.0516
       18| -0.00321 -0.00321 -0.00305 -0.00278 -0.00263 -0.00259 -0.00265  -0.0028 -0.00305  -0.0034 -0.00389 -0.00456 -0.00551 -0.00686 -0.00885  -0.0118  -0.0155  -0.0188   -0.018 -0.00737  0.00992  0.00992
       17| -0.00249 -0.00249 -0.00246 -0.00238 -0.00233 -0.00235 -0.00245 -0.00262 -0.00288 -0.00325 -0.00375 -0.00443 -0.00541 -0.00687 -0.00911  -0.0125  -0.0172   -0.022  -0.0236  -0.0182 -0.00884 -0.00884
       16| -0.00198 -0.00198   -0.002 -0.00199 -0.00201 -0.00207 -0.00218 -0.00236 -0.00262 -0.00296 -0.00344 -0.00409 -0.00503 -0.00644  -0.0087  -0.0123  -0.0175   -0.023   -0.025  -0.0203  -0.0139  -0.0139
       15| -0.00158 -0.00158 -0.00161 -0.00163 -0.00167 -0.00175 -0.00186 -0.00203 -0.00225 -0.00256 -0.00296 -0.00351  -0.0043 -0.00548 -0.00738  -0.0104  -0.0148  -0.0192  -0.0203  -0.0159  -0.0109  -0.0109
       14| -0.00122 -0.00122 -0.00126 -0.00129 -0.00134 -0.00141 -0.00151 -0.00164 -0.00182 -0.00205 -0.00235 -0.00275  -0.0033 -0.00409 -0.00532 -0.00724 -0.00986  -0.0123  -0.0121 -0.00795 -0.00402 -0.00402
       13|-0.000891-0.000891-0.000924-0.000957   -0.001 -0.00106 -0.00113 -0.00123 -0.00135 -0.00149 -0.00167  -0.0019 -0.00218 -0.00255 -0.00307  -0.0038 -0.00464 -0.00504 -0.00362 9.69e-05  0.00302  0.00302
       12|-0.000584-0.000584-0.000613 -0.00064-0.000671-0.000709-0.000753-0.000805-0.000862-0.000923-0.000985 -0.00104 -0.00108  -0.0011 -0.00107-0.000939-0.000587 0.000408  0.00245  0.00551  0.00757  0.00757
       11|-0.000298-0.000298-0.000321-0.000339-0.000356-0.000372-0.000385-0.000393-0.000393-0.000377-0.000336-0.000257-0.000118 0.000112 0.000484  0.00107  0.00203  0.00347  0.00542  0.00759  0.00892  0.00892
       10|-3.21e-05-3.21e-05-5.02e-05 -5.9e-05 -6.1e-05-5.54e-05-3.95e-05-9.46e-06 4.08e-05  0.00012 0.000239 0.000416 0.000675  0.00105  0.00158  0.00235   0.0034  0.00473  0.00622  0.00755  0.00831  0.00831
        9| 0.000211 0.000211 0.000197 0.000197 0.000209 0.000233 0.000274 0.000336 0.000426 0.000552 0.000726 0.000965  0.00129  0.00173  0.00231  0.00307    0.004  0.00506   0.0061  0.00689  0.00727  0.00727
        8| 0.000428 0.000428 0.000419 0.000427  0.00045  0.00049 0.000551 0.000638 0.000756 0.000914  0.00112  0.00139  0.00175  0.00219  0.00276  0.00343  0.00421  0.00501  0.00573  0.00622  0.00641  0.00641
        7| 0.000618 0.000618 0.000613 0.000626 0.000659 0.000712 0.000788 0.000893  0.00103  0.00121  0.00144  0.00172  0.00207   0.0025  0.00301  0.00359  0.00422  0.00483  0.00534  0.00567  0.00578  0.00578
        6| 0.000779 0.000779 0.000776 0.000795 0.000835 0.000897 0.000985   0.0011  0.00125  0.00144  0.00168  0.00196   0.0023   0.0027  0.00315  0.00365  0.00415  0.00462    0.005  0.00524  0.00531  0.00531
        5| 0.000909 0.000909 0.000909 0.000932 0.000977  0.00105  0.00114  0.00127  0.00143  0.00162  0.00186  0.00213  0.00246  0.00282  0.00323  0.00365  0.00406  0.00444  0.00474  0.00492  0.00497  0.00497
        4|  0.00101  0.00101  0.00101  0.00104  0.00108  0.00116  0.00126  0.00139  0.00155  0.00175  0.00198  0.00225  0.00256   0.0029  0.00326  0.00363  0.00398   0.0043  0.00454  0.00468  0.00472  0.00472
        3|  0.00107  0.00107  0.00108  0.00111  0.00116  0.00124  0.00134  0.00148  0.00164  0.00184  0.00207  0.00233  0.00263  0.00295  0.00328  0.00361  0.00392  0.00419   0.0044  0.00452  0.00456  0.00456
