nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00853 -0.00853 -0.00306 -0.00204 -0.00187 -0.00192 -0.00207 -0.00229  -0.0026   -0.003 -0.00351  -0.0042 -0.00511 -0.00636 -0.00803    -0.01  -0.0114 -0.00806  0.00798   0.0485    0.112    0.112
       20| -0.00853 -0.00853 -0.00306 -0.00204 -0.00187 -0.00192 -0.00207 -0.00229  -0.0026   -0.003 -0.00351  -0.0042 -0.00511 -0.00636 -0.00803    -0.01  -0.0114 -0.00806  0.00798   0.0485    0.112    0.112
       19| -0.00449 -0.00449 -0.00383 -0.00319 -0.00282 -0.00268 -0.00271 -0.00282 -0.00305 -0.00339 -0.00387 -0.00451 -0.00541 -0.00666 -0.00844  -0.0108  -0.0135  -0.0148 -0.00837    0.015   0.0522   0.0522
       18| -0.00322 -0.00322 -0.00306 -0.00279 -0.00263 -0.00259 -0.00265  -0.0028 -0.00305  -0.0034  -0.0039 -0.00457 -0.00553 -0.00688 -0.00887  -0.0117  -0.0152  -0.0182   -0.017 -0.00634   0.0107   0.0107
       17|  -0.0025  -0.0025 -0.00248 -0.00238 -0.00234 -0.00236 -0.00246 -0.00263 -0.00289 -0.00326 -0.00377 -0.00447 -0.00547 -0.00695  -0.0092  -0.0126  -0.0171  -0.0215  -0.0227  -0.0174 -0.00827 -0.00827
       16|   -0.002   -0.002 -0.00202 -0.00201 -0.00202 -0.00208  -0.0022 -0.00238 -0.00264 -0.00299 -0.00348 -0.00415 -0.00512 -0.00659 -0.00892  -0.0126  -0.0178  -0.0231  -0.0249  -0.0202   -0.014   -0.014
       15| -0.00159 -0.00159 -0.00162 -0.00164 -0.00169 -0.00176 -0.00188 -0.00205 -0.00228 -0.00259 -0.00302  -0.0036 -0.00443 -0.00569 -0.00772   -0.011  -0.0156    -0.02  -0.0211  -0.0167  -0.0117  -0.0117
       14| -0.00123 -0.00123 -0.00126  -0.0013 -0.00135 -0.00142 -0.00153 -0.00167 -0.00185  -0.0021 -0.00242 -0.00284 -0.00344 -0.00433 -0.00571 -0.00788  -0.0108  -0.0135  -0.0133 -0.00916 -0.00519 -0.00519
       13|-0.000897-0.000897 -0.00093-0.000964 -0.00101 -0.00107 -0.00115 -0.00125 -0.00138 -0.00154 -0.00173 -0.00199 -0.00231 -0.00276 -0.00341 -0.00434 -0.00547 -0.00615 -0.00484 -0.00105  0.00194  0.00194
       12|-0.000586-0.000586-0.000615-0.000642-0.000675-0.000715-0.000764-0.000821-0.000886-0.000958 -0.00103 -0.00111 -0.00119 -0.00126 -0.00131 -0.00131 -0.00112-0.000297   0.0017  0.00485  0.00697  0.00697
       11|-0.000295-0.000295-0.000318-0.000337-0.000355-0.000373-0.000389-0.000402-0.000407  -0.0004-0.000371-0.000307 -0.00019 1.03e-05 0.000341 0.000874  0.00177  0.00318  0.00517  0.00746  0.00885  0.00885
       10|-2.38e-05-2.38e-05 -4.2e-05-5.13e-05-5.42e-05-5.01e-05-3.64e-05-9.27e-06  3.7e-05 0.000111 0.000223 0.000392  0.00064    0.001  0.00152  0.00228  0.00334   0.0047  0.00626   0.0077   0.0085   0.0085
