nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00842 -0.00842 -0.00299 -0.00203 -0.00189 -0.00197 -0.00213 -0.00236 -0.00267 -0.00306 -0.00357 -0.00423 -0.00513 -0.00639 -0.00821  -0.0107  -0.0133  -0.0124  0.00167   0.0425    0.108    0.108
       20| -0.00842 -0.00842 -0.00299 -0.00203 -0.00189 -0.00197 -0.00213 -0.00236 -0.00267 -0.00306 -0.00357 -0.00423 -0.00513 -0.00639 -0.00821  -0.0107  -0.0133  -0.0124  0.00167   0.0425    0.108    0.108
       19|  -0.0044  -0.0044 -0.00376 -0.00316 -0.00283 -0.00271 -0.00274 -0.00287 -0.00309 -0.00342 -0.00388 -0.00449 -0.00534 -0.00657 -0.00842  -0.0112  -0.0152  -0.0193  -0.0159   0.0071    0.046    0.046
       18| -0.00311 -0.00311 -0.00297 -0.00272 -0.00259 -0.00256 -0.00263 -0.00278 -0.00301 -0.00334 -0.00379  -0.0044 -0.00525  -0.0065 -0.00845  -0.0115  -0.0162  -0.0221  -0.0246  -0.0148  0.00423  0.00423
       17| -0.00238 -0.00238 -0.00237 -0.00229 -0.00226 -0.00228 -0.00237 -0.00253 -0.00276 -0.00308 -0.00351  -0.0041 -0.00492 -0.00612   -0.008  -0.0111  -0.0161  -0.0225  -0.0266  -0.0208 -0.00992 -0.00992
       16| -0.00188 -0.00188 -0.00191  -0.0019 -0.00192 -0.00197 -0.00207 -0.00222 -0.00243 -0.00272 -0.00309 -0.00359 -0.00428 -0.00527 -0.00679 -0.00929  -0.0132   -0.018  -0.0207  -0.0161 -0.00927 -0.00927
       15| -0.00149 -0.00149 -0.00152 -0.00154 -0.00158 -0.00164 -0.00174 -0.00187 -0.00204 -0.00226 -0.00254 -0.00291 -0.00339 -0.00404 -0.00498 -0.00642 -0.00852  -0.0108  -0.0112 -0.00706 -0.00232 -0.00232
       14| -0.00115 -0.00115 -0.00118 -0.00122 -0.00126 -0.00131 -0.00139 -0.00148 -0.00161 -0.00175 -0.00193 -0.00214 -0.00238 -0.00267 -0.00302 -0.00345 -0.00389 -0.00395 -0.00251   0.0013  0.00471  0.00471
       13|-0.000847-0.000847-0.000881 -0.00091-0.000944-0.000986 -0.00104  -0.0011 -0.00116 -0.00123  -0.0013 -0.00136  -0.0014 -0.00139 -0.00129 -0.00103-0.000463 0.000738  0.00288  0.00601  0.00838  0.00838
       12|-0.000575-0.000575-0.000603-0.000626-0.000649-0.000673-0.000697-0.000718-0.000733-0.000735-0.000713-0.000653 -0.00053-0.000309 6.55e-05 0.000676  0.00166  0.00311  0.00504  0.00718  0.00865  0.00865
       11|-0.000326-0.000326-0.000349-0.000364-0.000375-0.000381-0.000379-0.000366-0.000336 -0.00028-0.000188-4.03e-05 0.000186 0.000526  0.00102  0.00175  0.00275  0.00401  0.00543  0.00671  0.00749  0.00749
       10|  -0.0001  -0.0001-0.000118-0.000126-0.000125-0.000113-8.88e-05-4.69e-05 1.87e-05 0.000117 0.000259 0.000461 0.000743  0.00113  0.00166  0.00235  0.00321  0.00419  0.00517  0.00593  0.00631  0.00631
        9| 0.000102 0.000102 8.86e-05 8.82e-05   0.0001 0.000126 0.000168 0.000233 0.000324 0.000452 0.000624 0.000855  0.00116  0.00155  0.00205  0.00266  0.00336  0.00409  0.00476  0.00524  0.00543  0.00543
