nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00854 -0.00854 -0.00302 -0.00193 -0.00171 -0.00172 -0.00184 -0.00204 -0.00233 -0.00271 -0.00322 -0.00388 -0.00474 -0.00587 -0.00724 -0.00853 -0.00864 -0.00379   0.0129   0.0528    0.115    0.115
       20| -0.00854 -0.00854 -0.00302 -0.00193 -0.00171 -0.00172 -0.00184 -0.00204 -0.00233 -0.00271 -0.00322 -0.00388 -0.00474 -0.00587 -0.00724 -0.00853 -0.00864 -0.00379   0.0129   0.0528    0.115    0.115
       19| -0.00449 -0.00449  -0.0038  -0.0031  -0.0027 -0.00252 -0.00251 -0.00261 -0.00282 -0.00315 -0.00362 -0.00426 -0.00511 -0.00627 -0.00777 -0.00945  -0.0107  -0.0101 -0.00252   0.0204   0.0566   0.0566
       18| -0.00326 -0.00326 -0.00308 -0.00276 -0.00256 -0.00249 -0.00253 -0.00267 -0.00291 -0.00327 -0.00378 -0.00447 -0.00541  -0.0067 -0.00842  -0.0105  -0.0122  -0.0125 -0.00951 0.000854   0.0167   0.0167
       17| -0.00256 -0.00256 -0.00252 -0.00241 -0.00234 -0.00234 -0.00243  -0.0026 -0.00288 -0.00328 -0.00384 -0.00462 -0.00569 -0.00721  -0.0093  -0.0119  -0.0144  -0.0155  -0.0141 -0.00922 -0.00222 -0.00222
       16| -0.00207 -0.00207 -0.00208 -0.00206 -0.00206 -0.00212 -0.00224 -0.00244 -0.00274 -0.00316 -0.00375 -0.00459  -0.0058 -0.00756  -0.0101  -0.0135  -0.0171  -0.0192  -0.0188  -0.0154   -0.011   -0.011
       15| -0.00166 -0.00166 -0.00169 -0.00171 -0.00175 -0.00184 -0.00198 -0.00219 -0.00249  -0.0029 -0.00348 -0.00432 -0.00556 -0.00747  -0.0104  -0.0144  -0.0189  -0.0219  -0.0216  -0.0177  -0.0138  -0.0138
       14| -0.00129 -0.00129 -0.00132 -0.00136 -0.00142 -0.00151 -0.00165 -0.00185 -0.00212  -0.0025 -0.00302 -0.00378 -0.00493 -0.00674 -0.00957  -0.0136  -0.0181  -0.0211  -0.0202  -0.0159  -0.0121  -0.0121
       13|-0.000935-0.000935-0.000968 -0.00101 -0.00107 -0.00116 -0.00128 -0.00144 -0.00167 -0.00197 -0.00239   -0.003 -0.00391 -0.00534 -0.00759  -0.0108  -0.0143  -0.0165  -0.0151  -0.0107 -0.00726 -0.00726
       12| -0.00059 -0.00059-0.000621-0.000657-0.000708-0.000777-0.000868-0.000989 -0.00115 -0.00136 -0.00164 -0.00204 -0.00263 -0.00353 -0.00491 -0.00683 -0.00885 -0.00979 -0.00793 -0.00395 -0.00115 -0.00115
       11|-0.000257-0.000257-0.000283-0.000311-0.000347-0.000391-0.000447-0.000517-0.000604-0.000714-0.000856 -0.00104  -0.0013 -0.00167  -0.0022 -0.00287 -0.00342  -0.0031-0.000999  0.00224  0.00421  0.00421
       10| 6.05e-05 6.05e-05 3.93e-05 2.18e-05 4.26e-06 -1.4e-05-3.27e-05-5.13e-05-6.86e-05-8.32e-05-9.28e-05-9.36e-05-7.97e-05-3.98e-05 5.07e-05 0.000257 0.000758  0.00192  0.00395  0.00631   0.0075   0.0075
