nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00954 -0.00954 -0.00441 -0.00389 -0.00415 -0.00455 -0.00495 -0.00529 -0.00554 -0.00571 -0.00578 -0.00579  -0.0058 -0.00591 -0.00633 -0.00738 -0.00887 -0.00769  0.00229   0.0316   0.0808   0.0808
       20| -0.00954 -0.00954 -0.00441 -0.00389 -0.00415 -0.00455 -0.00495 -0.00529 -0.00554 -0.00571 -0.00578 -0.00579  -0.0058 -0.00591 -0.00633 -0.00738 -0.00887 -0.00769  0.00229   0.0316   0.0808   0.0808
       19| -0.00576 -0.00576 -0.00529 -0.00499 -0.00495 -0.00506 -0.00523  -0.0054 -0.00552 -0.00558 -0.00558 -0.00554 -0.00549 -0.00554 -0.00588 -0.00687 -0.00891  -0.0113  -0.0088  0.00686   0.0347   0.0347
       18| -0.00442 -0.00442 -0.00439 -0.00434 -0.00439  -0.0045 -0.00462 -0.00474 -0.00481 -0.00483 -0.00481 -0.00474 -0.00467 -0.00467 -0.00485 -0.00543  -0.0067 -0.00851 -0.00829 0.000158   0.0139   0.0139
       17| -0.00364 -0.00364  -0.0037 -0.00373 -0.00379 -0.00388 -0.00397 -0.00403 -0.00406 -0.00404 -0.00398 -0.00387 -0.00374 -0.00361 -0.00353 -0.00353 -0.00361 -0.00346 -0.00176  0.00388   0.0107   0.0107
       16| -0.00308 -0.00308 -0.00315  -0.0032 -0.00326 -0.00331 -0.00336 -0.00339 -0.00337 -0.00331  -0.0032 -0.00304 -0.00282 -0.00254 -0.00219  -0.0017-0.000935 0.000427  0.00296  0.00707   0.0108   0.0108
       15| -0.00263 -0.00263 -0.00269 -0.00273 -0.00278 -0.00281 -0.00282 -0.00281 -0.00276 -0.00266  -0.0025 -0.00228 -0.00198 -0.00158 -0.00105 -0.00029  0.00081  0.00243  0.00471  0.00742  0.00945  0.00945
       14| -0.00225 -0.00225 -0.00229 -0.00233 -0.00235 -0.00236 -0.00235  -0.0023 -0.00222 -0.00208 -0.00189 -0.00162 -0.00127-0.000808-0.000191 0.000632  0.00173  0.00315  0.00484  0.00648  0.00753  0.00753
       13| -0.00191 -0.00191 -0.00195 -0.00197 -0.00198 -0.00197 -0.00193 -0.00186 -0.00175 -0.00159 -0.00137 -0.00108-0.000708-0.000227 0.000388  0.00116  0.00212  0.00323   0.0044  0.00539  0.00592  0.00592
