nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00855 -0.00855 -0.00304 -0.00197 -0.00176 -0.00178 -0.00191 -0.00211 -0.00241  -0.0028 -0.00331 -0.00397 -0.00486 -0.00602 -0.00746 -0.00892 -0.00928 -0.00467   0.0119    0.052    0.114    0.114
       20| -0.00855 -0.00855 -0.00304 -0.00197 -0.00176 -0.00178 -0.00191 -0.00211 -0.00241  -0.0028 -0.00331 -0.00397 -0.00486 -0.00602 -0.00746 -0.00892 -0.00928 -0.00467   0.0119    0.052    0.114    0.114
       19|  -0.0045  -0.0045 -0.00382 -0.00313 -0.00274 -0.00257 -0.00257 -0.00267 -0.00289 -0.00323  -0.0037 -0.00434 -0.00521  -0.0064 -0.00797 -0.00983  -0.0114  -0.0111  -0.0036   0.0194   0.0557   0.0557
       18| -0.00326 -0.00326 -0.00308 -0.00278 -0.00259 -0.00253 -0.00257 -0.00272 -0.00296 -0.00332 -0.00383 -0.00453 -0.00548  -0.0068  -0.0086  -0.0108   -0.013  -0.0137  -0.0109-0.000424   0.0156   0.0156
       17| -0.00256 -0.00256 -0.00252 -0.00241 -0.00235 -0.00236 -0.00245 -0.00263  -0.0029 -0.00329 -0.00384 -0.00461 -0.00569 -0.00722 -0.00939  -0.0122  -0.0153  -0.0169  -0.0159  -0.0109 -0.00355 -0.00355
       16| -0.00206 -0.00206 -0.00207 -0.00205 -0.00206 -0.00212 -0.00224 -0.00244 -0.00273 -0.00314 -0.00371 -0.00451 -0.00568 -0.00742 -0.00999  -0.0136  -0.0177  -0.0206  -0.0207  -0.0169   -0.012   -0.012
       15| -0.00165 -0.00165 -0.00168  -0.0017 -0.00175 -0.00183 -0.00197 -0.00217 -0.00245 -0.00284 -0.00339 -0.00417 -0.00533 -0.00712 -0.00991   -0.014  -0.0188  -0.0225  -0.0224  -0.0183   -0.014   -0.014
       14| -0.00128 -0.00128 -0.00132 -0.00135 -0.00141  -0.0015 -0.00163 -0.00181 -0.00207 -0.00241 -0.00288 -0.00356 -0.00458 -0.00618 -0.00872  -0.0125  -0.0169  -0.0202  -0.0196  -0.0152  -0.0112  -0.0112
       13| -0.00093 -0.00093-0.000963   -0.001 -0.00106 -0.00114 -0.00125  -0.0014  -0.0016 -0.00186 -0.00223 -0.00274 -0.00349 -0.00466 -0.00651 -0.00922  -0.0124  -0.0145  -0.0132 -0.00895 -0.00553 -0.00553
       12|-0.000592-0.000592-0.000622-0.000656-0.000702-0.000763-0.000844-0.000948 -0.00108 -0.00125 -0.00148 -0.00179 -0.00223 -0.00288 -0.00386 -0.00525 -0.00675  -0.0074 -0.00562 -0.00183   0.0008   0.0008
       11|-0.000268-0.000268-0.000293-0.000319-0.000349-0.000386-0.000431-0.000485-0.000549-0.000626-0.000717-0.000828-0.000968 -0.00115 -0.00139 -0.00166 -0.00177 -0.00113 0.000933  0.00395  0.00574  0.00574
       10| 3.94e-05 3.94e-05 1.91e-05 4.09e-06-9.13e-06-2.08e-05   -3e-05 -3.5e-05-3.31e-05-2.05e-05 8.61e-06 6.31e-05 0.000157 0.000313 0.000568 0.000991  0.00175  0.00306  0.00502  0.00717  0.00824  0.00824
        9| 0.000326 0.000326  0.00031 0.000306 0.000309 0.000322 0.000346 0.000385 0.000444  0.00053 0.000654 0.000831  0.00108  0.00145  0.00196   0.0027  0.00377  0.00513  0.00669  0.00804  0.00863  0.00863
        8| 0.000586 0.000586 0.000576 0.000581   0.0006 0.000634 0.000686 0.000762 0.000866  0.00101   0.0012  0.00146   0.0018  0.00227  0.00288   0.0037  0.00471  0.00586  0.00697  0.00776  0.00806  0.00806
        7| 0.000817 0.000817  0.00081 0.000824 0.000856 0.000908 0.000983  0.00109  0.00123  0.00141  0.00164  0.00195  0.00234  0.00283  0.00346  0.00422  0.00508  0.00597  0.00674  0.00723  0.00738  0.00738
        6|  0.00101  0.00101  0.00101  0.00103  0.00107  0.00114  0.00123  0.00136  0.00152  0.00173  0.00199  0.00232  0.00272  0.00321  0.00379  0.00446  0.00517  0.00586  0.00642  0.00675  0.00683  0.00683
        5|  0.00117  0.00117  0.00117   0.0012  0.00125  0.00133  0.00143  0.00158  0.00175  0.00198  0.00225  0.00259  0.00298  0.00345  0.00398  0.00456  0.00515  0.00569  0.00612  0.00636  0.00642  0.00642
        4|   0.0013   0.0013   0.0013  0.00133  0.00139  0.00147  0.00159  0.00174  0.00193  0.00216  0.00244  0.00277  0.00316   0.0036  0.00408  0.00459  0.00509  0.00554  0.00588  0.00608  0.00612  0.00612
        3|  0.00138  0.00138  0.00138  0.00142  0.00148  0.00157  0.00169  0.00185  0.00205  0.00229  0.00257   0.0029  0.00328  0.00369  0.00414   0.0046  0.00504  0.00542  0.00571  0.00588  0.00592  0.00592
        2|  0.00142  0.00142  0.00143  0.00146  0.00153  0.00162  0.00175  0.00191  0.00212  0.00236  0.00264  0.00297  0.00334  0.00375  0.00417   0.0046    0.005  0.00535  0.00561  0.00577  0.00581  0.00581
        1|  0.00143  0.00143  0.00143  0.00147  0.00153  0.00163  0.00176  0.00193  0.00213  0.00238  0.00267    0.003  0.00337  0.00377  0.00419  0.00461    0.005  0.00533  0.00559  0.00573  0.00577  0.00577
        0|  0.00143  0.00143  0.00143  0.00147  0.00153  0.00163  0.00176  0.00193  0.00213  0.00238  0.00267    0.003  0.00337  0.00377  0.00419  0.00461    0.005  0.00533  0.00559  0.00573  0.00577  0.00577

