nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0148  -0.0148  -0.0113  -0.0106 -0.00985  -0.0088 -0.00757 -0.00626 -0.00493 -0.00361 -0.00228 -0.00082 0.000927   0.0035   0.0084   0.0188   0.0372   0.0372
       16|  -0.0148  -0.0148  -0.0113  -0.0106 -0.00985  -0.0088 -0.00757 -0.00626 -0.00493 -0.00361 -0.00228 -0.00082 0.000927   0.0035   0.0084   0.0188   0.0372   0.0372
       15|  -0.0109  -0.0109  -0.0107  -0.0101 -0.00926 -0.00821 -0.00703 -0.00579 -0.00453 -0.00325 -0.00198-0.000673 0.000779   0.0026  0.00553   0.0114   0.0206   0.0206
       14| -0.00869 -0.00869 -0.00864  -0.0083 -0.00771 -0.00691 -0.00597 -0.00491 -0.00379 -0.00261 -0.00137-3.33e-05   0.0015  0.00339  0.00597  0.00973   0.0137   0.0137
       13| -0.00718 -0.00718 -0.00713 -0.00687 -0.00641 -0.00577 -0.00499 -0.00409  -0.0031 -0.00202-0.000845 0.000454  0.00194  0.00371  0.00585  0.00828   0.0102   0.0102
       12| -0.00602 -0.00602 -0.00596 -0.00574 -0.00536 -0.00483 -0.00416 -0.00338 -0.00251 -0.00154-0.000466 0.000716  0.00204  0.00351  0.00511  0.00663  0.00761  0.00761
       11| -0.00508 -0.00508 -0.00502 -0.00483  -0.0045 -0.00405 -0.00348  -0.0028 -0.00203 -0.00117-0.000227   0.0008  0.00191  0.00308  0.00423   0.0052  0.00574  0.00574
       10| -0.00432 -0.00432 -0.00426 -0.00409 -0.00381 -0.00341 -0.00292 -0.00233 -0.00166 -0.00091-9.72e-05 0.000771  0.00168  0.00258  0.00341  0.00406  0.00439  0.00439
        9|  -0.0037  -0.0037 -0.00365 -0.00349 -0.00324  -0.0029 -0.00247 -0.00196 -0.00138-0.000733-4.22e-05  0.00068  0.00141  0.00211  0.00272  0.00317  0.00339  0.00339
        8| -0.00319 -0.00319 -0.00314   -0.003 -0.00278 -0.00248 -0.00211 -0.00167 -0.00117-0.000616-3.38e-05 0.000564  0.00115   0.0017  0.00216  0.00249  0.00264  0.00264
        7| -0.00278 -0.00278 -0.00273 -0.00261 -0.00242 -0.00216 -0.00183 -0.00144 -0.00101-0.000543-5.13e-05 0.000445 0.000923  0.00136  0.00171  0.00196  0.00207  0.00207
        6| -0.00245 -0.00245 -0.00241  -0.0023 -0.00213  -0.0019 -0.00161 -0.00128  -0.0009-0.000498-8.06e-05 0.000334 0.000728  0.00108  0.00136  0.00155  0.00164  0.00164
        5|  -0.0022  -0.0022 -0.00216 -0.00206 -0.00191  -0.0017 -0.00144 -0.00115-0.000821-0.000471-0.000113  0.00024  0.00057  0.00086  0.00109  0.00125  0.00131  0.00131
        4|   -0.002   -0.002 -0.00197 -0.00188 -0.00174 -0.00155 -0.00132 -0.00106-0.000766-0.000456-0.000142 0.000165 0.000449 0.000696  0.00089  0.00102  0.00108  0.00108
        3| -0.00187 -0.00187 -0.00183 -0.00175 -0.00162 -0.00145 -0.00124-0.000996-0.000729-0.000448-0.000164  0.00011 0.000363  0.00058 0.000751 0.000863 0.000912 0.000912
        2| -0.00178 -0.00178 -0.00175 -0.00167 -0.00155 -0.00139 -0.00119-0.000958-0.000707-0.000444-0.000179 7.62e-05  0.00031  0.00051 0.000666 0.000769 0.000812 0.000812
        1| -0.00175 -0.00175 -0.00172 -0.00164 -0.00152 -0.00136 -0.00117-0.000942-0.000697-0.000441-0.000184 6.26e-05 0.000288 0.000481 0.000631  0.00073 0.000772 0.000772
        0| -0.00175 -0.00175 -0.00172 -0.00164 -0.00152 -0.00136 -0.00117-0.000942-0.000697-0.000441-0.000184 6.26e-05 0.000288 0.000481 0.000631  0.00073 0.000772 0.000772

