nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0102  -0.0102 -0.00674 -0.00675 -0.00704 -0.00714 -0.00701 -0.00667  -0.0062 -0.00568 -0.00522 -0.00489 -0.00427 -0.00219  0.00397   0.0197   0.0472   0.0472
       16|  -0.0102  -0.0102 -0.00674 -0.00675 -0.00704 -0.00714 -0.00701 -0.00667  -0.0062 -0.00568 -0.00522 -0.00489 -0.00427 -0.00219  0.00397   0.0197   0.0472   0.0472
       15| -0.00719 -0.00719 -0.00713 -0.00711 -0.00707 -0.00694 -0.00667 -0.00627 -0.00576 -0.00521 -0.00471 -0.00435 -0.00414 -0.00356-0.000905  0.00757   0.0222   0.0222
       14| -0.00581 -0.00581 -0.00592 -0.00596 -0.00596 -0.00584 -0.00561 -0.00525 -0.00479 -0.00425 -0.00367 -0.00306 -0.00237 -0.00137 0.000808  0.00588   0.0126   0.0126
       13| -0.00491 -0.00491 -0.00499 -0.00502 -0.00499 -0.00487 -0.00464  -0.0043 -0.00385  -0.0033 -0.00264 -0.00184-0.000794 0.000698  0.00302  0.00648  0.00971  0.00971
       12|  -0.0042  -0.0042 -0.00425 -0.00425 -0.00419 -0.00405 -0.00382 -0.00348 -0.00304 -0.00248 -0.00178-0.000912 0.000213   0.0017  0.00364  0.00585  0.00751  0.00751
       11| -0.00361 -0.00361 -0.00364 -0.00361 -0.00353 -0.00338 -0.00314 -0.00281 -0.00238 -0.00183 -0.00115-0.000316 0.000713  0.00196  0.00337  0.00473  0.00559  0.00559
       10| -0.00311 -0.00311 -0.00312 -0.00308 -0.00299 -0.00283 -0.00259 -0.00227 -0.00186 -0.00135-0.000723 2.02e-05 0.000887  0.00186  0.00285  0.00369  0.00415  0.00415
        9| -0.00269 -0.00269 -0.00269 -0.00264 -0.00254 -0.00238 -0.00215 -0.00185 -0.00146   -0.001 -0.00045 0.000182 0.000884  0.00162  0.00232  0.00286  0.00313  0.00313
        8| -0.00234 -0.00234 -0.00234 -0.00228 -0.00218 -0.00202  -0.0018 -0.00152 -0.00117-0.000762-0.000287 0.000239 0.000799  0.00136  0.00186  0.00222  0.00239  0.00239
        7| -0.00205 -0.00205 -0.00204 -0.00199 -0.00188 -0.00173 -0.00153 -0.00127-0.000962-0.000602-0.000198 0.000238 0.000684  0.00111  0.00148  0.00174  0.00185  0.00185
        6| -0.00182 -0.00182 -0.00181 -0.00175 -0.00165 -0.00151 -0.00132 -0.00109-0.000811-0.000497-0.000152 0.000209 0.000569 0.000903  0.00118  0.00137  0.00145  0.00145
        5| -0.00163 -0.00163 -0.00162 -0.00157 -0.00147 -0.00134 -0.00116-0.000953-0.000706 -0.00043-0.000133 0.000171 0.000468 0.000736 0.000953   0.0011  0.00116  0.00116
        4|  -0.0015  -0.0015 -0.00148 -0.00143 -0.00134 -0.00121 -0.00105-0.000857-0.000634-0.000387-0.000127 0.000135 0.000386 0.000609 0.000786 0.000903 0.000949 0.000949
        3|  -0.0014  -0.0014 -0.00138 -0.00133 -0.00125 -0.00113-0.000975-0.000793-0.000586-0.000361-0.000127 0.000107 0.000327  0.00052 0.000672  0.00077 0.000808 0.000808
        2| -0.00134 -0.00134 -0.00133 -0.00128 -0.00119 -0.00108-0.000929-0.000755-0.000558-0.000346-0.000127 8.95e-05 0.000291 0.000467 0.000604 0.000693 0.000726 0.000726
        1| -0.00133 -0.00133 -0.00131 -0.00126 -0.00117 -0.00106-0.000912 -0.00074-0.000547-0.000339-0.000125 8.47e-05  0.00028 0.000448  0.00058 0.000665 0.000697 0.000697
        0| -0.00133 -0.00133 -0.00131 -0.00126 -0.00117 -0.00106-0.000912 -0.00074-0.000547-0.000339-0.000125 8.47e-05  0.00028 0.000448  0.00058 0.000665 0.000697 0.000697

