nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00725 -0.00725 -0.00315 -0.00252 -0.00252 -0.00271 -0.00301 -0.00343 -0.00401 -0.00485  -0.0061 -0.00799  -0.0105   -0.012 -0.00453   0.0242   0.0743   0.0743
       16| -0.00725 -0.00725 -0.00315 -0.00252 -0.00252 -0.00271 -0.00301 -0.00343 -0.00401 -0.00485  -0.0061 -0.00799  -0.0105   -0.012 -0.00453   0.0242   0.0743   0.0743
       15| -0.00419 -0.00419 -0.00381 -0.00343 -0.00327  -0.0033 -0.00349 -0.00384 -0.00435 -0.00513 -0.00635 -0.00836  -0.0116  -0.0161  -0.0173 -0.00263   0.0268   0.0268
       14| -0.00323 -0.00323 -0.00316 -0.00304 -0.00303 -0.00314 -0.00336 -0.00372 -0.00424 -0.00502 -0.00627 -0.00835  -0.0119  -0.0171  -0.0214   -0.016 -0.00183 -0.00183
       13| -0.00264 -0.00264 -0.00266 -0.00266 -0.00272 -0.00285 -0.00307 -0.00341 -0.00389  -0.0046  -0.0057 -0.00753  -0.0106  -0.0152   -0.019  -0.0159 -0.00818 -0.00818
       12| -0.00221 -0.00221 -0.00225 -0.00229 -0.00237 -0.00249 -0.00268 -0.00295 -0.00333 -0.00385 -0.00461  -0.0058 -0.00768  -0.0102  -0.0118  -0.0091 -0.00441 -0.00441
       11| -0.00184 -0.00184 -0.00188 -0.00193   -0.002  -0.0021 -0.00224 -0.00241 -0.00264 -0.00292 -0.00328 -0.00375 -0.00435 -0.00487 -0.00441  -0.0016  0.00165  0.00165
       10| -0.00152 -0.00152 -0.00155 -0.00159 -0.00164  -0.0017 -0.00177 -0.00185 -0.00193   -0.002 -0.00202 -0.00196 -0.00171 -0.00103 0.000483  0.00309   0.0054   0.0054
        9| -0.00122 -0.00122 -0.00125 -0.00128  -0.0013 -0.00132 -0.00133 -0.00132 -0.00128 -0.00118-0.000985-0.000621 1.25e-05  0.00108  0.00263  0.00455  0.00602  0.00602
        8|-0.000961-0.000961-0.000982 -0.00099-0.000989-0.000973-0.000935-0.000863-0.000739-0.000537 -0.00022 0.000262 0.000982  0.00197  0.00316  0.00436  0.00516  0.00516
        7|-0.000732-0.000732-0.000744-0.000739-0.000717-0.000673-0.000598-0.000481-0.000306-5.25e-05 0.000306   0.0008  0.00145  0.00224  0.00309  0.00381  0.00421  0.00421
        6|-0.000536-0.000536-0.000542-0.000527-0.000489-0.000423-0.000323-0.000179 2.09e-05 0.000292 0.000648   0.0011  0.00165  0.00226  0.00285   0.0033  0.00351  0.00351
        5|-0.000376-0.000376-0.000377-0.000354-0.000305-0.000225 -0.00011 4.85e-05 0.000258 0.000527 0.000862  0.00126  0.00171  0.00218   0.0026  0.00291  0.00303  0.00303
        4|-0.000253-0.000253-0.000251-0.000222-0.000164 -7.6e-05 4.83e-05 0.000213 0.000423 0.000683 0.000991  0.00134  0.00172  0.00209  0.00241  0.00262   0.0027   0.0027
        3|-0.000169-0.000169-0.000164-0.000131-6.77e-05 2.69e-05 0.000156 0.000324 0.000532 0.000781  0.00107  0.00138   0.0017  0.00201  0.00227  0.00243  0.00249  0.00249
        2|-0.000123-0.000123-0.000116-7.97e-05 -1.3e-05 8.59e-05 0.000219 0.000389 0.000596 0.000838  0.00111   0.0014  0.00169  0.00196  0.00218  0.00233  0.00238  0.00238
        1|-0.000113-0.000113-0.000105-6.77e-05 1.34e-06 0.000103  0.00024 0.000412  0.00062 0.000861  0.00113  0.00141  0.00169  0.00195  0.00216  0.00229  0.00234  0.00234
        0|-0.000113-0.000113-0.000105-6.77e-05 1.34e-06 0.000103  0.00024 0.000412  0.00062 0.000861  0.00113  0.00141  0.00169  0.00195  0.00216  0.00229  0.00234  0.00234

