nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0277  -0.0277  -0.0197  -0.0147  -0.0112 -0.00835 -0.00595 -0.00379 -0.00175 0.000252  0.00229  0.00446  0.00685  0.00967   0.0132   0.0182   0.0263   0.0263
       16|  -0.0277  -0.0277  -0.0197  -0.0147  -0.0112 -0.00835 -0.00595 -0.00379 -0.00175 0.000252  0.00229  0.00446  0.00685  0.00967   0.0132   0.0182   0.0263   0.0263
       15|  -0.0198  -0.0198  -0.0166  -0.0133  -0.0104 -0.00794 -0.00572 -0.00367 -0.00171 0.000214  0.00217  0.00422  0.00645  0.00894   0.0118   0.0151   0.0183   0.0183
       14|  -0.0151  -0.0151  -0.0136  -0.0115 -0.00933 -0.00726 -0.00531 -0.00345 -0.00164 0.000146  0.00195  0.00381  0.00577  0.00784  0.00999   0.0121   0.0136   0.0136
       13|   -0.012   -0.012  -0.0111 -0.00973 -0.00813 -0.00647 -0.00481 -0.00317 -0.00155 5.82e-05  0.00168  0.00331  0.00498  0.00664  0.00824  0.00962   0.0105   0.0105
       12| -0.00971 -0.00971 -0.00916 -0.00821   -0.007 -0.00567 -0.00428 -0.00287 -0.00146 -3.7e-05  0.00138  0.00279  0.00418  0.00551  0.00672  0.00767  0.00822  0.00822
       11|   -0.008   -0.008 -0.00762 -0.00692   -0.006 -0.00494 -0.00378 -0.00258 -0.00136-0.000131  0.00109  0.00229  0.00344  0.00451  0.00543  0.00613  0.00651  0.00651
       10| -0.00668 -0.00668  -0.0064 -0.00587 -0.00515 -0.00428 -0.00333 -0.00232 -0.00127-0.000219 0.000825  0.00184  0.00279  0.00365  0.00438  0.00491  0.00519  0.00519
        9| -0.00563 -0.00563 -0.00542   -0.005 -0.00443 -0.00373 -0.00293 -0.00208 -0.00119-0.000297  0.00059  0.00144  0.00224  0.00294  0.00351  0.00393  0.00414  0.00414
        8| -0.00481 -0.00481 -0.00464 -0.00431 -0.00384 -0.00326  -0.0026 -0.00188 -0.00113-0.000364 0.000388  0.00111  0.00177  0.00235  0.00281  0.00314  0.00331  0.00331
        7| -0.00415 -0.00415 -0.00401 -0.00374 -0.00336 -0.00288 -0.00232 -0.00171 -0.00107-0.000421 0.000219 0.000828  0.00138  0.00187  0.00225  0.00252  0.00266  0.00266
        6| -0.00364 -0.00364 -0.00352  -0.0033 -0.00297 -0.00257 -0.00209 -0.00157 -0.00102-0.000467 8.14e-05 0.000601  0.00107  0.00148   0.0018  0.00203  0.00214  0.00214
        5| -0.00324 -0.00324 -0.00314 -0.00295 -0.00267 -0.00232 -0.00191 -0.00146-0.000988-0.000504 -2.8e-05 0.000422  0.00083  0.00118  0.00146  0.00165  0.00175  0.00175
        4| -0.00294 -0.00294 -0.00285 -0.00269 -0.00244 -0.00214 -0.00178 -0.00138 -0.00096-0.000532-0.000112 0.000285 0.000644  0.00095  0.00119  0.00136  0.00144  0.00144
        3| -0.00273 -0.00273 -0.00265  -0.0025 -0.00228   -0.002 -0.00168 -0.00132 -0.00094-0.000552-0.000172 0.000186  0.00051 0.000785    0.001  0.00115  0.00123  0.00123
        2| -0.00259 -0.00259 -0.00252 -0.00238 -0.00217 -0.00192 -0.00162 -0.00128-0.000927-0.000566-0.000212 0.000122 0.000423 0.000679 0.000881  0.00102  0.00109  0.00109
        1| -0.00252 -0.00252 -0.00245 -0.00232 -0.00212 -0.00187 -0.00158 -0.00126 -0.00092-0.000572-0.000231 9.08e-05 0.000381 0.000628 0.000822 0.000955  0.00102  0.00102
        0| -0.00252 -0.00252 -0.00245 -0.00232 -0.00212 -0.00187 -0.00158 -0.00126 -0.00092-0.000572-0.000231 9.08e-05 0.000381 0.000628 0.000822 0.000955  0.00102  0.00102

