nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00733 -0.00733 -0.00322 -0.00258 -0.00256 -0.00273 -0.00302 -0.00343   -0.004 -0.00483 -0.00606 -0.00791  -0.0103  -0.0113 -0.00335   0.0255   0.0754   0.0754
       16| -0.00733 -0.00733 -0.00322 -0.00258 -0.00256 -0.00273 -0.00302 -0.00343   -0.004 -0.00483 -0.00606 -0.00791  -0.0103  -0.0113 -0.00335   0.0255   0.0754   0.0754
       15| -0.00426 -0.00426 -0.00387 -0.00348  -0.0033 -0.00333 -0.00351 -0.00385 -0.00436 -0.00514 -0.00636 -0.00836  -0.0115  -0.0156   -0.016 -0.00118    0.028    0.028
       14| -0.00331 -0.00331 -0.00323  -0.0031 -0.00308 -0.00318  -0.0034 -0.00376 -0.00429  -0.0051 -0.00639 -0.00854  -0.0121  -0.0171  -0.0209  -0.0155 -0.00153 -0.00153
       13| -0.00271 -0.00271 -0.00272 -0.00272 -0.00277 -0.00291 -0.00314 -0.00348 -0.00399 -0.00475 -0.00595 -0.00797  -0.0114  -0.0163  -0.0202   -0.017 -0.00933 -0.00933
       12| -0.00227 -0.00227 -0.00231 -0.00235 -0.00243 -0.00256 -0.00276 -0.00305 -0.00346 -0.00404 -0.00494 -0.00638 -0.00871  -0.0118   -0.014  -0.0113 -0.00655 -0.00655
       11| -0.00189 -0.00189 -0.00193 -0.00198 -0.00206 -0.00216 -0.00231 -0.00251 -0.00277 -0.00312  -0.0036 -0.00428 -0.00526 -0.00631 -0.00638 -0.00367-0.000311-0.000311
       10| -0.00155 -0.00155 -0.00159 -0.00163 -0.00168 -0.00175 -0.00183 -0.00193 -0.00204 -0.00215 -0.00225 -0.00232 -0.00228  -0.0019-0.000593  0.00209  0.00456  0.00456
        9| -0.00125 -0.00125 -0.00128  -0.0013 -0.00133 -0.00135 -0.00137 -0.00137 -0.00135 -0.00128 -0.00112-0.000811-0.000249 0.000776  0.00238  0.00453  0.00621  0.00621
        8| -0.00097 -0.00097-0.000989-0.000998-0.000997-0.000983-0.000948-0.000881-0.000764 -0.00057-0.000261 0.000217 0.000953    0.002  0.00333  0.00473  0.00571  0.00571
        7|-0.000724-0.000724-0.000736-0.000731-0.000708-0.000662-0.000586-0.000468 -0.00029 -3.1e-05 0.000339 0.000857  0.00156  0.00243  0.00339  0.00423  0.00474  0.00474
        6|-0.000514-0.000514 -0.00052-0.000503-0.000462-0.000394-0.000289-0.000139 7.11e-05 0.000356 0.000735  0.00122  0.00182   0.0025  0.00317   0.0037  0.00396  0.00396
        5|-0.000342-0.000342-0.000343-0.000317-0.000264-0.000179-5.63e-05 0.000112 0.000335 0.000623 0.000984  0.00142  0.00192  0.00244  0.00293  0.00328  0.00342  0.00342
        4| -0.00021 -0.00021-0.000206-0.000174-0.000112-1.66e-05 0.000117 0.000294  0.00052   0.0008  0.00114  0.00152  0.00194  0.00235  0.00272  0.00296  0.00306  0.00306
        3|-0.000118-0.000118-0.000112-7.48e-05 -6.7e-06 9.55e-05 0.000235 0.000417 0.000642 0.000913  0.00123  0.00157  0.00193  0.00227  0.00256  0.00275  0.00282  0.00282
        2|-6.75e-05-6.75e-05-5.92e-05-1.93e-05 5.31e-05  0.00016 0.000304 0.000488 0.000713 0.000977  0.00128   0.0016  0.00192  0.00222  0.00247  0.00263  0.00269  0.00269
        1| -5.6e-05 -5.6e-05-4.68e-05-5.56e-06 6.92e-05 0.000179 0.000327 0.000514  0.00074    0.001   0.0013  0.00161  0.00192  0.00221  0.00244  0.00259  0.00265  0.00265
        0| -5.6e-05 -5.6e-05-4.68e-05-5.56e-06 6.92e-05 0.000179 0.000327 0.000514  0.00074    0.001   0.0013  0.00161  0.00192  0.00221  0.00244  0.00259  0.00265  0.00265

