nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00987 -0.00987 -0.00641 -0.00642 -0.00675 -0.00692 -0.00687 -0.00662 -0.00623 -0.00579 -0.00543 -0.00522 -0.00478  -0.0028  0.00347   0.0197   0.0482   0.0482
       16| -0.00987 -0.00987 -0.00641 -0.00642 -0.00675 -0.00692 -0.00687 -0.00662 -0.00623 -0.00579 -0.00543 -0.00522 -0.00478  -0.0028  0.00347   0.0197   0.0482   0.0482
       15| -0.00691 -0.00691 -0.00685 -0.00684 -0.00684 -0.00676 -0.00656 -0.00623  -0.0058 -0.00533 -0.00492 -0.00467 -0.00461 -0.00423 -0.00164  0.00711   0.0223   0.0223
       14| -0.00559 -0.00559  -0.0057 -0.00575 -0.00577 -0.00571 -0.00553 -0.00523 -0.00483 -0.00436 -0.00386 -0.00334 -0.00277 -0.00192 0.000156  0.00534   0.0123   0.0123
       13| -0.00473 -0.00473 -0.00481 -0.00485 -0.00485 -0.00476 -0.00457 -0.00428 -0.00388 -0.00339 -0.00279 -0.00205 -0.00108 0.000346  0.00265   0.0062  0.00958  0.00958
       12| -0.00405 -0.00405  -0.0041 -0.00411 -0.00408 -0.00396 -0.00376 -0.00347 -0.00306 -0.00255  -0.0019 -0.00107 2.32e-05   0.0015  0.00346  0.00575  0.00749  0.00749
       11| -0.00348 -0.00348 -0.00351  -0.0035 -0.00344 -0.00331  -0.0031 -0.00279 -0.00239 -0.00188 -0.00123-0.000422 0.000593  0.00184  0.00328  0.00468  0.00558  0.00558
       10| -0.00301 -0.00301 -0.00302 -0.00299 -0.00291 -0.00276 -0.00255 -0.00225 -0.00186 -0.00138-0.000776-4.82e-05 0.000812  0.00179   0.0028  0.00366  0.00414  0.00414
        9|  -0.0026  -0.0026 -0.00261 -0.00257 -0.00247 -0.00232 -0.00211 -0.00183 -0.00146 -0.00102-0.000482  0.00014 0.000837  0.00158  0.00228  0.00284  0.00311  0.00311
        8| -0.00227 -0.00227 -0.00226 -0.00221 -0.00212 -0.00197 -0.00177  -0.0015 -0.00117-0.000769-0.000306 0.000213  0.00077  0.00133  0.00183   0.0022  0.00237  0.00237
        7| -0.00199 -0.00199 -0.00198 -0.00193 -0.00183 -0.00169  -0.0015 -0.00125-0.000951-0.000602-0.000206 0.000224 0.000667  0.00109  0.00146  0.00172  0.00183  0.00183
        6| -0.00176 -0.00176 -0.00175  -0.0017  -0.0016 -0.00147 -0.00129 -0.00107-0.000798-0.000492-0.000154 0.000203  0.00056 0.000893  0.00117  0.00136  0.00144  0.00144
        5| -0.00158 -0.00158 -0.00157 -0.00152 -0.00143  -0.0013 -0.00113 -0.00093 -0.00069-0.000421 -0.00013  0.00017 0.000464  0.00073 0.000947  0.00109  0.00115  0.00115
        4| -0.00145 -0.00145 -0.00143 -0.00138  -0.0013 -0.00118 -0.00102-0.000834-0.000616-0.000376-0.000121 0.000138 0.000386 0.000606 0.000782 0.000898 0.000943 0.000943
        3| -0.00135 -0.00135 -0.00134 -0.00129 -0.00121 -0.00109-0.000946-0.000769-0.000568-0.000348-0.000118 0.000112 0.000329  0.00052  0.00067 0.000768 0.000805 0.000805
        2|  -0.0013  -0.0013 -0.00128 -0.00124 -0.00116 -0.00104-0.000901-0.000731 -0.00054-0.000332-0.000117 9.59e-05 0.000295 0.000468 0.000604 0.000691 0.000724 0.000724
        1| -0.00128 -0.00128 -0.00127 -0.00122 -0.00114 -0.00103-0.000885-0.000717-0.000528-0.000325-0.000115 9.19e-05 0.000284 0.000451 0.000581 0.000664 0.000696 0.000696
        0| -0.00128 -0.00128 -0.00127 -0.00122 -0.00114 -0.00103-0.000885-0.000717-0.000528-0.000325-0.000115 9.19e-05 0.000284 0.000451 0.000581 0.000664 0.000696 0.000696

