nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0071  -0.0071  -0.0031 -0.00263 -0.00279 -0.00311 -0.00353 -0.00403 -0.00464 -0.00542 -0.00651 -0.00814  -0.0107  -0.0126 -0.00603   0.0203   0.0666   0.0666
       16|  -0.0071  -0.0071  -0.0031 -0.00263 -0.00279 -0.00311 -0.00353 -0.00403 -0.00464 -0.00542 -0.00651 -0.00814  -0.0107  -0.0126 -0.00603   0.0203   0.0666   0.0666
       15| -0.00414 -0.00414 -0.00382 -0.00355  -0.0035 -0.00364  -0.0039 -0.00428 -0.00478 -0.00545 -0.00644 -0.00805   -0.011  -0.0156  -0.0168 -0.00355   0.0232   0.0232
       14| -0.00319 -0.00319 -0.00316 -0.00312 -0.00318 -0.00334 -0.00359 -0.00392 -0.00435 -0.00494  -0.0058 -0.00719 -0.00964  -0.0136  -0.0166  -0.0106  0.00252  0.00252
       13| -0.00262 -0.00262 -0.00266  -0.0027 -0.00279 -0.00294 -0.00315 -0.00341 -0.00374 -0.00417 -0.00476 -0.00562 -0.00693 -0.00868 -0.00965 -0.00578 0.000889 0.000889
       12| -0.00221 -0.00221 -0.00226 -0.00232 -0.00241 -0.00253 -0.00268 -0.00285 -0.00305 -0.00328 -0.00353  -0.0038 -0.00404 -0.00402 -0.00294 0.000403  0.00423  0.00423
       11| -0.00188 -0.00188 -0.00193 -0.00198 -0.00204 -0.00212 -0.00221  -0.0023 -0.00237 -0.00241 -0.00239 -0.00223 -0.00183-0.000915 0.000797  0.00343  0.00575  0.00575
       10| -0.00159 -0.00159 -0.00163 -0.00167 -0.00171 -0.00175 -0.00178 -0.00179 -0.00176 -0.00166 -0.00146 -0.00108-0.000421  0.00063  0.00212  0.00384  0.00513  0.00513
        9| -0.00134 -0.00134 -0.00137 -0.00139 -0.00141 -0.00141  -0.0014 -0.00135 -0.00124 -0.00107-0.000776-0.000325  0.00034  0.00124  0.00231  0.00334    0.004    0.004
        8| -0.00112 -0.00112 -0.00115 -0.00116 -0.00115 -0.00113 -0.00108-0.000987-0.000843-0.000625 -0.00031  0.00013 0.000705   0.0014  0.00214  0.00275  0.00308  0.00308
        7|-0.000939-0.000939-0.000954-0.000952-0.000932-0.000889-0.000816-0.000703-0.000539-0.000312-7.54e-06 0.000383 0.000853  0.00137  0.00188  0.00226  0.00244  0.00244
        6|-0.000785-0.000785-0.000794-0.000784-0.000753-0.000697-0.000611-0.000487-0.000318-9.72e-05 0.000181 0.000516 0.000893  0.00128  0.00164  0.00189  0.00199  0.00199
        5|-0.000661-0.000661-0.000667-0.000651-0.000612-0.000549-0.000455-0.000328-0.000161 4.61e-05 0.000295  0.00058 0.000885  0.00118  0.00144  0.00162  0.00169  0.00169
        4|-0.000569-0.000569-0.000571-0.000551-0.000507-0.000439-0.000342-0.000214 -5.4e-05 0.000139 0.000363 0.000608  0.00086   0.0011   0.0013  0.00143  0.00147  0.00147
        3|-0.000506-0.000506-0.000505-0.000483-0.000436-0.000364-0.000266-0.000139  1.6e-05 0.000198 0.000402 0.000619 0.000837  0.00104   0.0012   0.0013  0.00134  0.00134
        2|-0.000473-0.000473-0.000471-0.000446-0.000397-0.000323-0.000222-9.57e-05 5.66e-05 0.000232 0.000424 0.000625 0.000823    0.001  0.00114  0.00123  0.00126  0.00126
        1|-0.000468-0.000468-0.000465-0.000439-0.000388-0.000311-0.000209-8.06e-05 7.22e-05 0.000246 0.000436 0.000632 0.000822 0.000992  0.00113  0.00121  0.00124  0.00124
        0|-0.000468-0.000468-0.000465-0.000439-0.000388-0.000311-0.000209-8.06e-05 7.22e-05 0.000246 0.000436 0.000632 0.000822 0.000992  0.00113  0.00121  0.00124  0.00124

