nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00707 -0.00707 -0.00305 -0.00255 -0.00267 -0.00297 -0.00336 -0.00386 -0.00448 -0.00529 -0.00644 -0.00816  -0.0108  -0.0129 -0.00632   0.0206    0.068    0.068
       16| -0.00707 -0.00707 -0.00305 -0.00255 -0.00267 -0.00297 -0.00336 -0.00386 -0.00448 -0.00529 -0.00644 -0.00816  -0.0108  -0.0129 -0.00632   0.0206    0.068    0.068
       15|  -0.0041  -0.0041 -0.00376 -0.00347  -0.0034 -0.00351 -0.00377 -0.00415 -0.00467 -0.00537 -0.00642 -0.00813  -0.0112   -0.016  -0.0176 -0.00406   0.0235   0.0235
       14| -0.00314 -0.00314 -0.00311 -0.00305  -0.0031 -0.00325 -0.00349 -0.00384  -0.0043 -0.00493 -0.00586 -0.00738  -0.0101  -0.0144  -0.0179   -0.012  0.00148  0.00148
       13| -0.00257 -0.00257 -0.00261 -0.00264 -0.00273 -0.00287 -0.00308 -0.00336 -0.00373 -0.00421 -0.00488 -0.00588 -0.00744 -0.00963  -0.0111 -0.00738-0.000481-0.000481
       12| -0.00216 -0.00216 -0.00222 -0.00227 -0.00236 -0.00248 -0.00263 -0.00283 -0.00306 -0.00333 -0.00365 -0.00403 -0.00445  -0.0047 -0.00392 -0.00063  0.00336  0.00336
       11| -0.00183 -0.00183 -0.00188 -0.00193   -0.002 -0.00208 -0.00218 -0.00228 -0.00238 -0.00245 -0.00248 -0.00239 -0.00208 -0.00127 0.000391  0.00313  0.00561  0.00561
       10| -0.00154 -0.00154 -0.00158 -0.00162 -0.00167 -0.00171 -0.00175 -0.00177 -0.00175 -0.00168  -0.0015 -0.00116-0.000528 0.000521  0.00206  0.00392  0.00534  0.00534
        9| -0.00129 -0.00129 -0.00132 -0.00135 -0.00137 -0.00137 -0.00136 -0.00132 -0.00123 -0.00106-0.000783 -0.00034 0.000331  0.00126  0.00239  0.00351  0.00424  0.00424
        8| -0.00107 -0.00107  -0.0011 -0.00111  -0.0011 -0.00108 -0.00104 -0.00095-0.000812-0.000599-0.000286 0.000159  0.00075  0.00148  0.00226  0.00293  0.00329  0.00329
        7|-0.000887-0.000887-0.000902  -0.0009-0.000881 -0.00084-0.000769-0.000658-0.000496-0.000268 3.96e-05  0.00044 0.000927  0.00147  0.00201  0.00242  0.00261  0.00261
        6|-0.000731-0.000731 -0.00074 -0.00073-0.000699-0.000644-0.000558-0.000434-0.000264-4.05e-05 0.000244 0.000589 0.000981  0.00139  0.00177  0.00204  0.00215  0.00215
        5|-0.000605-0.000605 -0.00061-0.000594-0.000556-0.000491-0.000397-0.000269  -0.0001 0.000112 0.000368 0.000662 0.000979  0.00129  0.00157  0.00175  0.00182  0.00182
        4| -0.00051 -0.00051-0.000512-0.000492-0.000448-0.000379-0.000281-0.000151 1.28e-05 0.000211 0.000441 0.000695 0.000958  0.00121  0.00142  0.00156   0.0016   0.0016
        3|-0.000446-0.000446-0.000446-0.000422-0.000375-0.000302-0.000202-7.25e-05 8.64e-05 0.000273 0.000484 0.000709 0.000935  0.00114  0.00131  0.00142  0.00146  0.00146
        2|-0.000412-0.000412 -0.00041-0.000384-0.000335-0.000259-0.000157-2.71e-05 0.000129 0.000309 0.000508 0.000717 0.000922  0.00111  0.00126  0.00135  0.00138  0.00138
        1|-0.000407-0.000407-0.000404-0.000377-0.000325-0.000247-0.000143-1.14e-05 0.000146 0.000325 0.000521 0.000724 0.000921   0.0011  0.00124  0.00133  0.00136  0.00136
        0|-0.000407-0.000407-0.000404-0.000377-0.000325-0.000247-0.000143-1.14e-05 0.000146 0.000325 0.000521 0.000724 0.000921   0.0011  0.00124  0.00133  0.00136  0.00136

