nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0271  -0.0271  -0.0193  -0.0145   -0.011 -0.00824 -0.00589 -0.00377 -0.00178 0.000175  0.00217  0.00428  0.00663   0.0094   0.0129   0.0179   0.0262   0.0262
       16|  -0.0271  -0.0271  -0.0193  -0.0145   -0.011 -0.00824 -0.00589 -0.00377 -0.00178 0.000175  0.00217  0.00428  0.00663   0.0094   0.0129   0.0179   0.0262   0.0262
       15|  -0.0193  -0.0193  -0.0163  -0.0131  -0.0103 -0.00783 -0.00565 -0.00365 -0.00174 0.000145  0.00205  0.00406  0.00624  0.00869   0.0115   0.0148   0.0181   0.0181
       14|  -0.0147  -0.0147  -0.0133  -0.0113 -0.00916 -0.00714 -0.00524 -0.00342 -0.00165 9.14e-05  0.00186  0.00368   0.0056  0.00764  0.00977   0.0119   0.0134   0.0134
       13|  -0.0117  -0.0117  -0.0108 -0.00952 -0.00797 -0.00635 -0.00473 -0.00314 -0.00156 1.81e-05   0.0016  0.00321  0.00484  0.00648  0.00807  0.00944   0.0103   0.0103
       12| -0.00945 -0.00945 -0.00893 -0.00801 -0.00685 -0.00556 -0.00421 -0.00283 -0.00145 -6.5e-05  0.00132  0.00271  0.00407  0.00538  0.00657  0.00751  0.00805  0.00805
       11| -0.00778 -0.00778 -0.00742 -0.00675 -0.00586 -0.00483 -0.00371 -0.00254 -0.00135-0.000149  0.00105  0.00222  0.00335   0.0044  0.00531  0.00599  0.00636  0.00636
       10| -0.00649 -0.00649 -0.00622 -0.00572 -0.00502 -0.00419 -0.00326 -0.00228 -0.00126-0.000229 0.000791  0.00178  0.00272  0.00356  0.00427  0.00479  0.00506  0.00506
        9| -0.00547 -0.00547 -0.00527 -0.00487 -0.00432 -0.00364 -0.00287 -0.00204 -0.00118-0.000301 0.000565   0.0014  0.00217  0.00286  0.00342  0.00383  0.00403  0.00403
        8| -0.00467 -0.00467 -0.00451 -0.00419 -0.00374 -0.00318 -0.00254 -0.00184 -0.00111-0.000364  0.00037  0.00107  0.00172  0.00228  0.00274  0.00306  0.00322  0.00322
        7| -0.00403 -0.00403  -0.0039 -0.00364 -0.00327  -0.0028 -0.00226 -0.00167 -0.00105-0.000417 0.000207   0.0008  0.00134  0.00181  0.00219  0.00245  0.00258  0.00258
        6| -0.00353 -0.00353 -0.00342  -0.0032 -0.00289  -0.0025 -0.00204 -0.00154   -0.001 -0.00046 7.37e-05  0.00058  0.00104  0.00144  0.00175  0.00197  0.00208  0.00208
        5| -0.00314 -0.00314 -0.00305 -0.00286  -0.0026 -0.00226 -0.00186 -0.00143-0.000966-0.000495-3.22e-05 0.000406 0.000802  0.00114  0.00141   0.0016  0.00169  0.00169
        4| -0.00285 -0.00285 -0.00277 -0.00261 -0.00237 -0.00208 -0.00173 -0.00135-0.000937-0.000522-0.000113 0.000273 0.000621 0.000919  0.00115  0.00131   0.0014   0.0014
        3| -0.00264 -0.00264 -0.00257 -0.00242 -0.00221 -0.00195 -0.00163 -0.00129-0.000917-0.000541-0.000172 0.000176 0.000491 0.000759 0.000969  0.00111  0.00119  0.00119
        2| -0.00251 -0.00251 -0.00244 -0.00231 -0.00211 -0.00186 -0.00157 -0.00125-0.000904-0.000554 -0.00021 0.000115 0.000407 0.000656 0.000851 0.000985  0.00105  0.00105
        1| -0.00244 -0.00244 -0.00238 -0.00225 -0.00206 -0.00182 -0.00154 -0.00123-0.000898 -0.00056-0.000228 8.47e-05 0.000366 0.000606 0.000794 0.000923 0.000988 0.000988
        0| -0.00244 -0.00244 -0.00238 -0.00225 -0.00206 -0.00182 -0.00154 -0.00123-0.000898 -0.00056-0.000228 8.47e-05 0.000366 0.000606 0.000794 0.000923 0.000988 0.000988

