nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0261  -0.0261  -0.0187  -0.0142  -0.0109 -0.00822 -0.00593 -0.00386 -0.00192-1.06e-05  0.00193  0.00399  0.00628  0.00901   0.0125   0.0177   0.0265   0.0265
       16|  -0.0261  -0.0261  -0.0187  -0.0142  -0.0109 -0.00822 -0.00593 -0.00386 -0.00192-1.06e-05  0.00193  0.00399  0.00628  0.00901   0.0125   0.0177   0.0265   0.0265
       15|  -0.0186  -0.0186  -0.0158  -0.0128  -0.0102 -0.00779 -0.00567 -0.00372 -0.00185-2.39e-05  0.00184  0.00379  0.00591  0.00831   0.0111   0.0145    0.018    0.018
       14|  -0.0142  -0.0142  -0.0129   -0.011   -0.009 -0.00707 -0.00522 -0.00346 -0.00174 -4.1e-05  0.00168  0.00347  0.00535  0.00736  0.00951   0.0116   0.0133   0.0133
       13|  -0.0112  -0.0112  -0.0105 -0.00927  -0.0078 -0.00625 -0.00469 -0.00315 -0.00161-8.06e-05  0.00147  0.00304  0.00465  0.00628  0.00787  0.00926   0.0101   0.0101
       12| -0.00911 -0.00911 -0.00864 -0.00779 -0.00669 -0.00546 -0.00416 -0.00283 -0.00148-0.000135  0.00122  0.00258  0.00392  0.00522  0.00641  0.00736   0.0079   0.0079
       11| -0.00751 -0.00751 -0.00718 -0.00656 -0.00571 -0.00473 -0.00365 -0.00252 -0.00137-0.000197 0.000972  0.00212  0.00324  0.00428  0.00518  0.00586  0.00623  0.00623
       10| -0.00627 -0.00627 -0.00602 -0.00555 -0.00489 -0.00409  -0.0032 -0.00225 -0.00126-0.000259 0.000737  0.00171  0.00263  0.00346  0.00416  0.00467  0.00494  0.00494
        9| -0.00529 -0.00529  -0.0051 -0.00472  -0.0042 -0.00355 -0.00281 -0.00201 -0.00117-0.000318 0.000527  0.00134   0.0021  0.00278  0.00333  0.00373  0.00393  0.00393
        8| -0.00451 -0.00451 -0.00436 -0.00406 -0.00363 -0.00309 -0.00248  -0.0018 -0.00109-0.000371 0.000344  0.00103  0.00166  0.00222  0.00266  0.00298  0.00313  0.00313
        7| -0.00389 -0.00389 -0.00377 -0.00353 -0.00317 -0.00272 -0.00221 -0.00163 -0.00103-0.000417  0.00019 0.000769   0.0013  0.00176  0.00213  0.00238  0.00251  0.00251
        6| -0.00341 -0.00341 -0.00331  -0.0031  -0.0028 -0.00243 -0.00199  -0.0015-0.000982-0.000455 6.42e-05 0.000558  0.00101  0.00139   0.0017  0.00191  0.00202  0.00202
        5| -0.00303 -0.00303 -0.00295 -0.00277 -0.00252 -0.00219 -0.00181 -0.00139-0.000943-0.000486-3.64e-05  0.00039 0.000776  0.00111  0.00137  0.00155  0.00164  0.00164
        4| -0.00275 -0.00275 -0.00268 -0.00253  -0.0023 -0.00202 -0.00168 -0.00131-0.000914 -0.00051-0.000114 0.000262 0.000601  0.00089  0.00112  0.00127  0.00135  0.00135
        3| -0.00255 -0.00255 -0.00248 -0.00235 -0.00215 -0.00189 -0.00159 -0.00125-0.000893-0.000528-0.000169 0.000169 0.000475 0.000735 0.000939  0.00108  0.00115  0.00115
        2| -0.00242 -0.00242 -0.00236 -0.00223 -0.00205 -0.00181 -0.00153 -0.00121 -0.00088-0.000539-0.000205  0.00011 0.000394 0.000636 0.000825 0.000955  0.00102  0.00102
        1| -0.00236 -0.00236  -0.0023 -0.00218   -0.002 -0.00177  -0.0015  -0.0012-0.000873-0.000545-0.000222  8.2e-05 0.000356 0.000589 0.000772 0.000896 0.000957 0.000957
        0| -0.00236 -0.00236  -0.0023 -0.00218   -0.002 -0.00177  -0.0015  -0.0012-0.000873-0.000545-0.000222  8.2e-05 0.000356 0.000589 0.000772 0.000896 0.000957 0.000957

