nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00793 -0.00793 -0.00417   -0.004 -0.00437 -0.00481 -0.00521 -0.00554 -0.00582 -0.00611 -0.00655  -0.0074 -0.00875 -0.00841 -0.00146   0.0199    0.057    0.057
       16| -0.00793 -0.00793 -0.00417   -0.004 -0.00437 -0.00481 -0.00521 -0.00554 -0.00582 -0.00611 -0.00655  -0.0074 -0.00875 -0.00841 -0.00146   0.0199    0.057    0.057
       15| -0.00507 -0.00507 -0.00488  -0.0048 -0.00488 -0.00506 -0.00527 -0.00546 -0.00563 -0.00582 -0.00616  -0.0069 -0.00842  -0.0104 -0.00897  0.00217   0.0228   0.0228
       14| -0.00403 -0.00403 -0.00409 -0.00414 -0.00426 -0.00442 -0.00457  -0.0047 -0.00481 -0.00493 -0.00513 -0.00553 -0.00629 -0.00733 -0.00703 -0.00099  0.00895  0.00895
       13|  -0.0034  -0.0034 -0.00347 -0.00355 -0.00365 -0.00376 -0.00385 -0.00392 -0.00394 -0.00394 -0.00392 -0.00388 -0.00378 -0.00336 -0.00179  0.00237  0.00727  0.00727
       12| -0.00291 -0.00291 -0.00298 -0.00305 -0.00311 -0.00317  -0.0032 -0.00319 -0.00313   -0.003 -0.00278 -0.00241 -0.00177-0.000632  0.00135  0.00433  0.00697  0.00697
       11| -0.00252 -0.00252 -0.00257 -0.00261 -0.00264 -0.00266 -0.00263 -0.00256 -0.00243  -0.0022 -0.00185 -0.00132  -0.0005 0.000707  0.00236  0.00426  0.00567  0.00567
       10| -0.00217 -0.00217 -0.00221 -0.00223 -0.00224 -0.00221 -0.00215 -0.00204 -0.00185 -0.00157 -0.00117-0.000597 0.000182  0.00119  0.00239  0.00353  0.00424  0.00424
        9| -0.00188 -0.00188 -0.00191 -0.00191 -0.00189 -0.00184 -0.00175 -0.00161  -0.0014  -0.0011-0.000697-0.000169 0.000494  0.00127  0.00209  0.00279  0.00315  0.00315
        8| -0.00163 -0.00163 -0.00165 -0.00164  -0.0016 -0.00154 -0.00143 -0.00127 -0.00105-0.000765-0.000393 6.46e-05 0.000601  0.00119  0.00175  0.00219  0.00239  0.00239
        7| -0.00142 -0.00142 -0.00143 -0.00141 -0.00137 -0.00129 -0.00118 -0.00102-0.000804-0.000535-0.000205  0.00018 0.000607  0.00104  0.00144  0.00173  0.00185  0.00185
        6| -0.00125 -0.00125 -0.00125 -0.00123 -0.00118  -0.0011-0.000981-0.000824-0.000624 -0.00038-9.31e-05 0.000228 0.000569 0.000901  0.00119  0.00139  0.00147  0.00147
        5| -0.00111 -0.00111 -0.00111 -0.00109 -0.00103 -0.00095-0.000835-0.000684-0.000499-0.000279-2.86e-05 0.000242 0.000517 0.000777 0.000994  0.00114  0.00119  0.00119
        4| -0.00101 -0.00101 -0.00101-0.000981-0.000926-0.000842-0.000729-0.000586-0.000413-0.000213 7.35e-06 0.000239 0.000469  0.00068 0.000851 0.000962    0.001    0.001
        3|-0.000942-0.000942-0.000938-0.000908-0.000852-0.000768-0.000658 -0.00052-0.000357-0.000172 2.73e-05 0.000233 0.000433 0.000611 0.000754 0.000845 0.000877 0.000877
        2|-0.000903-0.000903-0.000898-0.000867 -0.00081-0.000726-0.000617-0.000482-0.000324-0.000149 3.88e-05 0.000229 0.000411 0.000572 0.000698 0.000779 0.000806 0.000806
        1|-0.000895-0.000895-0.000889-0.000857-0.000799-0.000714-0.000603-0.000468-0.000312-0.000138 4.58e-05 0.000231 0.000407 0.000561 0.000681 0.000758 0.000783 0.000783
        0|-0.000895-0.000895-0.000889-0.000857-0.000799-0.000714-0.000603-0.000468-0.000312-0.000138 4.58e-05 0.000231 0.000407 0.000561 0.000681 0.000758 0.000783 0.000783

