nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0201  -0.0201  -0.0153   -0.013  -0.0108 -0.00875 -0.00682   -0.005 -0.00328 -0.00159 0.000135  0.00195  0.00402  0.00668   0.0107   0.0179   0.0308   0.0308
       16|  -0.0201  -0.0201  -0.0153   -0.013  -0.0108 -0.00875 -0.00682   -0.005 -0.00328 -0.00159 0.000135  0.00195  0.00402  0.00668   0.0107   0.0179   0.0308   0.0308
       15|  -0.0147  -0.0147  -0.0136  -0.0119    -0.01 -0.00816 -0.00638 -0.00469 -0.00305 -0.00144 0.000183  0.00189  0.00377  0.00596  0.00882   0.0131    0.019    0.019
       14|  -0.0114  -0.0114  -0.0109 -0.00983 -0.00852 -0.00709 -0.00561 -0.00413 -0.00265 -0.00116 0.000367  0.00199  0.00375  0.00576  0.00814   0.0109   0.0135   0.0135
       13| -0.00917 -0.00917 -0.00885 -0.00815 -0.00719 -0.00607 -0.00485 -0.00358 -0.00227-0.000924 0.000471  0.00194  0.00351  0.00521  0.00702  0.00881     0.01     0.01
       12| -0.00754 -0.00754 -0.00731  -0.0068 -0.00606 -0.00517 -0.00416 -0.00307 -0.00193-0.000743 0.000491  0.00178  0.00311  0.00447  0.00581  0.00696  0.00764  0.00764
       11| -0.00628 -0.00628  -0.0061 -0.00571 -0.00513  -0.0044 -0.00356 -0.00263 -0.00165-0.000618  0.00045  0.00154  0.00265  0.00373  0.00471  0.00549  0.00591  0.00591
       10| -0.00528 -0.00528 -0.00514 -0.00482 -0.00435 -0.00375 -0.00305 -0.00226 -0.00142-0.000539 0.000371  0.00129  0.00219  0.00304  0.00378  0.00433  0.00461  0.00461
        9| -0.00448 -0.00448 -0.00436  -0.0041 -0.00372 -0.00322 -0.00263 -0.00196 -0.00125-0.000494 0.000276  0.00104  0.00178  0.00245  0.00302  0.00342  0.00362  0.00362
        8| -0.00383 -0.00383 -0.00374 -0.00352  -0.0032 -0.00278 -0.00228 -0.00172 -0.00111-0.000472 0.000177 0.000815  0.00142  0.00196   0.0024  0.00271  0.00286  0.00286
        7| -0.00332 -0.00332 -0.00324 -0.00306 -0.00279 -0.00243 -0.00201 -0.00153 -0.00101-0.000465 8.33e-05 0.000617  0.00112  0.00155  0.00191  0.00215  0.00227  0.00227
        6| -0.00292 -0.00292 -0.00285 -0.00269 -0.00246 -0.00215 -0.00179 -0.00138 -0.00093-0.000466 7.37e-07 0.000452 0.000869  0.00123  0.00152  0.00172  0.00181  0.00181
        5|  -0.0026  -0.0026 -0.00254 -0.00241  -0.0022 -0.00194 -0.00162 -0.00126-0.000874-0.000471-6.85e-05 0.000318 0.000673 0.000979  0.00122  0.00138  0.00146  0.00146
        4| -0.00237 -0.00237 -0.00231 -0.00219 -0.00201 -0.00178 -0.00149 -0.00118-0.000833-0.000477-0.000123 0.000215 0.000524 0.000789 0.000997  0.00114   0.0012   0.0012
        3|  -0.0022  -0.0022 -0.00215 -0.00204 -0.00188 -0.00166 -0.00141 -0.00112-0.000805-0.000483-0.000163 0.000141 0.000418 0.000654 0.000839 0.000963  0.00102  0.00102
        2| -0.00209 -0.00209 -0.00205 -0.00195 -0.00179 -0.00159 -0.00135 -0.00108-0.000788-0.000487-0.000189 9.45e-05 0.000351  0.00057 0.000741 0.000855 0.000907 0.000907
        1| -0.00205 -0.00205   -0.002  -0.0019 -0.00175 -0.00156 -0.00133 -0.00106 -0.00078-0.000489  -0.0002 7.39e-05 0.000322 0.000533 0.000697 0.000807 0.000858 0.000858
        0| -0.00205 -0.00205   -0.002  -0.0019 -0.00175 -0.00156 -0.00133 -0.00106 -0.00078-0.000489  -0.0002 7.39e-05 0.000322 0.000533 0.000697 0.000807 0.000858 0.000858

