nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0171  -0.0171  -0.0132  -0.0119  -0.0105 -0.00892 -0.00731 -0.00571 -0.00416 -0.00264 -0.00109 0.000575   0.0025  0.00513   0.0096   0.0183    0.034    0.034
       16|  -0.0171  -0.0171  -0.0132  -0.0119  -0.0105 -0.00892 -0.00731 -0.00571 -0.00416 -0.00264 -0.00109 0.000575   0.0025  0.00513   0.0096   0.0183    0.034    0.034
       15|  -0.0127  -0.0127  -0.0121  -0.0111 -0.00973 -0.00828 -0.00679 -0.00531 -0.00384 -0.00238-0.000917  0.00061   0.0023  0.00433  0.00724   0.0123   0.0198   0.0198
       14| -0.00992 -0.00992  -0.0097 -0.00908 -0.00816 -0.00706 -0.00585 -0.00457 -0.00326 -0.00191-0.000516 0.000981  0.00265  0.00463  0.00714   0.0104   0.0137   0.0137
       13| -0.00811 -0.00811 -0.00795  -0.0075 -0.00682 -0.00595 -0.00496 -0.00387 -0.00271 -0.00149-0.000195   0.0012  0.00275  0.00449  0.00648  0.00858   0.0101   0.0101
       12| -0.00673 -0.00673  -0.0066 -0.00626 -0.00572 -0.00501 -0.00418 -0.00325 -0.00224 -0.00115 6.37e-06  0.00125  0.00258  0.00401  0.00547   0.0068  0.00762  0.00762
       11| -0.00565 -0.00565 -0.00554 -0.00526 -0.00481 -0.00423 -0.00353 -0.00273 -0.00185-0.000903 0.000106  0.00117  0.00228   0.0034  0.00447  0.00534  0.00582  0.00582
       10| -0.00478 -0.00478 -0.00468 -0.00444 -0.00407 -0.00358 -0.00299  -0.0023 -0.00155-0.000731 0.000133  0.00103  0.00193  0.00281  0.00359  0.00419  0.00449  0.00449
        9| -0.00407 -0.00407 -0.00399 -0.00379 -0.00347 -0.00306 -0.00255 -0.00196 -0.00132-0.000618 0.000113 0.000858  0.00159  0.00228  0.00287  0.00329   0.0035   0.0035
        8|  -0.0035  -0.0035 -0.00343 -0.00325 -0.00299 -0.00263  -0.0022 -0.00169 -0.00114-0.000547 6.84e-05 0.000686  0.00128  0.00183  0.00228  0.00259  0.00274  0.00274
        7| -0.00304 -0.00304 -0.00298 -0.00283  -0.0026 -0.00229 -0.00192 -0.00149 -0.00101-0.000506 1.36e-05 0.000528  0.00102  0.00145  0.00181  0.00205  0.00216  0.00216
        6| -0.00267 -0.00267 -0.00262 -0.00249 -0.00229 -0.00202  -0.0017 -0.00132-0.000916-0.000483-4.17e-05 0.000391 0.000796  0.00115  0.00144  0.00163  0.00172  0.00172
        5| -0.00239 -0.00239 -0.00234 -0.00223 -0.00205 -0.00181 -0.00153  -0.0012-0.000847-0.000472-9.18e-05 0.000277 0.000619 0.000917  0.00115  0.00131  0.00138  0.00138
        4| -0.00218 -0.00218 -0.00213 -0.00203 -0.00187 -0.00166 -0.00141 -0.00112-0.000799-0.000467-0.000133 0.000189 0.000485  0.00074  0.00094  0.00107  0.00113  0.00113
        3| -0.00203 -0.00203 -0.00198 -0.00189 -0.00174 -0.00155 -0.00132 -0.00105-0.000766-0.000466-0.000164 0.000125 0.000389 0.000615 0.000792  0.00091 0.000962 0.000962
        2| -0.00193 -0.00193 -0.00189  -0.0018 -0.00167 -0.00149 -0.00127 -0.00102-0.000746-0.000465-0.000184 8.44e-05 0.000329 0.000538 0.000701 0.000809 0.000857 0.000857
        1| -0.00189 -0.00189 -0.00186 -0.00177 -0.00163 -0.00146 -0.00124   -0.001-0.000738-0.000465-0.000192 6.76e-05 0.000304 0.000505 0.000662 0.000766 0.000812 0.000812
        0| -0.00189 -0.00189 -0.00186 -0.00177 -0.00163 -0.00146 -0.00124   -0.001-0.000738-0.000465-0.000192 6.76e-05 0.000304 0.000505 0.000662 0.000766 0.000812 0.000812

