nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0179  -0.0179  -0.0138  -0.0122  -0.0106  -0.0089 -0.00718 -0.00551  -0.0039 -0.00233 -0.00072 0.000996  0.00297  0.00561  0.00995   0.0182    0.033    0.033
       16|  -0.0179  -0.0179  -0.0138  -0.0122  -0.0106  -0.0089 -0.00718 -0.00551  -0.0039 -0.00233 -0.00072 0.000996  0.00297  0.00561  0.00995   0.0182    0.033    0.033
       15|  -0.0133  -0.0133  -0.0125  -0.0113 -0.00984 -0.00827 -0.00669 -0.00513 -0.00361  -0.0021-0.000585    0.001  0.00275  0.00484  0.00773   0.0126   0.0196   0.0196
       14|  -0.0103  -0.0103    -0.01 -0.00931 -0.00828 -0.00708 -0.00579 -0.00445 -0.00308 -0.00169-0.000249  0.00129  0.00299  0.00499  0.00746   0.0106   0.0136   0.0136
       13| -0.00841 -0.00841 -0.00821  -0.0077 -0.00694 -0.00599 -0.00493 -0.00379 -0.00258 -0.00132 6.76e-06  0.00143  0.00298  0.00472  0.00665  0.00865   0.0101   0.0101
       12| -0.00697 -0.00697 -0.00681 -0.00642 -0.00582 -0.00506 -0.00418  -0.0032 -0.00215 -0.00103 0.000153  0.00141  0.00274  0.00415  0.00558  0.00685  0.00763  0.00763
       11| -0.00583 -0.00583  -0.0057 -0.00539 -0.00491 -0.00428 -0.00354  -0.0027 -0.00179-0.000818  0.00021  0.00128  0.00239   0.0035  0.00454  0.00538  0.00584  0.00584
       10| -0.00492 -0.00492 -0.00481 -0.00456 -0.00416 -0.00363 -0.00301 -0.00229 -0.00151-0.000673 0.000205  0.00111  0.00201  0.00288  0.00365  0.00423  0.00453  0.00453
        9| -0.00419 -0.00419  -0.0041 -0.00388 -0.00354  -0.0031 -0.00257 -0.00196 -0.00129-0.000581 0.000162 0.000913  0.00165  0.00233  0.00291  0.00333  0.00353  0.00353
        8|  -0.0036  -0.0036 -0.00352 -0.00333 -0.00305 -0.00267 -0.00222  -0.0017 -0.00113-0.000525 0.000101 0.000725  0.00132  0.00186  0.00231  0.00263  0.00278  0.00278
        7| -0.00312 -0.00312 -0.00305  -0.0029 -0.00265 -0.00233 -0.00194  -0.0015 -0.00101-0.000493 3.45e-05 0.000555  0.00105  0.00148  0.00184  0.00208  0.00219  0.00219
        6| -0.00274 -0.00274 -0.00269 -0.00255 -0.00234 -0.00206 -0.00172 -0.00134 -0.00092-0.000478 -2.9e-05 0.000409 0.000817  0.00118  0.00146  0.00166  0.00174  0.00174
        5| -0.00245 -0.00245  -0.0024 -0.00228 -0.00209 -0.00185 -0.00156 -0.00122-0.000855-0.000471-8.48e-05  0.00029 0.000635 0.000935  0.00117  0.00133   0.0014   0.0014
        4| -0.00223 -0.00223 -0.00218 -0.00208 -0.00191 -0.00169 -0.00143 -0.00113-0.000809 -0.00047 -0.00013 0.000197 0.000496 0.000754 0.000957  0.00109  0.00115  0.00115
        3| -0.00208 -0.00208 -0.00203 -0.00193 -0.00178 -0.00158 -0.00134 -0.00107-0.000778-0.000471-0.000164 0.000129 0.000397 0.000627 0.000806 0.000925 0.000979 0.000979
        2| -0.00198 -0.00198 -0.00194 -0.00185  -0.0017 -0.00152 -0.00129 -0.00104-0.000759-0.000472-0.000186 8.74e-05 0.000336 0.000547 0.000712 0.000822 0.000871 0.000871
        1| -0.00194 -0.00194  -0.0019 -0.00181 -0.00167 -0.00149 -0.00127 -0.00102 -0.00075-0.000472-0.000195 6.95e-05 0.000309 0.000514 0.000673 0.000778 0.000825 0.000825
        0| -0.00194 -0.00194  -0.0019 -0.00181 -0.00167 -0.00149 -0.00127 -0.00102 -0.00075-0.000472-0.000195 6.95e-05 0.000309 0.000514 0.000673 0.000778 0.000825 0.000825

