nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0246  -0.0246  -0.0179   -0.014  -0.0109 -0.00831 -0.00609 -0.00408 -0.00219-0.000335  0.00155  0.00354  0.00577  0.00847   0.0121   0.0177   0.0273   0.0273
       16|  -0.0246  -0.0246  -0.0179   -0.014  -0.0109 -0.00831 -0.00609 -0.00408 -0.00219-0.000335  0.00155  0.00354  0.00577  0.00847   0.0121   0.0177   0.0273   0.0273
       15|  -0.0176  -0.0176  -0.0153  -0.0126  -0.0101 -0.00784 -0.00579  -0.0039 -0.00209-0.000318  0.00148  0.00337  0.00544  0.00779   0.0106   0.0141   0.0181   0.0181
       14|  -0.0135  -0.0135  -0.0124  -0.0107 -0.00886 -0.00704 -0.00528 -0.00358 -0.00192-0.000273   0.0014  0.00314  0.00499    0.007  0.00918   0.0114   0.0132   0.0132
       13|  -0.0107  -0.0107  -0.0101 -0.00897 -0.00763 -0.00618  -0.0047 -0.00322 -0.00174-0.000255  0.00125  0.00279  0.00439  0.00602  0.00764   0.0091     0.01     0.01
       12|  -0.0087  -0.0087 -0.00829 -0.00752 -0.00651 -0.00536 -0.00413 -0.00286 -0.00157 -0.00026  0.00106   0.0024  0.00373  0.00503  0.00624  0.00722  0.00778  0.00778
       11| -0.00718 -0.00718 -0.00689 -0.00633 -0.00555 -0.00462 -0.00361 -0.00253 -0.00141-0.000282 0.000857  0.00199  0.00309  0.00413  0.00504  0.00574   0.0061   0.0061
       10|   -0.006   -0.006 -0.00578 -0.00535 -0.00473 -0.00399 -0.00314 -0.00223 -0.00128-0.000315 0.000656  0.00161  0.00252  0.00335  0.00405  0.00456  0.00482  0.00482
        9| -0.00506 -0.00506  -0.0049 -0.00455 -0.00406 -0.00345 -0.00275 -0.00198 -0.00118-0.000352 0.000471  0.00127  0.00202  0.00269  0.00324  0.00363  0.00383  0.00383
        8| -0.00432 -0.00432 -0.00419 -0.00391 -0.00351   -0.003 -0.00242 -0.00177 -0.00109-0.000389 0.000307 0.000976   0.0016  0.00214  0.00258  0.00289  0.00305  0.00305
        7| -0.00373 -0.00373 -0.00362  -0.0034 -0.00306 -0.00264 -0.00214  -0.0016 -0.00102-0.000423 0.000167 0.000731  0.00125   0.0017  0.00206  0.00231  0.00243  0.00243
        6| -0.00327 -0.00327 -0.00318 -0.00299 -0.00271 -0.00235 -0.00193 -0.00146-0.000962-0.000453 5.04e-05  0.00053 0.000968  0.00135  0.00165  0.00185  0.00195  0.00195
        5| -0.00291 -0.00291 -0.00283 -0.00267 -0.00243 -0.00212 -0.00176 -0.00135 -0.00092-0.000479-4.28e-05 0.000371 0.000747  0.00107  0.00132   0.0015  0.00158  0.00158
        4| -0.00264 -0.00264 -0.00257 -0.00243 -0.00222 -0.00195 -0.00163 -0.00127-0.000889-0.000499-0.000115 0.000249 0.000579  0.00086  0.00108  0.00123   0.0013   0.0013
        3| -0.00245 -0.00245 -0.00239 -0.00226 -0.00207 -0.00182 -0.00153 -0.00121-0.000866-0.000514-0.000167 0.000162 0.000458 0.000711 0.000909  0.00104  0.00111  0.00111
        2| -0.00233 -0.00233 -0.00227 -0.00215 -0.00197 -0.00175 -0.00148 -0.00117-0.000852-0.000523  -0.0002 0.000106 0.000382 0.000616   0.0008 0.000924 0.000984 0.000984
        1| -0.00227 -0.00227 -0.00222  -0.0021 -0.00193 -0.00171 -0.00145 -0.00116-0.000846-0.000528-0.000215    8e-05 0.000346 0.000572 0.000749 0.000869 0.000927 0.000927
        0| -0.00227 -0.00227 -0.00222  -0.0021 -0.00193 -0.00171 -0.00145 -0.00116-0.000846-0.000528-0.000215    8e-05 0.000346 0.000572 0.000749 0.000869 0.000927 0.000927

