nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00734 -0.00734 -0.00323 -0.00258 -0.00256 -0.00274 -0.00302 -0.00344   -0.004 -0.00483 -0.00606 -0.00791  -0.0103  -0.0113 -0.00327   0.0256   0.0754   0.0754
       16| -0.00734 -0.00734 -0.00323 -0.00258 -0.00256 -0.00274 -0.00302 -0.00344   -0.004 -0.00483 -0.00606 -0.00791  -0.0103  -0.0113 -0.00327   0.0256   0.0754   0.0754
       15| -0.00427 -0.00427 -0.00388 -0.00348 -0.00331 -0.00333 -0.00351 -0.00385 -0.00436 -0.00514 -0.00637 -0.00836  -0.0115  -0.0155  -0.0159 -0.00107   0.0281   0.0281
       14| -0.00331 -0.00331 -0.00323  -0.0031 -0.00308 -0.00319 -0.00341 -0.00376 -0.00429  -0.0051 -0.00639 -0.00855  -0.0121  -0.0171  -0.0209  -0.0154 -0.00149 -0.00149
       13| -0.00271 -0.00271 -0.00273 -0.00272 -0.00278 -0.00291 -0.00314 -0.00349   -0.004 -0.00476 -0.00597   -0.008  -0.0114  -0.0164  -0.0203  -0.0171 -0.00939 -0.00939
       12| -0.00227 -0.00227 -0.00231 -0.00235 -0.00243 -0.00256 -0.00276 -0.00305 -0.00347 -0.00406 -0.00496 -0.00642 -0.00878  -0.0119  -0.0141  -0.0115 -0.00668 -0.00668
       11|  -0.0019  -0.0019 -0.00194 -0.00199 -0.00206 -0.00217 -0.00232 -0.00251 -0.00278 -0.00313 -0.00362 -0.00432 -0.00532 -0.00641 -0.00652 -0.00381-0.000446-0.000446
       10| -0.00156 -0.00156 -0.00159 -0.00163 -0.00169 -0.00175 -0.00184 -0.00194 -0.00205 -0.00216 -0.00227 -0.00235 -0.00232 -0.00197-0.000676  0.00201  0.00449  0.00449
        9| -0.00125 -0.00125 -0.00128  -0.0013 -0.00133 -0.00135 -0.00137 -0.00138 -0.00136 -0.00129 -0.00113-0.000825 -0.00027  0.00075  0.00236  0.00451  0.00621  0.00621
        8| -0.00097 -0.00097 -0.00099-0.000999-0.000998-0.000984 -0.00095-0.000883-0.000766-0.000573-0.000265 0.000213 0.000949    0.002  0.00334  0.00475  0.00574  0.00574
        7|-0.000724-0.000724-0.000736-0.000731-0.000707-0.000662-0.000586-0.000467 -0.00029-3.03e-05 0.000341  0.00086  0.00156  0.00244   0.0034  0.00426  0.00477  0.00477
        6|-0.000513-0.000513-0.000519-0.000501-0.000461-0.000392-0.000287-0.000136 7.39e-05  0.00036  0.00074  0.00123  0.00184  0.00252   0.0032  0.00373  0.00399  0.00399
        5| -0.00034 -0.00034-0.000341-0.000314-0.000261-0.000176-5.31e-05 0.000116  0.00034 0.000629 0.000992  0.00143  0.00193  0.00246  0.00295   0.0033  0.00345  0.00345
        4|-0.000207-0.000207-0.000203-0.000171-0.000109 -1.3e-05 0.000121 0.000299 0.000526 0.000808  0.00115  0.00153  0.00195  0.00237  0.00274  0.00299  0.00308  0.00308
        3|-0.000115-0.000115-0.000108-7.14e-05 -2.9e-06 9.98e-05  0.00024 0.000422 0.000649 0.000921  0.00124  0.00158  0.00195  0.00229  0.00258  0.00278  0.00285  0.00285
        2|-6.41e-05-6.41e-05-5.56e-05-1.55e-05 5.72e-05 0.000165  0.00031 0.000495 0.000721 0.000986  0.00129  0.00161  0.00194  0.00224  0.00249  0.00265  0.00271  0.00271
        1|-5.25e-05-5.25e-05-4.31e-05-1.68e-06 7.35e-05 0.000184 0.000333  0.00052 0.000748  0.00101  0.00131  0.00162  0.00194  0.00223  0.00246  0.00261  0.00267  0.00267
        0|-5.25e-05-5.25e-05-4.31e-05-1.68e-06 7.35e-05 0.000184 0.000333  0.00052 0.000748  0.00101  0.00131  0.00162  0.00194  0.00223  0.00246  0.00261  0.00267  0.00267

