nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0273  -0.0273  -0.0194  -0.0145   -0.011 -0.00826  -0.0059 -0.00377 -0.00176 0.000205  0.00221  0.00434   0.0067  0.00948    0.013    0.018   0.0262   0.0262
       16|  -0.0273  -0.0273  -0.0194  -0.0145   -0.011 -0.00826  -0.0059 -0.00377 -0.00176 0.000205  0.00221  0.00434   0.0067  0.00948    0.013    0.018   0.0262   0.0262
       15|  -0.0195  -0.0195  -0.0164  -0.0131  -0.0103 -0.00785 -0.00566 -0.00364 -0.00172 0.000172   0.0021  0.00411  0.00631  0.00877   0.0116   0.0149   0.0182   0.0182
       14|  -0.0148  -0.0148  -0.0134  -0.0113  -0.0092 -0.00717 -0.00525 -0.00342 -0.00164 0.000113  0.00189  0.00372  0.00565   0.0077  0.00984   0.0119   0.0135   0.0135
       13|  -0.0118  -0.0118  -0.0109 -0.00958 -0.00801 -0.00638 -0.00475 -0.00314 -0.00155 3.41e-05  0.00163  0.00324  0.00488  0.00653  0.00812  0.00949   0.0103   0.0103
       12| -0.00953 -0.00953   -0.009 -0.00807 -0.00689 -0.00559 -0.00423 -0.00284 -0.00145-5.37e-05  0.00134  0.00273   0.0041  0.00542  0.00661  0.00756   0.0081   0.0081
       11| -0.00785 -0.00785 -0.00748  -0.0068  -0.0059 -0.00486 -0.00373 -0.00255 -0.00135-0.000142  0.00106  0.00224  0.00338  0.00443  0.00534  0.00603   0.0064   0.0064
       10| -0.00654 -0.00654 -0.00627 -0.00576 -0.00506 -0.00421 -0.00328 -0.00229 -0.00126-0.000225 0.000802   0.0018  0.00274  0.00359   0.0043  0.00482  0.00509  0.00509
        9| -0.00552 -0.00552 -0.00531 -0.00491 -0.00435 -0.00366 -0.00289 -0.00205 -0.00118-0.000299 0.000573  0.00141  0.00219  0.00288  0.00345  0.00385  0.00406  0.00406
        8| -0.00471 -0.00471 -0.00454 -0.00422 -0.00377  -0.0032 -0.00255 -0.00185 -0.00111-0.000363 0.000375  0.00108  0.00173   0.0023  0.00276  0.00308  0.00325  0.00325
        7| -0.00406 -0.00406 -0.00393 -0.00367 -0.00329 -0.00282 -0.00228 -0.00168 -0.00106-0.000417  0.00021 0.000808  0.00135  0.00183  0.00221  0.00247   0.0026   0.0026
        6| -0.00356 -0.00356 -0.00345 -0.00323 -0.00291 -0.00252 -0.00205 -0.00155 -0.00101-0.000462 7.58e-05 0.000586  0.00105  0.00145  0.00177  0.00198   0.0021   0.0021
        5| -0.00317 -0.00317 -0.00307 -0.00289 -0.00262 -0.00228 -0.00188 -0.00144-0.000972-0.000497-3.12e-05  0.00041 0.000809  0.00115  0.00142  0.00161   0.0017   0.0017
        4| -0.00287 -0.00287 -0.00279 -0.00263 -0.00239 -0.00209 -0.00174 -0.00135-0.000944-0.000525-0.000113 0.000276 0.000627 0.000927  0.00116  0.00133  0.00141  0.00141
        3| -0.00266 -0.00266 -0.00259 -0.00244 -0.00223 -0.00196 -0.00165  -0.0013-0.000923-0.000544-0.000172 0.000179 0.000495 0.000765 0.000977  0.00112   0.0012   0.0012
        2| -0.00253 -0.00253 -0.00246 -0.00232 -0.00213 -0.00188 -0.00158 -0.00126 -0.00091-0.000557-0.000211 0.000116  0.00041 0.000661 0.000858 0.000993  0.00106  0.00106
        1| -0.00246 -0.00246  -0.0024 -0.00227 -0.00208 -0.00184 -0.00155 -0.00124-0.000904-0.000563-0.000229 8.56e-05 0.000369 0.000611   0.0008 0.000931 0.000996 0.000996
        0| -0.00246 -0.00246  -0.0024 -0.00227 -0.00208 -0.00184 -0.00155 -0.00124-0.000904-0.000563-0.000229 8.56e-05 0.000369 0.000611   0.0008 0.000931 0.000996 0.000996

