nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00752 -0.00752 -0.00337 -0.00268 -0.00264 -0.00279 -0.00306 -0.00346 -0.00401 -0.00482   -0.006 -0.00767 -0.00952  -0.0093 5.51e-05    0.029   0.0776   0.0776
       16| -0.00752 -0.00752 -0.00337 -0.00268 -0.00264 -0.00279 -0.00306 -0.00346 -0.00401 -0.00482   -0.006 -0.00767 -0.00952  -0.0093 5.51e-05    0.029   0.0776   0.0776
       15| -0.00444 -0.00444 -0.00403  -0.0036  -0.0034  -0.0034 -0.00358  -0.0039 -0.00441 -0.00519  -0.0064 -0.00827  -0.0109  -0.0137   -0.012  0.00336   0.0315   0.0315
       14|  -0.0035  -0.0035  -0.0034 -0.00325 -0.00322 -0.00331 -0.00353 -0.00389 -0.00445 -0.00531 -0.00667 -0.00881  -0.0121   -0.016  -0.0178  -0.0117  0.00119  0.00119
       13|  -0.0029  -0.0029 -0.00291 -0.00289 -0.00294 -0.00308 -0.00332  -0.0037 -0.00427 -0.00515 -0.00657 -0.00892  -0.0126  -0.0174  -0.0205  -0.0174  -0.0102  -0.0102
       12| -0.00245 -0.00245 -0.00248 -0.00252  -0.0026 -0.00275 -0.00299 -0.00333 -0.00384 -0.00462 -0.00588   -0.008  -0.0114  -0.0156  -0.0183  -0.0156  -0.0108  -0.0108
       11| -0.00205 -0.00205 -0.00209 -0.00214 -0.00223 -0.00236 -0.00255 -0.00281 -0.00319 -0.00376 -0.00463 -0.00606 -0.00826  -0.0108  -0.0121 -0.00945 -0.00592 -0.00592
       10| -0.00168 -0.00168 -0.00172 -0.00176 -0.00183 -0.00192 -0.00204 -0.00221 -0.00242 -0.00272 -0.00314 -0.00376 -0.00461 -0.00539 -0.00506 -0.00242  0.00027  0.00027
        9| -0.00133 -0.00133 -0.00136 -0.00139 -0.00143 -0.00148 -0.00153 -0.00158 -0.00164 -0.00169 -0.00172 -0.00171 -0.00158 -0.00109 0.000271  0.00277  0.00482  0.00482
        8| -0.00102 -0.00102 -0.00104 -0.00105 -0.00106 -0.00105 -0.00104   -0.001-0.000928-0.000796-0.000571-0.000193  0.00043  0.00149  0.00306  0.00504  0.00647  0.00647
        7|-0.000729-0.000729-0.000741-0.000736-0.000716-0.000675-0.000606-0.000497-0.000331-8.36e-05 0.000282 0.000818   0.0016  0.00266  0.00396  0.00527  0.00612  0.00612
        6| -0.00048 -0.00048-0.000484-0.000465-0.000422 -0.00035-0.000241-8.35e-05 0.000139 0.000447 0.000869  0.00144  0.00218  0.00307  0.00401  0.00482  0.00527  0.00527
        5|-0.000273-0.000273-0.000272-0.000241-0.000182 -8.7e-05 4.94e-05 0.000238  0.00049 0.000822  0.00125  0.00179  0.00243  0.00313  0.00381  0.00433  0.00457  0.00457
        4|-0.000112-0.000112-0.000107-6.79e-05 4.29e-06 0.000114 0.000268 0.000474  0.00074  0.00108  0.00149  0.00198  0.00252  0.00308  0.00359  0.00395  0.00409  0.00409
        3|-4.48e-07-4.48e-07 8.58e-06 5.32e-05 0.000134 0.000255  0.00042 0.000636 0.000907  0.00124  0.00163  0.00207  0.00255  0.00301  0.00341  0.00368  0.00378  0.00378
        2| 6.14e-05 6.14e-05  7.3e-05 0.000121 0.000208 0.000336 0.000508  0.00073    0.001  0.00133  0.00171  0.00212  0.00255  0.00296   0.0033  0.00353  0.00361  0.00361
        1| 7.66e-05 7.66e-05 8.91e-05 0.000139 0.000229  0.00036 0.000538 0.000764  0.00104  0.00137  0.00174  0.00215  0.00256  0.00295  0.00326  0.00347  0.00354  0.00354
        0| 7.66e-05 7.66e-05 8.91e-05 0.000139 0.000229  0.00036 0.000538 0.000764  0.00104  0.00137  0.00174  0.00215  0.00256  0.00295  0.00326  0.00347  0.00354  0.00354

