nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00708 -0.00708 -0.00307 -0.00258 -0.00272 -0.00302 -0.00343 -0.00393 -0.00455 -0.00534 -0.00647 -0.00815  -0.0107  -0.0128 -0.00622   0.0205   0.0674   0.0674
       16| -0.00708 -0.00708 -0.00307 -0.00258 -0.00272 -0.00302 -0.00343 -0.00393 -0.00455 -0.00534 -0.00647 -0.00815  -0.0107  -0.0128 -0.00622   0.0205   0.0674   0.0674
       15| -0.00411 -0.00411 -0.00378  -0.0035 -0.00344 -0.00356 -0.00382  -0.0042 -0.00471  -0.0054 -0.00643  -0.0081  -0.0111  -0.0158  -0.0173 -0.00387   0.0233   0.0233
       14| -0.00316 -0.00316 -0.00313 -0.00307 -0.00313 -0.00328 -0.00353 -0.00387 -0.00432 -0.00493 -0.00583  -0.0073 -0.00989   -0.014  -0.0174  -0.0115  0.00191  0.00191
       13| -0.00259 -0.00259 -0.00263 -0.00267 -0.00275  -0.0029 -0.00311 -0.00338 -0.00373 -0.00419 -0.00483 -0.00577 -0.00722 -0.00923  -0.0105  -0.0067 0.000105 0.000105
       12| -0.00218 -0.00218 -0.00223 -0.00229 -0.00238  -0.0025 -0.00265 -0.00284 -0.00305 -0.00331  -0.0036 -0.00393 -0.00427 -0.00441 -0.00349-0.000177  0.00375  0.00375
       11| -0.00185 -0.00185  -0.0019 -0.00195 -0.00202  -0.0021 -0.00219 -0.00228 -0.00237 -0.00243 -0.00244 -0.00232 -0.00197 -0.00111 0.000571  0.00327  0.00568  0.00568
       10| -0.00156 -0.00156  -0.0016 -0.00164 -0.00168 -0.00172 -0.00176 -0.00177 -0.00175 -0.00167 -0.00148 -0.00113-0.000482 0.000569  0.00209  0.00389  0.00525  0.00525
        9| -0.00131 -0.00131 -0.00134 -0.00137 -0.00138 -0.00139 -0.00138 -0.00133 -0.00123 -0.00106 -0.00078-0.000334 0.000335  0.00125  0.00236  0.00344  0.00414  0.00414
        8| -0.00109 -0.00109 -0.00112 -0.00113 -0.00112  -0.0011 -0.00105-0.000965-0.000824 -0.00061-0.000296 0.000146 0.000731  0.00144   0.0022  0.00285   0.0032   0.0032
        7|-0.000908-0.000908-0.000923-0.000921-0.000902 -0.00086-0.000788-0.000676-0.000514-0.000287 1.94e-05 0.000415 0.000895  0.00143  0.00195  0.00235  0.00254  0.00254
        6|-0.000752-0.000752-0.000762-0.000752-0.000721-0.000666 -0.00058-0.000456-0.000287-6.46e-05 0.000217 0.000557 0.000943  0.00134  0.00171  0.00197  0.00208  0.00208
        5|-0.000628-0.000628-0.000633-0.000617-0.000579-0.000515-0.000421-0.000293-0.000126 8.37e-05 0.000337 0.000626 0.000938  0.00125  0.00151   0.0017  0.00176  0.00176
        4|-0.000534-0.000534-0.000536-0.000516-0.000473-0.000404-0.000306-0.000178-1.55e-05  0.00018 0.000407 0.000657 0.000915  0.00116  0.00136   0.0015  0.00155  0.00155
        3|-0.000471-0.000471 -0.00047-0.000447  -0.0004-0.000328-0.000229-0.000101 5.65e-05 0.000241 0.000449  0.00067 0.000893   0.0011  0.00126  0.00137  0.00141  0.00141
        2|-0.000437-0.000437-0.000435 -0.00041 -0.00036-0.000285-0.000184-5.61e-05 9.83e-05 0.000276 0.000472 0.000677 0.000879  0.00106  0.00121   0.0013  0.00133  0.00133
        1|-0.000432-0.000432-0.000429-0.000402-0.000351-0.000274 -0.00017-4.06e-05 0.000114 0.000291 0.000484 0.000684 0.000878  0.00105  0.00119  0.00128   0.0013   0.0013
        0|-0.000432-0.000432-0.000429-0.000402-0.000351-0.000274 -0.00017-4.06e-05 0.000114 0.000291 0.000484 0.000684 0.000878  0.00105  0.00119  0.00128   0.0013   0.0013

