nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0272  -0.0272  -0.0191  -0.0142  -0.0106 -0.00783 -0.00543 -0.00326 -0.00122 0.000778  0.00282  0.00498  0.00738   0.0102   0.0137   0.0187   0.0268   0.0268
       16|  -0.0272  -0.0272  -0.0191  -0.0142  -0.0106 -0.00783 -0.00543 -0.00326 -0.00122 0.000778  0.00282  0.00498  0.00738   0.0102   0.0137   0.0187   0.0268   0.0268
       15|  -0.0193  -0.0193  -0.0161  -0.0128 -0.00991 -0.00742 -0.00519 -0.00314 -0.00118  0.00074   0.0027  0.00475  0.00697  0.00947   0.0123   0.0156   0.0188   0.0188
       14|  -0.0146  -0.0146   -0.013   -0.011  -0.0088 -0.00674 -0.00478 -0.00292 -0.00111 0.000672  0.00248  0.00434  0.00629  0.00836   0.0105   0.0126   0.0142   0.0142
       13|  -0.0114  -0.0114  -0.0106 -0.00921 -0.00761 -0.00594 -0.00428 -0.00264 -0.00103 0.000584   0.0022  0.00384   0.0055  0.00717  0.00877   0.0101    0.011    0.011
       12| -0.00919 -0.00919 -0.00864 -0.00768 -0.00648 -0.00515 -0.00376 -0.00235 -0.00093 0.000489  0.00191  0.00332  0.00471  0.00604  0.00724   0.0082  0.00875  0.00875
       11| -0.00747 -0.00747 -0.00709  -0.0064 -0.00548 -0.00441 -0.00326 -0.00206-0.000835 0.000395  0.00162  0.00282  0.00397  0.00504  0.00596  0.00666  0.00704  0.00704
       10| -0.00615 -0.00615 -0.00587 -0.00534 -0.00462 -0.00376  -0.0028 -0.00179-0.000747 0.000307  0.00135  0.00236  0.00332  0.00418   0.0049  0.00543  0.00571  0.00571
        9| -0.00511 -0.00511 -0.00489 -0.00448  -0.0039  -0.0032 -0.00241 -0.00155-0.000668 0.000229  0.00112  0.00197  0.00276  0.00346  0.00404  0.00445  0.00467  0.00467
        8| -0.00428 -0.00428 -0.00411 -0.00378 -0.00331 -0.00273 -0.00207 -0.00135-0.000601 0.000162 0.000914  0.00163  0.00229  0.00287  0.00334  0.00367  0.00384  0.00384
        7| -0.00362 -0.00362 -0.00349 -0.00322 -0.00283 -0.00235 -0.00179 -0.00118-0.000544 0.000106 0.000745  0.00135  0.00191  0.00239  0.00278  0.00305  0.00319  0.00319
        6| -0.00311 -0.00311 -0.00299 -0.00277 -0.00245 -0.00204 -0.00157 -0.00105-0.000498 5.96e-05 0.000608  0.00113   0.0016  0.00201  0.00233  0.00256  0.00267  0.00267
        5| -0.00271 -0.00271 -0.00261 -0.00242 -0.00214  -0.0018 -0.00139-0.000937-0.000461 2.29e-05 0.000499 0.000949  0.00136  0.00171  0.00198  0.00217  0.00227  0.00227
        4| -0.00241 -0.00241 -0.00233 -0.00216 -0.00192 -0.00161 -0.00125-0.000853-0.000433-5.31e-06 0.000415 0.000812  0.00117  0.00148  0.00172  0.00189  0.00197  0.00197
        3|  -0.0022  -0.0022 -0.00212 -0.00197 -0.00175 -0.00148 -0.00115-0.000793-0.000413-2.57e-05 0.000354 0.000713  0.00104  0.00131  0.00153  0.00168  0.00176  0.00176
        2| -0.00206 -0.00206 -0.00199 -0.00185 -0.00165 -0.00139 -0.00109-0.000754  -0.0004 -3.9e-05 0.000315 0.000649  0.00095  0.00121  0.00141  0.00155  0.00162  0.00162
        1| -0.00199 -0.00199 -0.00192 -0.00179 -0.00159 -0.00135 -0.00106-0.000734-0.000393-4.55e-05 0.000296 0.000617 0.000907  0.00115  0.00135  0.00148  0.00155  0.00155
        0| -0.00199 -0.00199 -0.00192 -0.00179 -0.00159 -0.00135 -0.00106-0.000734-0.000393-4.55e-05 0.000296 0.000617 0.000907  0.00115  0.00135  0.00148  0.00155  0.00155

