nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00821 -0.00821 -0.00461 -0.00457 -0.00498 -0.00533 -0.00554  -0.0056 -0.00554 -0.00544 -0.00544 -0.00574 -0.00609 -0.00462  0.00203   0.0205   0.0527   0.0527
       16| -0.00821 -0.00821 -0.00461 -0.00457 -0.00498 -0.00533 -0.00554  -0.0056 -0.00554 -0.00544 -0.00544 -0.00574 -0.00609 -0.00462  0.00203   0.0205   0.0527   0.0527
       15| -0.00533 -0.00533 -0.00522  -0.0052 -0.00528 -0.00537 -0.00539 -0.00533 -0.00519 -0.00503 -0.00495 -0.00515 -0.00574 -0.00633 -0.00407  0.00575   0.0232   0.0232
       14| -0.00417 -0.00417 -0.00425 -0.00433 -0.00442 -0.00449 -0.00449 -0.00441 -0.00425 -0.00405 -0.00386 -0.00372 -0.00369 -0.00355 -0.00206  0.00355   0.0118   0.0118
       13| -0.00342 -0.00342 -0.00351 -0.00358 -0.00364 -0.00367 -0.00363 -0.00351 -0.00331 -0.00304 -0.00269 -0.00224  -0.0016-0.000513  0.00161  0.00548  0.00949  0.00949
       12| -0.00285 -0.00285 -0.00291 -0.00296 -0.00298 -0.00296 -0.00288 -0.00272 -0.00248 -0.00214 -0.00167 -0.00103-9.69e-05  0.00128   0.0033   0.0059    0.008    0.008
       11| -0.00237 -0.00237 -0.00241 -0.00243 -0.00242 -0.00237 -0.00225 -0.00206 -0.00178  -0.0014-0.000877-0.000177 0.000764  0.00201  0.00355  0.00515  0.00624  0.00624
       10| -0.00196 -0.00196 -0.00199 -0.00199 -0.00195 -0.00187 -0.00173 -0.00152 -0.00122-0.000831-0.000317 0.000345  0.00117  0.00217  0.00325  0.00422  0.00478  0.00478
        9| -0.00162 -0.00162 -0.00163 -0.00161 -0.00156 -0.00146 -0.00131 -0.00109-0.000798 -0.00042 5.53e-05 0.000636  0.00132  0.00207  0.00282  0.00343  0.00373  0.00373
        8| -0.00132 -0.00132 -0.00133  -0.0013 -0.00124 -0.00113-0.000972-0.000758 -0.00048-0.000132 0.000288 0.000778  0.00132  0.00189  0.00241  0.00281  0.00299  0.00299
        7| -0.00108 -0.00108 -0.00108 -0.00105-0.000976-0.000865 -0.00071-0.000506-0.000248 6.31e-05 0.000427 0.000835  0.00127   0.0017  0.00207  0.00234  0.00245  0.00245
        6| -0.00088 -0.00088-0.000876-0.000839-0.000768-0.000658-0.000509-0.000318-8.33e-05 0.000193 0.000506 0.000844  0.00119  0.00152   0.0018  0.00199  0.00207  0.00207
        5|-0.000723-0.000723-0.000716-0.000678-0.000607-0.000501-0.000359-0.000181 3.24e-05 0.000277 0.000548 0.000832  0.00112  0.00138  0.00159  0.00173  0.00179  0.00179
        4|-0.000604-0.000604-0.000596-0.000558-0.000487-0.000385 -0.00025 -8.4e-05 0.000111 0.000331 0.000569 0.000813  0.00105  0.00127  0.00144  0.00155  0.00159  0.00159
        3|-0.000523-0.000523-0.000514-0.000475-0.000406-0.000306-0.000177-1.94e-05 0.000163 0.000365 0.000579 0.000796    0.001  0.00119  0.00133  0.00143  0.00146  0.00146
        2|-0.000477-0.000477-0.000467-0.000427-0.000358 -0.00026-0.000134 1.84e-05 0.000193 0.000384 0.000585 0.000786 0.000976  0.00114  0.00127  0.00136  0.00139  0.00139
        1|-0.000464-0.000464-0.000454-0.000414-0.000344-0.000245-0.000119 3.25e-05 0.000205 0.000393  0.00059 0.000785 0.000968  0.00113  0.00125  0.00133  0.00136  0.00136
        0|-0.000464-0.000464-0.000454-0.000414-0.000344-0.000245-0.000119 3.25e-05 0.000205 0.000393  0.00059 0.000785 0.000968  0.00113  0.00125  0.00133  0.00136  0.00136

