nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00655 -0.00655 -0.00242 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00314 -0.00395 -0.00516 -0.00694 -0.00908 -0.00956-0.000941    0.028   0.0773   0.0773
       16| -0.00655 -0.00655 -0.00242 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00314 -0.00395 -0.00516 -0.00694 -0.00908 -0.00956-0.000941    0.028   0.0773   0.0773
       15| -0.00347 -0.00347 -0.00307 -0.00266 -0.00248 -0.00249 -0.00267   -0.003 -0.00351 -0.00429 -0.00551 -0.00746  -0.0104  -0.0139  -0.0134  0.00171   0.0305   0.0305
       14| -0.00252 -0.00252 -0.00243 -0.00229 -0.00227 -0.00237 -0.00259 -0.00295 -0.00349 -0.00432 -0.00565 -0.00783  -0.0113  -0.0159  -0.0189  -0.0132 0.000281 0.000281
       13| -0.00192 -0.00192 -0.00193 -0.00192 -0.00198 -0.00211 -0.00235 -0.00271 -0.00324 -0.00406 -0.00536 -0.00756  -0.0112  -0.0162    -0.02  -0.0168  -0.0092  -0.0092
       12| -0.00147 -0.00147 -0.00151 -0.00155 -0.00163 -0.00177 -0.00198  -0.0023 -0.00275 -0.00342 -0.00448 -0.00622 -0.00908  -0.0128  -0.0154  -0.0127 -0.00789 -0.00789
       11| -0.00108 -0.00108 -0.00113 -0.00118 -0.00125 -0.00137 -0.00153 -0.00176 -0.00207 -0.00251 -0.00315 -0.00414 -0.00564 -0.00739 -0.00807 -0.00544   -0.002   -0.002
       10|-0.000731-0.000731-0.000768 -0.00081-0.000867-0.000944 -0.00104 -0.00117 -0.00132  -0.0015 -0.00172   -0.002 -0.00229 -0.00237 -0.00147  0.00121  0.00381  0.00381
        9|-0.000406-0.000406-0.000435-0.000462-0.000491-0.000523-0.000554-0.000578-0.000585-0.000557-0.000465-0.000257 0.000165  0.00103  0.00261  0.00496  0.00685  0.00685
        8| -0.00011 -0.00011 -0.00013 -0.00014-0.000141-0.000131-0.000103-4.48e-05 5.86e-05 0.000233 0.000518 0.000973  0.00169  0.00278  0.00425  0.00592  0.00712  0.00712
        7| 0.000154 0.000154 0.000142 0.000148 0.000171 0.000216 0.000291 0.000409 0.000585 0.000845  0.00122  0.00176  0.00251  0.00347  0.00458  0.00562  0.00626  0.00626
        6| 0.000381 0.000381 0.000377 0.000395 0.000438 0.000509 0.000618 0.000774 0.000992  0.00129  0.00169  0.00222  0.00289  0.00366  0.00444  0.00508  0.00541  0.00541
        5| 0.000569 0.000569  0.00057 0.000598 0.000655 0.000745 0.000875  0.00105  0.00129   0.0016  0.00199  0.00248  0.00304  0.00364   0.0042  0.00462   0.0048   0.0048
        4| 0.000714 0.000714 0.000719 0.000754 0.000822 0.000924  0.00107  0.00126   0.0015  0.00181  0.00218  0.00261  0.00308  0.00356  0.00398  0.00427  0.00439  0.00439
        3| 0.000815 0.000815 0.000823 0.000863 0.000938  0.00105   0.0012   0.0014  0.00164  0.00194  0.00229  0.00268  0.00309  0.00348  0.00381  0.00404  0.00412  0.00412
        2| 0.000871 0.000871 0.000881 0.000925    0.001  0.00112  0.00128  0.00148  0.00173  0.00202  0.00235  0.00271  0.00308  0.00343  0.00371   0.0039  0.00397  0.00397
        1| 0.000884 0.000884 0.000895  0.00094  0.00102  0.00114   0.0013  0.00151  0.00176  0.00205  0.00238  0.00273  0.00308  0.00341  0.00368  0.00385  0.00391  0.00391
        0| 0.000884 0.000884 0.000895  0.00094  0.00102  0.00114   0.0013  0.00151  0.00176  0.00205  0.00238  0.00273  0.00308  0.00341  0.00368  0.00385  0.00391  0.00391

