nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00681 -0.00681 -0.00295 -0.00266 -0.00297 -0.00339 -0.00384 -0.00429 -0.00474 -0.00525 -0.00595 -0.00712 -0.00903  -0.0096 -0.00267   0.0206   0.0611   0.0611
       16| -0.00681 -0.00681 -0.00295 -0.00266 -0.00297 -0.00339 -0.00384 -0.00429 -0.00474 -0.00525 -0.00595 -0.00712 -0.00903  -0.0096 -0.00267   0.0206   0.0611   0.0611
       15| -0.00392 -0.00392 -0.00368 -0.00353 -0.00358 -0.00377 -0.00403 -0.00433 -0.00466 -0.00506 -0.00566 -0.00675 -0.00885  -0.0119  -0.0112 0.000675   0.0235   0.0235
       14| -0.00294 -0.00294 -0.00296 -0.00298 -0.00309 -0.00327 -0.00348 -0.00372 -0.00397 -0.00429 -0.00473  -0.0055 -0.00686 -0.00887  -0.0097 -0.00348  0.00771  0.00771
       13| -0.00234 -0.00234 -0.00241 -0.00248 -0.00258 -0.00272 -0.00287 -0.00303 -0.00318 -0.00335 -0.00355 -0.00381 -0.00415 -0.00437 -0.00347 0.000754  0.00631  0.00631
       12|  -0.0019  -0.0019 -0.00196 -0.00203 -0.00211  -0.0022 -0.00229 -0.00236 -0.00241 -0.00241 -0.00236  -0.0022 -0.00182-0.000945 0.000886  0.00409  0.00714  0.00714
       11| -0.00154 -0.00154 -0.00159 -0.00164 -0.00169 -0.00174 -0.00176 -0.00176 -0.00171 -0.00158 -0.00135 -0.00094-0.000235 0.000914  0.00264  0.00478  0.00646  0.00646
       10| -0.00123 -0.00123 -0.00127  -0.0013 -0.00132 -0.00133  -0.0013 -0.00124 -0.00112 -0.00091-0.000581-7.81e-05 0.000664  0.00169  0.00297  0.00427  0.00513  0.00513
        9|-0.000958-0.000958-0.000987   -0.001-0.000999-0.000975-0.000917-0.000814-0.000648  -0.0004-4.41e-05 0.000452  0.00111  0.00192   0.0028  0.00358  0.00401  0.00401
        8|-0.000729-0.000729-0.000748-0.000748-0.000729-0.000683-0.000601-0.000474 -0.00029-3.29e-05 0.000311 0.000754  0.00129   0.0019  0.00251  0.00299  0.00322  0.00322
        7|-0.000535-0.000535-0.000547-0.000538-0.000505-0.000445 -0.00035-0.000213-2.48e-05 0.000222 0.000535 0.000912  0.00134   0.0018  0.00222  0.00253  0.00266  0.00266
        6|-0.000375-0.000375-0.000382-0.000366-0.000326-0.000257-0.000156-1.64e-05 0.000166 0.000395 0.000671 0.000988  0.00133  0.00167  0.00197  0.00218  0.00227  0.00227
        5|-0.000248-0.000248-0.000251-0.000231-0.000185-0.000113-9.58e-06 0.000127   0.0003 0.000509 0.000751  0.00102   0.0013  0.00156  0.00178  0.00194  0.00199  0.00199
        4|-0.000153-0.000153-0.000153 -0.00013-8.16e-05-7.01e-06 9.59e-05 0.000229 0.000391 0.000582 0.000797  0.00103  0.00126  0.00147  0.00165  0.00176   0.0018   0.0018
        3|-8.84e-05-8.84e-05-8.67e-05-6.11e-05-1.11e-05 6.46e-05 0.000167 0.000296 0.000451 0.000628 0.000823  0.00103  0.00123  0.00141  0.00155  0.00164  0.00167  0.00167
        2|-5.37e-05-5.37e-05-5.05e-05-2.34e-05 2.83e-05 0.000105 0.000208 0.000335 0.000485 0.000655 0.000839  0.00103  0.00121  0.00137   0.0015  0.00158   0.0016   0.0016
        1|-4.76e-05-4.76e-05-4.36e-05-1.53e-05  3.8e-05 0.000117  0.00022 0.000349 0.000499 0.000667 0.000847  0.00103  0.00121  0.00136  0.00148  0.00156  0.00158  0.00158
        0|-4.76e-05-4.76e-05-4.36e-05-1.53e-05  3.8e-05 0.000117  0.00022 0.000349 0.000499 0.000667 0.000847  0.00103  0.00121  0.00136  0.00148  0.00156  0.00158  0.00158

