nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00663 -0.00663 -0.00272 -0.00238 -0.00264 -0.00304 -0.00349 -0.00397 -0.00449  -0.0051 -0.00593 -0.00726 -0.00941  -0.0105 -0.00361   0.0207   0.0629   0.0629
       16| -0.00663 -0.00663 -0.00272 -0.00238 -0.00264 -0.00304 -0.00349 -0.00397 -0.00449  -0.0051 -0.00593 -0.00726 -0.00941  -0.0105 -0.00361   0.0207   0.0629   0.0629
       15| -0.00373 -0.00373 -0.00346 -0.00327 -0.00329 -0.00347 -0.00375 -0.00409 -0.00448 -0.00498  -0.0057 -0.00696 -0.00934  -0.0129  -0.0128 -0.00048   0.0235   0.0235
       14| -0.00275 -0.00275 -0.00276 -0.00276 -0.00286 -0.00304 -0.00327 -0.00355 -0.00387 -0.00427 -0.00485 -0.00581  -0.0075  -0.0101  -0.0116 -0.00534  0.00648  0.00648
       13| -0.00217 -0.00217 -0.00223 -0.00229  -0.0024 -0.00254 -0.00272 -0.00291 -0.00313 -0.00338  -0.0037 -0.00413 -0.00473 -0.00535 -0.00491-0.000734  0.00516  0.00516
       12| -0.00174 -0.00174 -0.00181 -0.00187 -0.00196 -0.00206 -0.00217 -0.00228 -0.00238 -0.00245 -0.00249 -0.00245 -0.00223 -0.00155 0.000142  0.00343  0.00671  0.00671
       11|  -0.0014  -0.0014 -0.00145  -0.0015 -0.00156 -0.00162 -0.00167 -0.00169 -0.00168 -0.00161 -0.00144  -0.0011-0.000467 0.000636  0.00238  0.00467  0.00652  0.00652
       10|  -0.0011  -0.0011 -0.00114 -0.00117  -0.0012 -0.00122 -0.00122 -0.00118 -0.00109-0.000914-0.000623-0.000157 0.000563   0.0016  0.00294  0.00434   0.0053   0.0053
        9|-0.000839-0.000839-0.000869-0.000887-0.000892-0.000878-0.000835 -0.00075-0.000607-0.000382-4.79e-05 0.000433  0.00109  0.00192  0.00285  0.00368  0.00416  0.00416
        8|-0.000617-0.000617-0.000637-0.000642-0.000628-0.000591-0.000521-0.000407-0.000238 4.42e-06 0.000336 0.000775  0.00132  0.00195  0.00258  0.00309  0.00334  0.00334
        7|-0.000429-0.000429-0.000442-0.000436-0.000409-0.000355-0.000269-0.000142 3.63e-05 0.000274 0.000581 0.000958   0.0014  0.00186   0.0023  0.00263  0.00277  0.00277
        6|-0.000273-0.000273-0.000281-0.000268-0.000232-0.000169-7.37e-05 5.87e-05 0.000234 0.000458 0.000731  0.00105   0.0014  0.00175  0.00206  0.00228  0.00237  0.00237
        5|-0.000149-0.000149-0.000153-0.000135-9.31e-05-2.47e-05 7.37e-05 0.000205 0.000374 0.000579  0.00082  0.00109  0.00137  0.00164  0.00187  0.00203  0.00208  0.00208
        4|-5.63e-05-5.63e-05-5.75e-05-3.58e-05 9.66e-06 8.09e-05  0.00018 0.000309 0.000469 0.000658 0.000872   0.0011  0.00134  0.00155  0.00173  0.00185  0.00189  0.00189
        3| 6.66e-06 6.66e-06 7.52e-06 3.15e-05 7.94e-05 0.000152 0.000252 0.000378 0.000531 0.000707 0.000902  0.00111  0.00131  0.00149  0.00164  0.00173  0.00176  0.00176
        2| 4.01e-05 4.01e-05 4.25e-05 6.84e-05 0.000118 0.000193 0.000293 0.000418 0.000567 0.000736 0.000919  0.00111  0.00129  0.00146  0.00158  0.00167  0.00169  0.00169
        1| 4.55e-05 4.55e-05 4.88e-05 7.58e-05 0.000127 0.000204 0.000306 0.000432 0.000581 0.000748 0.000928  0.00111  0.00129  0.00145  0.00157  0.00165  0.00167  0.00167
        0| 4.55e-05 4.55e-05 4.88e-05 7.58e-05 0.000127 0.000204 0.000306 0.000432 0.000581 0.000748 0.000928  0.00111  0.00129  0.00145  0.00157  0.00165  0.00167  0.00167

