nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00663 -0.00663 -0.00247 -0.00177 -0.00171 -0.00185 -0.00212 -0.00251 -0.00306 -0.00386 -0.00502 -0.00662 -0.00831 -0.00772  0.00197   0.0308    0.079    0.079
       16| -0.00663 -0.00663 -0.00247 -0.00177 -0.00171 -0.00185 -0.00212 -0.00251 -0.00306 -0.00386 -0.00502 -0.00662 -0.00831 -0.00772  0.00197   0.0308    0.079    0.079
       15| -0.00355 -0.00355 -0.00313 -0.00269 -0.00248 -0.00247 -0.00264 -0.00296 -0.00347 -0.00425 -0.00544 -0.00726 -0.00974  -0.0121 -0.00989  0.00559   0.0334   0.0334
       14| -0.00261 -0.00261 -0.00251 -0.00235 -0.00231  -0.0024 -0.00262 -0.00298 -0.00354 -0.00441 -0.00577 -0.00788   -0.011  -0.0144  -0.0155 -0.00926  0.00326  0.00326
       13| -0.00202 -0.00202 -0.00202   -0.002 -0.00205 -0.00219 -0.00243 -0.00282 -0.00341 -0.00433 -0.00579 -0.00819  -0.0118  -0.0163  -0.0189  -0.0158 -0.00885 -0.00885
       12| -0.00156 -0.00156  -0.0016 -0.00163 -0.00172 -0.00187 -0.00212 -0.00248 -0.00303 -0.00387 -0.00524 -0.00754  -0.0112  -0.0155   -0.018  -0.0152  -0.0105  -0.0105
       11| -0.00116 -0.00116  -0.0012 -0.00125 -0.00134 -0.00148 -0.00169 -0.00198 -0.00241 -0.00305 -0.00408 -0.00577 -0.00836  -0.0113  -0.0127    -0.01  -0.0065  -0.0065
       10|-0.000782-0.000782 -0.00082-0.000869 -0.00094 -0.00104 -0.00118 -0.00137 -0.00163 -0.00201 -0.00257 -0.00343 -0.00465 -0.00587 -0.00583 -0.00318 -0.00044 -0.00044
        9|-0.000427-0.000427-0.000457-0.000491-0.000534-0.000587-0.000653-0.000732-0.000826-0.000936 -0.00107 -0.00121 -0.00132 -0.00112  5.1e-05  0.00259   0.0047   0.0047
        8|-9.68e-05-9.68e-05-0.000118-0.000133-0.000145 -0.00015-0.000146-0.000125-7.59e-05 1.94e-05 0.000192 0.000495  0.00102    0.002  0.00357  0.00569  0.00722  0.00722
        7| 0.000202 0.000202 0.000189 0.000192  0.00021 0.000247  0.00031 0.000409 0.000563 0.000794  0.00114  0.00166  0.00243  0.00353  0.00493   0.0064  0.00738  0.00738
        6| 0.000463 0.000463 0.000458 0.000476 0.000518 0.000589 0.000696 0.000851  0.00107  0.00138   0.0018  0.00238  0.00316  0.00412  0.00516  0.00609  0.00662  0.00662
        5| 0.000681 0.000681 0.000682 0.000712 0.000773 0.000868  0.00101   0.0012  0.00146   0.0018  0.00224  0.00281  0.00349  0.00426  0.00502  0.00561  0.00589  0.00589
        4|  0.00085  0.00085 0.000856 0.000896  0.00097  0.00108  0.00124  0.00145  0.00173  0.00208  0.00251  0.00304  0.00363  0.00424  0.00481  0.00521  0.00537  0.00537
        3| 0.000968 0.000968 0.000977  0.00102  0.00111  0.00123   0.0014  0.00163  0.00191  0.00226  0.00268  0.00316  0.00367  0.00418  0.00462  0.00493  0.00504  0.00504
        2|  0.00103  0.00103  0.00104   0.0011  0.00119  0.00132   0.0015  0.00173  0.00202  0.00237  0.00277  0.00322  0.00369  0.00413  0.00451  0.00476  0.00485  0.00485
        1|  0.00105  0.00105  0.00106  0.00111  0.00121  0.00134  0.00153  0.00177  0.00206  0.00241  0.00281  0.00325   0.0037  0.00412  0.00447   0.0047  0.00478  0.00478
        0|  0.00105  0.00105  0.00106  0.00111  0.00121  0.00134  0.00153  0.00177  0.00206  0.00241  0.00281  0.00325   0.0037  0.00412  0.00447   0.0047  0.00478  0.00478

