nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00708 -0.00708 -0.00329 -0.00308 -0.00343 -0.00387 -0.00429 -0.00467 -0.00502 -0.00538 -0.00592 -0.00688 -0.00844 -0.00842 -0.00145   0.0206   0.0588   0.0588
       16| -0.00708 -0.00708 -0.00329 -0.00308 -0.00343 -0.00387 -0.00429 -0.00467 -0.00502 -0.00538 -0.00592 -0.00688 -0.00844 -0.00842 -0.00145   0.0206   0.0588   0.0588
       15| -0.00422 -0.00422 -0.00401  -0.0039 -0.00398 -0.00417  -0.0044 -0.00463 -0.00486 -0.00513 -0.00556 -0.00642 -0.00816  -0.0105 -0.00931  0.00211   0.0235   0.0235
       14|  -0.0032  -0.0032 -0.00324 -0.00329 -0.00341 -0.00357 -0.00375 -0.00392 -0.00409 -0.00427 -0.00456 -0.00508 -0.00605  -0.0074 -0.00747 -0.00135  0.00901  0.00901
       13| -0.00258 -0.00258 -0.00265 -0.00273 -0.00283 -0.00295 -0.00307 -0.00317 -0.00324  -0.0033 -0.00335 -0.00342 -0.00346 -0.00325 -0.00187  0.00232  0.00744  0.00744
       12| -0.00211 -0.00211 -0.00218 -0.00225 -0.00232 -0.00239 -0.00244 -0.00246 -0.00244 -0.00236 -0.00219 -0.00189 -0.00134-0.000278  0.00167  0.00473  0.00751  0.00751
       11| -0.00173 -0.00173 -0.00178 -0.00183 -0.00187 -0.00189 -0.00189 -0.00184 -0.00174 -0.00155 -0.00123-0.000743 3.76e-05  0.00123  0.00291  0.00489  0.00638  0.00638
       10|  -0.0014  -0.0014 -0.00144 -0.00146 -0.00147 -0.00146 -0.00141 -0.00132 -0.00115  -0.0009-0.000523 2.44e-05 0.000791  0.00181  0.00303  0.00422  0.00498  0.00498
        9| -0.00112 -0.00112 -0.00114 -0.00115 -0.00114  -0.0011 -0.00102-0.000891-0.000696-0.000416-3.09e-05 0.000486  0.00115  0.00193  0.00277  0.00349  0.00388  0.00388
        8|-0.000875-0.000875-0.000892-0.000887-0.000858-0.000799-0.000701-0.000554-0.000348-7.08e-05  0.00029 0.000742  0.00128  0.00187  0.00245   0.0029  0.00311  0.00311
        7|-0.000671-0.000671-0.000681-0.000667-0.000627-0.000556-0.000448-0.000296-9.33e-05 0.000168  0.00049 0.000872   0.0013  0.00174  0.00214  0.00244  0.00256  0.00256
        6|-0.000504-0.000504-0.000509-0.000489-0.000442-0.000365-0.000254-0.000103 8.97e-05 0.000328 0.000611  0.00093  0.00127  0.00161   0.0019   0.0021  0.00218  0.00218
        5|-0.000372-0.000372-0.000373-0.000349-0.000298-0.000219-0.000108 3.75e-05 0.000218 0.000434  0.00068 0.000949  0.00122  0.00149   0.0017  0.00185   0.0019   0.0019
        4|-0.000272-0.000272-0.000271-0.000244-0.000192-0.000112-2.28e-06 0.000137 0.000306 0.000502  0.00072  0.00095  0.00118  0.00139  0.00156  0.00167  0.00171  0.00171
        3|-0.000204-0.000204-0.000201-0.000173-0.000119-3.89e-05 6.86e-05 0.000203 0.000363 0.000544 0.000742 0.000946  0.00115  0.00132  0.00147  0.00156  0.00159  0.00159
        2|-0.000167-0.000167-0.000163-0.000133-7.84e-05 2.52e-06 0.000109 0.000241 0.000396 0.000569 0.000755 0.000944  0.00112  0.00129  0.00141  0.00149  0.00152  0.00152
        1| -0.00016 -0.00016-0.000155-0.000124-6.78e-05 1.46e-05 0.000123 0.000255 0.000409  0.00058 0.000762 0.000946  0.00112  0.00127   0.0014  0.00147   0.0015   0.0015
        0| -0.00016 -0.00016-0.000155-0.000124-6.78e-05 1.46e-05 0.000123 0.000255 0.000409  0.00058 0.000762 0.000946  0.00112  0.00127   0.0014  0.00147   0.0015   0.0015

