nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0075  -0.0075 -0.00379 -0.00366 -0.00406 -0.00448 -0.00484 -0.00511  -0.0053 -0.00547 -0.00578 -0.00648 -0.00755 -0.00682 8.08e-05   0.0206   0.0562   0.0562
       16|  -0.0075  -0.0075 -0.00379 -0.00366 -0.00406 -0.00448 -0.00484 -0.00511  -0.0053 -0.00547 -0.00578 -0.00648 -0.00755 -0.00682 8.08e-05   0.0206   0.0562   0.0562
       15| -0.00464 -0.00464 -0.00448 -0.00442 -0.00451 -0.00468 -0.00484 -0.00497 -0.00505 -0.00514 -0.00535 -0.00594 -0.00718 -0.00875 -0.00698  0.00377   0.0234   0.0234
       14| -0.00358 -0.00358 -0.00364 -0.00371 -0.00383 -0.00396 -0.00408 -0.00415 -0.00419 -0.00422 -0.00429 -0.00453 -0.00504 -0.00569 -0.00497 0.000955   0.0104   0.0104
       13| -0.00292 -0.00292   -0.003 -0.00308 -0.00317 -0.00326 -0.00331 -0.00333 -0.00329 -0.00321 -0.00309 -0.00292 -0.00264 -0.00199-0.000207  0.00388  0.00851  0.00851
       12| -0.00241 -0.00241 -0.00248 -0.00254 -0.00259 -0.00263 -0.00263 -0.00258 -0.00247 -0.00228 -0.00198 -0.00152-0.000787 0.000441  0.00245  0.00532  0.00779  0.00779
       11| -0.00199 -0.00199 -0.00204 -0.00208  -0.0021 -0.00209 -0.00205 -0.00194 -0.00176 -0.00149 -0.00109-0.000502 0.000356  0.00158   0.0032  0.00501   0.0063   0.0063
       10| -0.00163 -0.00163 -0.00167 -0.00168 -0.00167 -0.00164 -0.00155 -0.00141 -0.00119-0.000878-0.000442 0.000156 0.000951  0.00196  0.00311   0.0042  0.00486  0.00486
        9| -0.00132 -0.00132 -0.00135 -0.00134 -0.00132 -0.00125 -0.00115-0.000981-0.000746-0.000425-2.17e-06 0.000541  0.00121  0.00198  0.00278  0.00344  0.00378  0.00378
        8| -0.00106 -0.00106 -0.00108 -0.00106 -0.00102-0.000941 -0.00082-0.000646-0.000411-0.000105  0.00028 0.000747  0.00128  0.00186  0.00241  0.00283  0.00303  0.00303
        7|-0.000844-0.000844 -0.00085-0.000828-0.000777-0.000691-0.000564-0.000392-0.000167 0.000114 0.000453 0.000844  0.00127   0.0017  0.00209  0.00237  0.00249  0.00249
        6|-0.000665-0.000665-0.000666 -0.00064-0.000583-0.000494-0.000368-0.000201 8.11e-06 0.000261 0.000555 0.000881  0.00122  0.00155  0.00184  0.00203  0.00211  0.00211
        5|-0.000523-0.000523-0.000521-0.000492-0.000433-0.000343 -0.00022-6.24e-05 0.000131 0.000357 0.000613 0.000886  0.00116  0.00142  0.00164  0.00178  0.00184  0.00184
        4|-0.000416-0.000416-0.000412-0.000381-0.000322-0.000233-0.000114 3.54e-05 0.000214 0.000419 0.000644 0.000879  0.00111  0.00132  0.00149   0.0016  0.00164  0.00164
        3|-0.000343-0.000343-0.000338-0.000306-0.000246-0.000158-4.25e-05 0.000101 0.000269 0.000458 0.000661  0.00087  0.00107  0.00125  0.00139  0.00148  0.00152  0.00152
        2|-0.000303-0.000303-0.000296-0.000263-0.000203-0.000115-1.01e-06 0.000138   0.0003  0.00048 0.000671 0.000864  0.00105  0.00121  0.00134  0.00142  0.00144  0.00144
        1|-0.000294-0.000294-0.000286-0.000252-0.000191-0.000102 1.28e-05 0.000152 0.000313  0.00049 0.000677 0.000865  0.00104   0.0012  0.00132   0.0014  0.00142  0.00142
        0|-0.000294-0.000294-0.000286-0.000252-0.000191-0.000102 1.28e-05 0.000152 0.000313  0.00049 0.000677 0.000865  0.00104   0.0012  0.00132   0.0014  0.00142  0.00142

