nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0106  -0.0106 -0.00557 -0.00514 -0.00546 -0.00587 -0.00625 -0.00653 -0.00669 -0.00672 -0.00664 -0.00649 -0.00632 -0.00624 -0.00647 -0.00726 -0.00823 -0.00666  0.00298   0.0305   0.0769   0.0769
       20|  -0.0106  -0.0106 -0.00557 -0.00514 -0.00546 -0.00587 -0.00625 -0.00653 -0.00669 -0.00672 -0.00664 -0.00649 -0.00632 -0.00624 -0.00647 -0.00726 -0.00823 -0.00666  0.00298   0.0305   0.0769   0.0769
       19| -0.00687 -0.00687 -0.00644 -0.00619 -0.00618 -0.00629 -0.00643 -0.00654 -0.00658 -0.00652 -0.00638 -0.00618 -0.00597 -0.00585   -0.006 -0.00673 -0.00831 -0.00994 -0.00715  0.00754   0.0335   0.0335
       18| -0.00549 -0.00549 -0.00549 -0.00546 -0.00552 -0.00563 -0.00572 -0.00578 -0.00578  -0.0057 -0.00556 -0.00536 -0.00514 -0.00497 -0.00495 -0.00525 -0.00604 -0.00712 -0.00626   0.0019   0.0146   0.0146
       17| -0.00468 -0.00468 -0.00475 -0.00479 -0.00485 -0.00493 -0.00498   -0.005 -0.00496 -0.00486 -0.00469 -0.00447 -0.00421 -0.00393 -0.00367 -0.00343 -0.00316 -0.00253-0.000402  0.00507   0.0114   0.0114
       16| -0.00409 -0.00409 -0.00415 -0.00421 -0.00426  -0.0043 -0.00432  -0.0043 -0.00423  -0.0041  -0.0039 -0.00364 -0.00331 -0.00291 -0.00241 -0.00176-0.000802 0.000748  0.00336  0.00724   0.0106   0.0106
       15|  -0.0036  -0.0036 -0.00366  -0.0037 -0.00373 -0.00375 -0.00374 -0.00368 -0.00358 -0.00342 -0.00319 -0.00289  -0.0025 -0.00201 -0.00138-0.000528 0.000649   0.0023   0.0045  0.00699  0.00879  0.00879
       14| -0.00319 -0.00319 -0.00323 -0.00326 -0.00327 -0.00326 -0.00323 -0.00315 -0.00302 -0.00283 -0.00258 -0.00225 -0.00183  -0.0013-0.000624 0.000247  0.00137  0.00276  0.00436  0.00586  0.00678  0.00678
       13| -0.00282 -0.00282 -0.00286 -0.00287 -0.00287 -0.00284 -0.00278 -0.00268 -0.00254 -0.00233 -0.00207 -0.00173 -0.00131-0.000778-0.000125 0.000672  0.00163  0.00271  0.00382  0.00473  0.00521  0.00521
       12|  -0.0025  -0.0025 -0.00253 -0.00253 -0.00252 -0.00247  -0.0024 -0.00229 -0.00213 -0.00192 -0.00165 -0.00132 -0.00091-0.000413 0.000177 0.000865  0.00164  0.00245  0.00322   0.0038  0.00406  0.00406
       11| -0.00222 -0.00222 -0.00224 -0.00224 -0.00221 -0.00216 -0.00207 -0.00195 -0.00179 -0.00158 -0.00132   -0.001-0.000621-0.000173 0.000342 0.000917  0.00153  0.00214  0.00269  0.00307  0.00322  0.00322
       10| -0.00198 -0.00198 -0.00199 -0.00198 -0.00195 -0.00189  -0.0018 -0.00167 -0.00151 -0.00131 -0.00106-0.000765-0.000418-2.21e-05 0.000419 0.000893  0.00138  0.00184  0.00223   0.0025   0.0026   0.0026
        9| -0.00177 -0.00177 -0.00178 -0.00176 -0.00172 -0.00166 -0.00157 -0.00144 -0.00129 -0.00109-0.000861 -0.00059-0.000279 6.64e-05  0.00044  0.00083  0.00122  0.00157  0.00186  0.00205  0.00212  0.00212
        8| -0.00159 -0.00159 -0.00159 -0.00158 -0.00154 -0.00147 -0.00138 -0.00126 -0.00111-0.000923-0.000708-0.000462-0.000186 0.000114 0.000431 0.000753  0.00106  0.00134  0.00156   0.0017  0.00175  0.00175
        7| -0.00144 -0.00144 -0.00144 -0.00142 -0.00138 -0.00131 -0.00122 -0.00111-0.000962-0.000791-0.000594-0.000371-0.000125 0.000136 0.000406 0.000675 0.000928  0.00115  0.00132  0.00143  0.00146  0.00146
        6| -0.00131 -0.00131 -0.00131 -0.00129 -0.00125 -0.00119  -0.0011-0.000987 -0.00085 -0.00069-0.000508-0.000306-8.67e-05 0.000143 0.000376 0.000604 0.000814 0.000995  0.00113  0.00122  0.00124  0.00124
        5| -0.00122 -0.00122 -0.00122 -0.00119 -0.00115 -0.00109   -0.001-0.000895-0.000765-0.000615-0.000446 -0.00026-6.23e-05 0.000142 0.000347 0.000544 0.000723 0.000875  0.00099  0.00106  0.00108  0.00108
        4| -0.00114 -0.00114 -0.00114 -0.00112 -0.00108 -0.00101-0.000931-0.000827-0.000703 -0.00056-0.000401-0.000229-4.71e-05 0.000139 0.000323 0.000497 0.000655 0.000787 0.000885 0.000945 0.000961 0.000961
        3| -0.00109 -0.00109 -0.00109 -0.00107 -0.00103-0.000965-0.000883-0.000781-0.000661-0.000523-0.000372-0.000208-3.75e-05 0.000136 0.000305 0.000465 0.000608 0.000726 0.000814 0.000867 0.000882 0.000882
        2| -0.00107 -0.00107 -0.00106 -0.00104   -0.001-0.000938-0.000856-0.000755-0.000636-0.000502-0.000354-0.000196-3.11e-05 0.000135 0.000296 0.000447 0.000582 0.000693 0.000775 0.000824 0.000837 0.000837
        1| -0.00106 -0.00106 -0.00106 -0.00104-0.000995-0.000932-0.000849-0.000748-0.000629-0.000494-0.000347 -0.00019-2.67e-05 0.000137 0.000296 0.000445 0.000576 0.000685 0.000765 0.000812 0.000825 0.000825
        0| -0.00106 -0.00106 -0.00106 -0.00104-0.000995-0.000932-0.000849-0.000748-0.000629-0.000494-0.000347 -0.00019-2.67e-05 0.000137 0.000296 0.000445 0.000576 0.000685 0.000765 0.000812 0.000825 0.000825

