nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21| -0.00946 -0.00946 -0.00417 -0.00345 -0.00354 -0.00382 -0.00417 -0.00455 -0.00494 -0.00532  -0.0057 -0.00609 -0.00655 -0.00716 -0.00814 -0.00981  -0.0124  -0.0126  -0.0018   0.0323   0.0889   0.0889
       20| -0.00946 -0.00946 -0.00417 -0.00345 -0.00354 -0.00382 -0.00417 -0.00455 -0.00494 -0.00532  -0.0057 -0.00609 -0.00655 -0.00716 -0.00814 -0.00981  -0.0124  -0.0126  -0.0018   0.0323   0.0889   0.0889
       19|  -0.0056  -0.0056 -0.00504 -0.00461 -0.00445 -0.00449 -0.00465 -0.00488 -0.00513 -0.00541 -0.00569   -0.006 -0.00638 -0.00691  -0.0078 -0.00949  -0.0127  -0.0172  -0.0156  0.00274   0.0356   0.0356
       18|  -0.0043  -0.0043 -0.00422 -0.00409 -0.00408 -0.00415 -0.00429 -0.00447 -0.00468 -0.00489 -0.00512 -0.00538 -0.00569 -0.00614 -0.00689  -0.0083  -0.0109  -0.0149  -0.0167 -0.00765  0.00882  0.00882
       17| -0.00357 -0.00357  -0.0036 -0.00359 -0.00363 -0.00371 -0.00383 -0.00397 -0.00412 -0.00428 -0.00444 -0.00462 -0.00483 -0.00512 -0.00556 -0.00631 -0.00755 -0.00911 -0.00918 -0.00336  0.00505  0.00505
       16| -0.00307 -0.00307 -0.00312 -0.00316 -0.00321 -0.00328 -0.00337 -0.00347 -0.00357 -0.00367 -0.00375 -0.00383  -0.0039 -0.00397 -0.00404 -0.00409 -0.00406 -0.00357 -0.00168  0.00288  0.00761  0.00761
       15| -0.00268 -0.00268 -0.00273 -0.00277 -0.00282 -0.00288 -0.00294   -0.003 -0.00305 -0.00309  -0.0031 -0.00307   -0.003 -0.00287 -0.00263  -0.0022 -0.00141 -1.2e-05  0.00235  0.00571  0.00849  0.00849
       14| -0.00235 -0.00235 -0.00239 -0.00243 -0.00247 -0.00251 -0.00254 -0.00257 -0.00257 -0.00255 -0.00249 -0.00239 -0.00221 -0.00193  -0.0015-0.000831 0.000181  0.00165  0.00361  0.00575  0.00727  0.00727
       13| -0.00206 -0.00206  -0.0021 -0.00213 -0.00216 -0.00218 -0.00218 -0.00218 -0.00214 -0.00208 -0.00197  -0.0018 -0.00155 -0.00119-0.000683 2.84e-05 0.000991  0.00222  0.00361  0.00488  0.00565  0.00565
       12| -0.00181 -0.00181 -0.00184 -0.00186 -0.00188 -0.00188 -0.00186 -0.00183 -0.00177 -0.00167 -0.00152 -0.00132 -0.00104-0.000652-0.000142 0.000516  0.00133  0.00227  0.00322  0.00398  0.00437  0.00437
       11| -0.00159 -0.00159 -0.00162 -0.00163 -0.00163 -0.00162 -0.00158 -0.00153 -0.00145 -0.00133 -0.00116-0.000941 -0.00065-0.000275 0.000194 0.000762  0.00142  0.00211  0.00276  0.00324  0.00345  0.00345
       10| -0.00139 -0.00139 -0.00141 -0.00142 -0.00141 -0.00139 -0.00134 -0.00128 -0.00118 -0.00105-0.000874 -0.00065-0.000369-2.32e-05 0.000389 0.000862  0.00138  0.00189  0.00235  0.00266  0.00278  0.00278
        9| -0.00122 -0.00122 -0.00124 -0.00124 -0.00122 -0.00119 -0.00114 -0.00106-0.000959-0.000823-0.000649-0.000433-0.000171 0.000139 0.000493 0.000882  0.00129  0.00167    0.002  0.00221  0.00229  0.00229
