nCells: 20x20, dx: 0.1, dy: 0.1

p (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|  -0.0364  -0.0364  -0.0266  -0.0207  -0.0165  -0.0132  -0.0104 -0.00801 -0.00582 -0.00378 -0.00181  0.00014  0.00211  0.00415  0.00633  0.00873   0.0115   0.0148   0.0191   0.0253   0.0356   0.0356
       20|  -0.0364  -0.0364  -0.0266  -0.0207  -0.0165  -0.0132  -0.0104 -0.00801 -0.00582 -0.00378 -0.00181  0.00014  0.00211  0.00415  0.00633  0.00873   0.0115   0.0148   0.0191   0.0253   0.0356   0.0356
       19|  -0.0266  -0.0266  -0.0229  -0.0189  -0.0155  -0.0126  -0.0101 -0.00779 -0.00568  -0.0037 -0.00178 0.000121  0.00204  0.00402  0.00612   0.0084   0.0109   0.0139   0.0173   0.0214   0.0254   0.0254
       18|  -0.0208  -0.0208  -0.0191  -0.0166  -0.0141  -0.0117 -0.00945 -0.00738 -0.00542 -0.00355 -0.00172 8.62e-05  0.00191  0.00379  0.00575  0.00783   0.0101   0.0125   0.0151   0.0176   0.0195   0.0195
       17|  -0.0169  -0.0169   -0.016  -0.0144  -0.0125  -0.0106 -0.00869 -0.00685 -0.00508 -0.00335 -0.00165 3.56e-05  0.00174  0.00347  0.00525  0.00709  0.00899   0.0109   0.0128   0.0145   0.0155   0.0155
       16|  -0.0141  -0.0141  -0.0135  -0.0124   -0.011 -0.00944 -0.00786 -0.00627 -0.00469 -0.00313 -0.00158-2.58e-05  0.00153   0.0031  0.00468  0.00628  0.00788  0.00944   0.0109    0.012   0.0126   0.0126
       15|  -0.0119  -0.0119  -0.0114  -0.0106 -0.00959 -0.00836 -0.00705 -0.00568 -0.00429 -0.00289 -0.00149-9.28e-05  0.00131  0.00271  0.00411  0.00548  0.00682  0.00806  0.00914  0.00996   0.0104   0.0104
       14|  -0.0101  -0.0101 -0.00981  -0.0092 -0.00837 -0.00738 -0.00628 -0.00511  -0.0039 -0.00266 -0.00141-0.000161  0.00109  0.00233  0.00355  0.00473  0.00584  0.00685  0.00769  0.00831  0.00864  0.00864
       13|  -0.0087  -0.0087 -0.00846 -0.00799 -0.00732  -0.0065 -0.00558 -0.00458 -0.00352 -0.00244 -0.00134-0.000227 0.000878  0.00197  0.00303  0.00403  0.00497  0.00579  0.00647  0.00695   0.0072   0.0072
       12| -0.00753 -0.00753 -0.00734 -0.00696 -0.00642 -0.00574 -0.00496  -0.0041 -0.00319 -0.00224 -0.00127-0.000289 0.000683  0.00164  0.00255  0.00342  0.00421  0.00489  0.00544  0.00583  0.00602  0.00602
       11| -0.00657 -0.00657 -0.00641  -0.0061 -0.00565 -0.00508 -0.00441 -0.00368 -0.00288 -0.00205  -0.0012-0.000345 0.000507  0.00134  0.00213  0.00288  0.00355  0.00412  0.00458  0.00489  0.00505  0.00505
       10| -0.00576 -0.00576 -0.00563 -0.00537 -0.00499 -0.00451 -0.00394 -0.00331 -0.00262 -0.00189 -0.00115-0.000396 0.000351  0.00108  0.00177  0.00241  0.00298  0.00347  0.00385  0.00411  0.00424  0.00424
        9|  -0.0051  -0.0051 -0.00499 -0.00477 -0.00444 -0.00403 -0.00354 -0.00299 -0.00239 -0.00176  -0.0011 -0.00044 0.000215 0.000851  0.00145  0.00201   0.0025  0.00292  0.00324  0.00346  0.00358  0.00358
        8| -0.00455 -0.00455 -0.00445 -0.00426 -0.00399 -0.00363  -0.0032 -0.00272 -0.00219 -0.00164 -0.00106-0.000478 9.93e-05 0.000658  0.00119  0.00167   0.0021  0.00246  0.00274  0.00293  0.00302  0.00302
        7|  -0.0041  -0.0041 -0.00401 -0.00385 -0.00361 -0.00329 -0.00292  -0.0025 -0.00203 -0.00154 -0.00103 -0.00051 1.63e-06 0.000496 0.000962  0.00139  0.00176  0.00208  0.00232  0.00249  0.00257  0.00257
        6| -0.00373 -0.00373 -0.00366 -0.00351  -0.0033 -0.00302 -0.00269 -0.00231  -0.0019 -0.00146-0.000999-0.000536-7.91e-05 0.000362 0.000778  0.00116  0.00149  0.00177  0.00198  0.00213   0.0022   0.0022
        5| -0.00344 -0.00344 -0.00337 -0.00324 -0.00305  -0.0028  -0.0025 -0.00216 -0.00179 -0.00139-0.000976-0.000558-0.000144 0.000255  0.00063 0.000971  0.00127  0.00152  0.00171  0.00184  0.00191  0.00191
        4| -0.00321 -0.00321 -0.00315 -0.00304 -0.00286 -0.00263 -0.00236 -0.00205  -0.0017 -0.00134-0.000959-0.000574-0.000194 0.000172 0.000516 0.000828   0.0011  0.00133  0.00151  0.00163  0.00168  0.00168
        3| -0.00305 -0.00305   -0.003 -0.00288 -0.00272 -0.00251 -0.00225 -0.00196 -0.00164  -0.0013-0.000946-0.000587-0.000231 0.000111 0.000432 0.000724 0.000979  0.00119  0.00136  0.00147  0.00152  0.00152
        2| -0.00294 -0.00294 -0.00289 -0.00279 -0.00263 -0.00243 -0.00219 -0.00191  -0.0016 -0.00128-0.000938-0.000594-0.000255 7.15e-05 0.000378 0.000656   0.0009   0.0011  0.00126  0.00136  0.00142  0.00142
        1| -0.00289 -0.00289 -0.00284 -0.00274 -0.00259 -0.00239 -0.00215 -0.00188 -0.00158 -0.00126-0.000934-0.000598-0.000267 5.23e-05 0.000352 0.000623 0.000861  0.00106  0.00121  0.00131  0.00136  0.00136
        0| -0.00289 -0.00289 -0.00284 -0.00274 -0.00259 -0.00239 -0.00215 -0.00188 -0.00158 -0.00126-0.000934-0.000598-0.000267 5.23e-05 0.000352 0.000623 0.000861  0.00106  0.00121  0.00131  0.00136  0.00136

