nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00678 -0.00678 -0.00291 -0.00262 -0.00292 -0.00334 -0.00379 -0.00424  -0.0047 -0.00523 -0.00595 -0.00715 -0.00909 -0.00973 -0.00281   0.0206   0.0613   0.0613
       16| -0.00678 -0.00678 -0.00291 -0.00262 -0.00292 -0.00334 -0.00379 -0.00424  -0.0047 -0.00523 -0.00595 -0.00715 -0.00909 -0.00973 -0.00281   0.0206   0.0613   0.0613
       15| -0.00389 -0.00389 -0.00364 -0.00349 -0.00354 -0.00373 -0.00399  -0.0043 -0.00464 -0.00505 -0.00567 -0.00678 -0.00893   -0.012  -0.0115 0.000501   0.0235   0.0235
       14| -0.00291 -0.00291 -0.00293 -0.00295 -0.00306 -0.00323 -0.00345 -0.00369 -0.00396 -0.00428 -0.00475 -0.00554 -0.00695 -0.00904 -0.00998 -0.00374  0.00754  0.00754
       13| -0.00231 -0.00231 -0.00238 -0.00245 -0.00255 -0.00269 -0.00285 -0.00301 -0.00318 -0.00336 -0.00357 -0.00386 -0.00424 -0.00451 -0.00367 0.000548  0.00615  0.00615
       12| -0.00187 -0.00187 -0.00194 -0.00201 -0.00209 -0.00218 -0.00227 -0.00235  -0.0024 -0.00242 -0.00238 -0.00223 -0.00188 -0.00103 0.000783    0.004  0.00709  0.00709
       11| -0.00151 -0.00151 -0.00157 -0.00162 -0.00167 -0.00172 -0.00175 -0.00175  -0.0017 -0.00159 -0.00136-0.000963-0.000268 0.000875   0.0026  0.00477  0.00647  0.00647
       10| -0.00121 -0.00121 -0.00125 -0.00128  -0.0013 -0.00131 -0.00129 -0.00123 -0.00111-0.000911-0.000588-9.01e-05 0.000649  0.00168  0.00297  0.00428  0.00516  0.00516
        9| -0.00094 -0.00094-0.000969-0.000983-0.000983 -0.00096-0.000905-0.000804-0.000642-0.000398-4.51e-05 0.000449   0.0011  0.00192  0.00281  0.00359  0.00403  0.00403
        8|-0.000712-0.000712-0.000731-0.000732-0.000714-0.000669-0.000589-0.000465-0.000282-2.78e-05 0.000314 0.000756   0.0013  0.00191  0.00252    0.003  0.00323  0.00323
        7|-0.000519-0.000519-0.000531-0.000522-0.000491-0.000432-0.000338-0.000203-1.61e-05 0.000229 0.000541 0.000918  0.00135  0.00181  0.00223  0.00254  0.00267  0.00267
        6| -0.00036 -0.00036-0.000367-0.000351-0.000312-0.000244-0.000144-5.57e-06 0.000176 0.000403 0.000679 0.000996  0.00134  0.00168  0.00199   0.0022  0.00228  0.00228
        5|-0.000233-0.000233-0.000237-0.000217-0.000172-9.99e-05 2.51e-06 0.000138  0.00031 0.000518  0.00076  0.00103  0.00131  0.00157   0.0018  0.00195    0.002    0.002
        4|-0.000139-0.000139-0.000139-0.000116-6.82e-05 5.81e-06 0.000108  0.00024 0.000402 0.000593 0.000807  0.00104  0.00127  0.00148  0.00166  0.00177  0.00181  0.00181
        3|-7.44e-05-7.44e-05-7.28e-05-4.75e-05 2.16e-06 7.74e-05 0.000179 0.000308 0.000462 0.000639 0.000834  0.00104  0.00124  0.00142  0.00156  0.00166  0.00169  0.00169
        2|-3.99e-05-3.99e-05-3.69e-05-9.93e-06 4.14e-05 0.000118  0.00022 0.000347 0.000497 0.000666  0.00085  0.00104  0.00122  0.00138  0.00151  0.00159  0.00162  0.00162
        1|-3.39e-05-3.39e-05   -3e-05-1.95e-06  5.1e-05 0.000129 0.000233  0.00036  0.00051 0.000678 0.000858  0.00104  0.00122  0.00137  0.00149  0.00157  0.00159  0.00159
        0|-3.39e-05-3.39e-05   -3e-05-1.95e-06  5.1e-05 0.000129 0.000233  0.00036  0.00051 0.000678 0.000858  0.00104  0.00122  0.00137  0.00149  0.00157  0.00159  0.00159

