nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0253  -0.0253   -0.018  -0.0136  -0.0104 -0.00772 -0.00544 -0.00339 -0.00146 0.000439  0.00236  0.00441  0.00669  0.00941    0.013   0.0182   0.0271   0.0271
       16|  -0.0253  -0.0253   -0.018  -0.0136  -0.0104 -0.00772 -0.00544 -0.00339 -0.00146 0.000439  0.00236  0.00441  0.00669  0.00941    0.013   0.0182   0.0271   0.0271
       15|  -0.0179  -0.0179  -0.0152  -0.0123 -0.00963 -0.00728 -0.00518 -0.00324 -0.00139 0.000431  0.00228  0.00422  0.00633  0.00872   0.0115   0.0149   0.0186   0.0186
       14|  -0.0135  -0.0135  -0.0122  -0.0104 -0.00846 -0.00654 -0.00472 -0.00297 -0.00126 0.000426  0.00214  0.00391  0.00579   0.0078  0.00995   0.0121   0.0138   0.0138
       13|  -0.0106  -0.0106 -0.00989 -0.00869 -0.00725 -0.00572 -0.00418 -0.00265 -0.00112 0.000398  0.00193   0.0035  0.00511  0.00673  0.00833  0.00973   0.0106   0.0106
       12| -0.00851 -0.00851 -0.00806 -0.00722 -0.00614 -0.00492 -0.00364 -0.00232-0.000988 0.000352   0.0017  0.00305  0.00439  0.00569  0.00688  0.00784  0.00838  0.00838
       11| -0.00693 -0.00693 -0.00661 -0.00599 -0.00517 -0.00419 -0.00313 -0.00201-0.000862 0.000298  0.00146  0.00261  0.00372  0.00476  0.00566  0.00634  0.00671  0.00671
       10|  -0.0057  -0.0057 -0.00546 -0.00499 -0.00434 -0.00355 -0.00267 -0.00173-0.000752 0.000242  0.00123   0.0022  0.00312  0.00395  0.00465  0.00516  0.00542  0.00542
        9| -0.00473 -0.00473 -0.00454 -0.00418 -0.00366 -0.00301 -0.00228 -0.00149-0.000658 0.000187  0.00103  0.00184   0.0026  0.00327  0.00382  0.00422  0.00442  0.00442
        8| -0.00396 -0.00396 -0.00381 -0.00352 -0.00309 -0.00256 -0.00195 -0.00128 -0.00058 0.000137 0.000848  0.00153  0.00216  0.00271  0.00316  0.00347  0.00362  0.00362
        7| -0.00335 -0.00335 -0.00323 -0.00299 -0.00264 -0.00219 -0.00168 -0.00111-0.000516 9.38e-05 0.000697  0.00127   0.0018  0.00226  0.00262  0.00288    0.003    0.003
        6| -0.00287 -0.00287 -0.00277 -0.00257 -0.00227  -0.0019 -0.00146-0.000978-0.000466 5.69e-05 0.000573  0.00106  0.00151  0.00189   0.0022  0.00241  0.00251  0.00251
        5|  -0.0025  -0.0025 -0.00241 -0.00224 -0.00199 -0.00167 -0.00129 -0.00087-0.000427 2.69e-05 0.000473 0.000897  0.00128  0.00161  0.00187  0.00205  0.00213  0.00213
        4| -0.00222 -0.00222 -0.00214 -0.00199 -0.00177 -0.00149 -0.00116-0.000789-0.000397 3.45e-06 0.000397  0.00077  0.00111  0.00139  0.00162  0.00178  0.00185  0.00185
        3| -0.00202 -0.00202 -0.00195 -0.00182 -0.00162 -0.00136 -0.00106 -0.00073-0.000376-1.36e-05 0.000342 0.000679 0.000982  0.00124  0.00144  0.00158  0.00165  0.00165
        2| -0.00189 -0.00189 -0.00183  -0.0017 -0.00152 -0.00128   -0.001-0.000693-0.000362-2.47e-05 0.000307  0.00062 0.000903  0.00114  0.00133  0.00146  0.00152  0.00152
        1| -0.00183 -0.00183 -0.00177 -0.00165 -0.00147 -0.00125-0.000975-0.000675-0.000356   -3e-05  0.00029 0.000593 0.000865   0.0011  0.00128   0.0014  0.00146  0.00146
        0| -0.00183 -0.00183 -0.00177 -0.00165 -0.00147 -0.00125-0.000975-0.000675-0.000356   -3e-05  0.00029 0.000593 0.000865   0.0011  0.00128   0.0014  0.00146  0.00146

