nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0135  -0.0135  -0.0101 -0.00957 -0.00901 -0.00813 -0.00704 -0.00584 -0.00459 -0.00335 -0.00212-0.000756 0.000919  0.00346  0.00851   0.0195   0.0389   0.0389
       16|  -0.0135  -0.0135  -0.0101 -0.00957 -0.00901 -0.00813 -0.00704 -0.00584 -0.00459 -0.00335 -0.00212-0.000756 0.000919  0.00346  0.00851   0.0195   0.0389   0.0389
       15| -0.00983 -0.00983 -0.00965 -0.00919 -0.00848 -0.00756  -0.0065 -0.00536 -0.00417 -0.00297 -0.00177-0.000555 0.000791  0.00252  0.00544   0.0116   0.0214   0.0214
       14| -0.00772 -0.00772 -0.00771 -0.00745 -0.00696 -0.00626 -0.00541 -0.00444 -0.00339 -0.00228  -0.0011 0.000175  0.00164  0.00348  0.00607  0.00999   0.0143   0.0143
       13|  -0.0063  -0.0063 -0.00628 -0.00607 -0.00569 -0.00512 -0.00442 -0.00358 -0.00265 -0.00163-0.000502 0.000755  0.00221  0.00398  0.00617  0.00872   0.0108   0.0108
       12| -0.00521 -0.00521 -0.00517 -0.00499 -0.00466 -0.00418 -0.00358 -0.00285 -0.00202 -0.00109-6.17e-05   0.0011  0.00241   0.0039  0.00554  0.00713  0.00818  0.00818
       11| -0.00432 -0.00432 -0.00428 -0.00411 -0.00382 -0.00341 -0.00288 -0.00225 -0.00152-0.000691 0.000226  0.00124  0.00234  0.00352  0.00471  0.00572  0.00629  0.00629
       10|  -0.0036  -0.0036 -0.00355  -0.0034 -0.00314 -0.00278 -0.00232 -0.00176 -0.00112-0.000401 0.000393  0.00125  0.00215  0.00307  0.00392  0.00458  0.00493  0.00493
        9|   -0.003   -0.003 -0.00296 -0.00282 -0.00259 -0.00227 -0.00187 -0.00138-0.000824-0.000202 0.000474  0.00119  0.00192  0.00262  0.00324   0.0037  0.00392  0.00392
        8| -0.00252 -0.00252 -0.00247 -0.00235 -0.00214 -0.00186 -0.00151 -0.00109-0.000603-6.95e-05 0.000501  0.00109  0.00168  0.00223  0.00269  0.00302  0.00317  0.00317
        7| -0.00212 -0.00212 -0.00208 -0.00197 -0.00179 -0.00154 -0.00123-0.000858-0.000441 1.52e-05 0.000496 0.000986  0.00146  0.00189  0.00225   0.0025  0.00261  0.00261
        6|  -0.0018  -0.0018 -0.00177 -0.00167  -0.0015 -0.00128 -0.00101-0.000687-0.000324 6.78e-05 0.000476 0.000885  0.00127  0.00162   0.0019   0.0021  0.00218  0.00218
        5| -0.00156 -0.00156 -0.00152 -0.00143 -0.00129 -0.00109-0.000844-0.000559-0.000241 9.95e-05 0.000451 0.000798  0.00112  0.00141  0.00164  0.00179  0.00186  0.00186
        4| -0.00137 -0.00137 -0.00134 -0.00126 -0.00112-0.000944-0.000723-0.000467-0.000184 0.000118 0.000426 0.000727  0.00101  0.00125  0.00144  0.00157  0.00163  0.00163
        3| -0.00124 -0.00124 -0.00121 -0.00113 -0.00101-0.000843 -0.00064-0.000405-0.000145 0.000128 0.000406 0.000676 0.000924  0.00114  0.00131  0.00142  0.00146  0.00146
        2| -0.00116 -0.00116 -0.00113 -0.00106 -0.00094-0.000782-0.000589-0.000367-0.000122 0.000134 0.000393 0.000644 0.000873  0.00107  0.00122  0.00132  0.00137  0.00137
        1| -0.00113 -0.00113  -0.0011 -0.00103-0.000913-0.000758-0.000568-0.000351-0.000113 0.000137 0.000389 0.000631 0.000853  0.00104  0.00119  0.00129  0.00133  0.00133
        0| -0.00113 -0.00113  -0.0011 -0.00103-0.000913-0.000758-0.000568-0.000351-0.000113 0.000137 0.000389 0.000631 0.000853  0.00104  0.00119  0.00129  0.00133  0.00133

