nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00653 -0.00653 -0.00241 -0.00175 -0.00173 -0.00189 -0.00217 -0.00258 -0.00314 -0.00396 -0.00517 -0.00697 -0.00918 -0.00985 -0.00143   0.0275    0.077    0.077
       16| -0.00653 -0.00653 -0.00241 -0.00175 -0.00173 -0.00189 -0.00217 -0.00258 -0.00314 -0.00396 -0.00517 -0.00697 -0.00918 -0.00985 -0.00143   0.0275    0.077    0.077
       15| -0.00345 -0.00345 -0.00306 -0.00265 -0.00247 -0.00249 -0.00267   -0.003 -0.00351 -0.00429 -0.00551 -0.00748  -0.0105  -0.0142   -0.014  0.00105     0.03     0.03
       14|  -0.0025  -0.0025 -0.00242 -0.00228 -0.00226 -0.00236 -0.00258 -0.00294 -0.00347  -0.0043 -0.00562 -0.00779  -0.0113  -0.0161  -0.0193  -0.0138-7.81e-05-7.81e-05
       13|  -0.0019  -0.0019 -0.00191 -0.00191 -0.00196 -0.00209 -0.00233 -0.00268 -0.00321 -0.00401 -0.00528 -0.00743   -0.011  -0.0161  -0.0199  -0.0167 -0.00904 -0.00904
       12| -0.00145 -0.00145 -0.00149 -0.00153 -0.00161 -0.00175 -0.00196 -0.00227 -0.00271 -0.00335 -0.00435 -0.00601 -0.00871  -0.0123  -0.0147  -0.0121 -0.00726 -0.00726
       11| -0.00107 -0.00107 -0.00111 -0.00116 -0.00124 -0.00135 -0.00151 -0.00173 -0.00202 -0.00243 -0.00302 -0.00391 -0.00524 -0.00677 -0.00728 -0.00463  -0.0012  -0.0012
       10|-0.000723-0.000723 -0.00076-0.000801-0.000856 -0.00093 -0.00102 -0.00114 -0.00128 -0.00143 -0.00162 -0.00182   -0.002 -0.00193-0.000883   0.0018  0.00437  0.00437
        9|-0.000403-0.000403-0.000432-0.000458-0.000486-0.000516-0.000542 -0.00056-0.000557-0.000514-0.000398-0.000153  0.00032  0.00125  0.00285  0.00515  0.00698  0.00698
        8|-0.000113-0.000113-0.000133-0.000142-0.000143-0.000131  -0.0001-3.89e-05 6.96e-05 0.000251 0.000546  0.00101  0.00174  0.00282  0.00425  0.00584  0.00697  0.00697
        7| 0.000145 0.000145 0.000133 0.000139 0.000162 0.000208 0.000284 0.000402 0.000579  0.00084  0.00122  0.00175  0.00248  0.00342  0.00448  0.00545  0.00606  0.00606
        6| 0.000367 0.000367 0.000362  0.00038 0.000422 0.000493 0.000601 0.000755 0.000972  0.00127  0.00166  0.00218  0.00283  0.00357  0.00431  0.00492  0.00522  0.00522
        5|  0.00055  0.00055  0.00055 0.000578 0.000634 0.000723  0.00085  0.00103  0.00126  0.00156  0.00195  0.00242  0.00296  0.00353  0.00407  0.00446  0.00463  0.00463
        4| 0.000691 0.000691 0.000696  0.00073 0.000796 0.000896  0.00104  0.00122  0.00146  0.00176  0.00212  0.00254  0.00299  0.00345  0.00385  0.00413  0.00424  0.00424
        3| 0.000789 0.000789 0.000796 0.000836 0.000908  0.00102  0.00117  0.00136   0.0016  0.00189  0.00222   0.0026  0.00299  0.00337  0.00369   0.0039  0.00398  0.00398
        2| 0.000843 0.000843 0.000853 0.000896 0.000973  0.00109  0.00124  0.00144  0.00168  0.00196  0.00228  0.00263  0.00298  0.00332  0.00359  0.00377  0.00383  0.00383
        1| 0.000856 0.000856 0.000866 0.000911  0.00099  0.00111  0.00126  0.00146  0.00171  0.00199  0.00231  0.00264  0.00299   0.0033  0.00356  0.00372  0.00378  0.00378
        0| 0.000856 0.000856 0.000866 0.000911  0.00099  0.00111  0.00126  0.00146  0.00171  0.00199  0.00231  0.00264  0.00299   0.0033  0.00356  0.00372  0.00378  0.00378

