nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00704 -0.00704 -0.00324 -0.00302 -0.00337  -0.0038 -0.00423 -0.00462 -0.00498 -0.00537 -0.00592 -0.00692 -0.00852 -0.00858 -0.00161   0.0206   0.0591   0.0591
       16| -0.00704 -0.00704 -0.00324 -0.00302 -0.00337  -0.0038 -0.00423 -0.00462 -0.00498 -0.00537 -0.00592 -0.00692 -0.00852 -0.00858 -0.00161   0.0206   0.0591   0.0591
       15| -0.00417 -0.00417 -0.00396 -0.00385 -0.00392 -0.00411 -0.00435 -0.00459 -0.00484 -0.00512 -0.00557 -0.00647 -0.00825  -0.0107 -0.00956  0.00193   0.0235   0.0235
       14| -0.00316 -0.00316  -0.0032 -0.00324 -0.00337 -0.00353 -0.00371  -0.0039 -0.00407 -0.00428 -0.00458 -0.00514 -0.00616 -0.00759 -0.00775 -0.00162  0.00885  0.00885
       13| -0.00255 -0.00255 -0.00262  -0.0027  -0.0028 -0.00292 -0.00304 -0.00315 -0.00324 -0.00331 -0.00338 -0.00347 -0.00355 -0.00339 -0.00207  0.00213  0.00731  0.00731
       12| -0.00208 -0.00208 -0.00215 -0.00222 -0.00229 -0.00237 -0.00242 -0.00245 -0.00244 -0.00237 -0.00221 -0.00193  -0.0014 -0.00036  0.00157  0.00466  0.00747  0.00747
       11|  -0.0017  -0.0017 -0.00175  -0.0018 -0.00184 -0.00187 -0.00187 -0.00183 -0.00173 -0.00155 -0.00125-0.000769 3.01e-06  0.00119  0.00288  0.00488  0.00639  0.00639
       10| -0.00138 -0.00138 -0.00141 -0.00144 -0.00145 -0.00144  -0.0014 -0.00131 -0.00115-0.000901-0.000531 1.09e-05 0.000774  0.00179  0.00302  0.00422    0.005    0.005
        9|  -0.0011  -0.0011 -0.00112 -0.00113 -0.00112 -0.00108 -0.00101-0.000881 -0.00069-0.000415-3.31e-05 0.000481  0.00114  0.00193  0.00278   0.0035  0.00389  0.00389
        8|-0.000855-0.000855-0.000872-0.000868-0.000841-0.000783-0.000688-0.000544-0.000341-6.64e-05 0.000292 0.000743  0.00128  0.00187  0.00245  0.00291  0.00312  0.00312
        7|-0.000653-0.000653-0.000663 -0.00065-0.000611-0.000542-0.000436-0.000286-8.48e-05 0.000174 0.000495 0.000877   0.0013  0.00175  0.00215  0.00245  0.00257  0.00257
        6|-0.000487-0.000487-0.000492-0.000473-0.000427-0.000351-0.000241-9.24e-05 9.91e-05 0.000336 0.000618 0.000936  0.00128  0.00161   0.0019  0.00211  0.00219  0.00219
        5|-0.000355-0.000355-0.000357-0.000333-0.000284-0.000205-9.52e-05 4.88e-05 0.000228 0.000443 0.000689 0.000957  0.00123  0.00149  0.00171  0.00186  0.00191  0.00191
        4|-0.000257-0.000257-0.000256-0.000229-0.000178-9.82e-05 1.01e-05 0.000148 0.000316 0.000511 0.000729 0.000959  0.00119   0.0014  0.00157  0.00168  0.00172  0.00172
        3|-0.000189-0.000189-0.000186-0.000159-0.000105-2.57e-05  8.1e-05 0.000214 0.000373 0.000554 0.000752 0.000956  0.00115  0.00133  0.00148  0.00157   0.0016   0.0016
        2|-0.000153-0.000153-0.000149-0.000119-6.48e-05 1.55e-05 0.000122 0.000253 0.000407 0.000579 0.000765 0.000953  0.00113  0.00129  0.00142   0.0015  0.00153  0.00153
        1|-0.000146-0.000146-0.000141 -0.00011-5.43e-05 2.75e-05 0.000135 0.000267  0.00042 0.000591 0.000772 0.000956  0.00113  0.00128  0.00141  0.00148  0.00151  0.00151
        0|-0.000146-0.000146-0.000141 -0.00011-5.43e-05 2.75e-05 0.000135 0.000267  0.00042 0.000591 0.000772 0.000956  0.00113  0.00128  0.00141  0.00148  0.00151  0.00151

