nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0168  -0.0168  -0.0128  -0.0114 -0.00997 -0.00837 -0.00673 -0.00512 -0.00356 -0.00202-0.000457  0.00122  0.00316  0.00579   0.0102   0.0188   0.0343   0.0343
       16|  -0.0168  -0.0168  -0.0128  -0.0114 -0.00997 -0.00837 -0.00673 -0.00512 -0.00356 -0.00202-0.000457  0.00122  0.00316  0.00579   0.0102   0.0188   0.0343   0.0343
       15|  -0.0123  -0.0123  -0.0117  -0.0106 -0.00922 -0.00774 -0.00623 -0.00472 -0.00324 -0.00177-0.000292  0.00125  0.00296    0.005   0.0079   0.0129   0.0203   0.0203
       14| -0.00949 -0.00949 -0.00925  -0.0086 -0.00765 -0.00652 -0.00529   -0.004 -0.00268 -0.00132 9.28e-05   0.0016  0.00328  0.00526  0.00777    0.011   0.0142   0.0142
       13| -0.00764 -0.00764 -0.00747 -0.00701 -0.00631 -0.00542 -0.00441 -0.00331 -0.00214-0.000906 0.000397   0.0018  0.00335  0.00509  0.00707  0.00914   0.0107   0.0107
       12| -0.00625 -0.00625 -0.00612 -0.00576  -0.0052 -0.00449 -0.00364  -0.0027 -0.00167 -0.00058 0.000585  0.00183  0.00316  0.00459  0.00604  0.00735  0.00816  0.00816
       11| -0.00515 -0.00515 -0.00504 -0.00475 -0.00429  -0.0037 -0.00299 -0.00218 -0.00129-0.000341 0.000674  0.00174  0.00285  0.00397  0.00503  0.00589  0.00636  0.00636
       10| -0.00427 -0.00427 -0.00417 -0.00393 -0.00355 -0.00305 -0.00245 -0.00176-0.000997-0.000175 0.000692  0.00159  0.00249  0.00337  0.00415  0.00474  0.00504  0.00504
        9| -0.00356 -0.00356 -0.00347 -0.00327 -0.00295 -0.00253 -0.00201 -0.00142-0.000769-6.72e-05 0.000666  0.00141  0.00215  0.00283  0.00342  0.00384  0.00405  0.00405
        8| -0.00298 -0.00298 -0.00291 -0.00273 -0.00246  -0.0021 -0.00166 -0.00116-0.000597-3.38e-07 0.000618  0.00124  0.00183  0.00238  0.00283  0.00314  0.00329  0.00329
        7| -0.00252 -0.00252 -0.00245  -0.0023 -0.00207 -0.00176 -0.00138-0.000947-0.000469 3.86e-05  0.00056  0.00108  0.00156    0.002  0.00235   0.0026  0.00271  0.00271
        6| -0.00215 -0.00215 -0.00209 -0.00196 -0.00176 -0.00149 -0.00116-0.000788-0.000376 5.95e-05 0.000503 0.000936  0.00134   0.0017  0.00198  0.00218  0.00227  0.00227
        5| -0.00186 -0.00186 -0.00181  -0.0017 -0.00152 -0.00128-0.000995-0.000667-0.000308 6.94e-05 0.000451 0.000821  0.00116  0.00146   0.0017  0.00186  0.00193  0.00193
        4| -0.00165 -0.00165  -0.0016  -0.0015 -0.00134 -0.00113-0.000871-0.000579 -0.00026 7.33e-05 0.000408 0.000732  0.00103  0.00128  0.00149  0.00162  0.00168  0.00168
        3|  -0.0015  -0.0015 -0.00146 -0.00136 -0.00121 -0.00102-0.000785-0.000518-0.000228 7.42e-05 0.000377 0.000667 0.000932  0.00116  0.00134  0.00145  0.00151  0.00151
        2|  -0.0014  -0.0014 -0.00136 -0.00127 -0.00113-0.000952-0.000731 -0.00048-0.000208 7.43e-05 0.000356 0.000626 0.000872  0.00108  0.00124  0.00135   0.0014   0.0014
        1| -0.00136 -0.00136 -0.00133 -0.00124  -0.0011-0.000923-0.000708-0.000464  -0.0002 7.46e-05 0.000348 0.000609 0.000846  0.00105  0.00121  0.00131  0.00136  0.00136
        0| -0.00136 -0.00136 -0.00133 -0.00124  -0.0011-0.000923-0.000708-0.000464  -0.0002 7.46e-05 0.000348 0.000609 0.000846  0.00105  0.00121  0.00131  0.00136  0.00136

