nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00655 -0.00655 -0.00243 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00314 -0.00395 -0.00515 -0.00692 -0.00904 -0.00946-0.000779   0.0282   0.0774   0.0774
       16| -0.00655 -0.00655 -0.00243 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00314 -0.00395 -0.00515 -0.00692 -0.00904 -0.00946-0.000779   0.0282   0.0774   0.0774
       15| -0.00348 -0.00348 -0.00308 -0.00266 -0.00248 -0.00249 -0.00267   -0.003 -0.00351 -0.00429 -0.00551 -0.00746  -0.0104  -0.0138  -0.0132  0.00193   0.0307   0.0307
       14| -0.00253 -0.00253 -0.00244  -0.0023 -0.00227 -0.00237 -0.00259 -0.00295 -0.00349 -0.00433 -0.00567 -0.00784  -0.0113  -0.0159  -0.0187   -0.013 0.000408 0.000408
       13| -0.00193 -0.00193 -0.00194 -0.00193 -0.00198 -0.00212 -0.00235 -0.00271 -0.00325 -0.00407 -0.00539  -0.0076  -0.0113  -0.0163  -0.0201  -0.0169 -0.00924 -0.00924
       12| -0.00148 -0.00148 -0.00151 -0.00155 -0.00163 -0.00177 -0.00199 -0.00231 -0.00277 -0.00345 -0.00452  -0.0063  -0.0092   -0.013  -0.0156  -0.0129 -0.00808 -0.00808
       11| -0.00109 -0.00109 -0.00113 -0.00118 -0.00126 -0.00138 -0.00154 -0.00177 -0.00209 -0.00253 -0.00319 -0.00422 -0.00577 -0.00759 -0.00833 -0.00571 -0.00226 -0.00226
       10|-0.000734-0.000734-0.000771-0.000813-0.000871-0.000949 -0.00105 -0.00118 -0.00133 -0.00152 -0.00176 -0.00206 -0.00239 -0.00253 -0.00167  0.00101  0.00361  0.00361
        9|-0.000407-0.000407-0.000436-0.000463-0.000493-0.000526-0.000558-0.000585-0.000595-0.000573-0.000489-0.000293  0.00011 0.000954  0.00252  0.00489   0.0068   0.0068
        8|-0.000109-0.000109-0.000129-0.000139-0.000141-0.000131-0.000104-4.71e-05 5.44e-05 0.000226 0.000508 0.000959  0.00167  0.00277  0.00425  0.00595  0.00716  0.00716
        7| 0.000157 0.000157 0.000145 0.000151 0.000174 0.000218 0.000293  0.00041 0.000587 0.000846  0.00122  0.00176  0.00251  0.00349  0.00461  0.00567  0.00633  0.00633
        6| 0.000386 0.000386 0.000381   0.0004 0.000443 0.000514 0.000623 0.000779 0.000999   0.0013   0.0017  0.00224  0.00291  0.00369  0.00448  0.00513  0.00548  0.00548
        5| 0.000575 0.000575 0.000576 0.000605 0.000662 0.000752 0.000883  0.00106   0.0013  0.00161  0.00201   0.0025  0.00307  0.00367  0.00424  0.00467  0.00486  0.00486
        4| 0.000722 0.000722 0.000727 0.000762  0.00083 0.000933  0.00108  0.00127  0.00152  0.00183   0.0022  0.00263  0.00311   0.0036  0.00402  0.00432  0.00444  0.00444
        3| 0.000823 0.000823 0.000831 0.000872 0.000947  0.00106  0.00121  0.00141  0.00166  0.00196  0.00231   0.0027  0.00312  0.00352  0.00385  0.00408  0.00417  0.00417
        2|  0.00088  0.00088  0.00089 0.000934  0.00101  0.00113  0.00129  0.00149  0.00174  0.00204  0.00237  0.00274  0.00311  0.00346  0.00375  0.00394  0.00401  0.00401
        1| 0.000893 0.000893 0.000904  0.00095  0.00103  0.00115  0.00132  0.00152  0.00177  0.00207   0.0024  0.00276  0.00312  0.00345  0.00372  0.00389  0.00396  0.00396
        0| 0.000893 0.000893 0.000904  0.00095  0.00103  0.00115  0.00132  0.00152  0.00177  0.00207   0.0024  0.00276  0.00312  0.00345  0.00372  0.00389  0.00396  0.00396

