nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0259  -0.0259  -0.0183  -0.0138  -0.0104  -0.0077  -0.0054 -0.00332 -0.00136 0.000558  0.00251  0.00458  0.00689  0.00963   0.0132   0.0183   0.0269   0.0269
       16|  -0.0259  -0.0259  -0.0183  -0.0138  -0.0104  -0.0077  -0.0054 -0.00332 -0.00136 0.000558  0.00251  0.00458  0.00689  0.00963   0.0132   0.0183   0.0269   0.0269
       15|  -0.0183  -0.0183  -0.0154  -0.0124 -0.00967 -0.00728 -0.00515 -0.00318  -0.0013  0.00054  0.00241  0.00438  0.00652  0.00893   0.0117   0.0151   0.0185   0.0185
       14|  -0.0138  -0.0138  -0.0125  -0.0105 -0.00852 -0.00657 -0.00471 -0.00293  -0.0012 0.000512  0.00225  0.00404  0.00593  0.00795   0.0101   0.0122   0.0138   0.0138
       13|  -0.0108  -0.0108  -0.0101 -0.00882 -0.00733 -0.00576 -0.00419 -0.00263 -0.00108 0.000462  0.00202   0.0036  0.00521  0.00684  0.00843  0.00981   0.0107   0.0107
       12| -0.00869 -0.00869  -0.0082 -0.00733 -0.00622 -0.00497 -0.00365 -0.00231 -0.00096 0.000399  0.00176  0.00313  0.00447  0.00578  0.00696  0.00791  0.00845  0.00845
       11| -0.00707 -0.00707 -0.00673 -0.00609 -0.00524 -0.00424 -0.00315 -0.00201-0.000846 0.000331  0.00151  0.00266  0.00378  0.00482  0.00572  0.00641  0.00677  0.00677
       10| -0.00581 -0.00581 -0.00556 -0.00508 -0.00441  -0.0036  -0.0027 -0.00174-0.000744 0.000263  0.00127  0.00224  0.00316    0.004   0.0047  0.00521  0.00548  0.00548
        9| -0.00482 -0.00482 -0.00463 -0.00425 -0.00371 -0.00306 -0.00231  -0.0015-0.000656 0.000201  0.00105  0.00187  0.00263  0.00331  0.00387  0.00427  0.00447  0.00447
        8| -0.00404 -0.00404 -0.00388 -0.00358 -0.00314  -0.0026 -0.00198  -0.0013-0.000583 0.000145 0.000864  0.00155  0.00219  0.00275  0.00319  0.00351  0.00367  0.00367
        7| -0.00341 -0.00341 -0.00329 -0.00304 -0.00268 -0.00223 -0.00171 -0.00113-0.000522  9.7e-05 0.000708  0.00129  0.00182  0.00228  0.00265  0.00291  0.00304  0.00304
        6| -0.00293 -0.00293 -0.00282 -0.00262 -0.00231 -0.00193 -0.00149-0.000994-0.000474  5.7e-05  0.00058  0.00108  0.00153  0.00192  0.00222  0.00244  0.00254  0.00254
        5| -0.00255 -0.00255 -0.00246 -0.00228 -0.00203  -0.0017 -0.00131-0.000887-0.000436 2.48e-05 0.000478 0.000907   0.0013  0.00163  0.00189  0.00207  0.00216  0.00216
        4| -0.00226 -0.00226 -0.00219 -0.00203 -0.00181 -0.00152 -0.00118-0.000805-0.000407-1.47e-07 0.000399 0.000777  0.00112  0.00141  0.00164   0.0018  0.00187  0.00187
        3| -0.00206 -0.00206 -0.00199 -0.00185 -0.00165 -0.00139 -0.00109-0.000746-0.000386-1.83e-05 0.000343 0.000684 0.000992  0.00125  0.00146   0.0016  0.00167  0.00167
        2| -0.00193 -0.00193 -0.00187 -0.00174 -0.00155 -0.00131 -0.00102-0.000709-0.000373   -3e-05 0.000307 0.000624  0.00091  0.00115  0.00134  0.00147  0.00154  0.00154
        1| -0.00187 -0.00187 -0.00181 -0.00168  -0.0015 -0.00127-0.000996-0.000691-0.000366-3.56e-05 0.000289 0.000596 0.000871  0.00111  0.00129  0.00142  0.00148  0.00148
        0| -0.00187 -0.00187 -0.00181 -0.00168  -0.0015 -0.00127-0.000996-0.000691-0.000366-3.56e-05 0.000289 0.000596 0.000871  0.00111  0.00129  0.00142  0.00148  0.00148

