nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00631 -0.00631 -0.00226 -0.00171 -0.00179 -0.00205 -0.00242  -0.0029 -0.00352 -0.00436 -0.00557 -0.00738  -0.0101  -0.0122 -0.00567   0.0219   0.0706   0.0706
       16| -0.00631 -0.00631 -0.00226 -0.00171 -0.00179 -0.00205 -0.00242  -0.0029 -0.00352 -0.00436 -0.00557 -0.00738  -0.0101  -0.0122 -0.00567   0.0219   0.0706   0.0706
       15| -0.00331 -0.00331 -0.00295 -0.00263 -0.00253 -0.00262 -0.00286 -0.00323 -0.00376  -0.0045 -0.00563 -0.00746  -0.0106  -0.0156  -0.0175  -0.0037   0.0247   0.0247
       14| -0.00235 -0.00235  -0.0023 -0.00222 -0.00225 -0.00239 -0.00263 -0.00298 -0.00347 -0.00415 -0.00519 -0.00689 -0.00987  -0.0147  -0.0188  -0.0131  0.00087  0.00087
       13| -0.00178 -0.00178 -0.00181 -0.00183 -0.00191 -0.00205 -0.00226 -0.00256 -0.00296 -0.00351 -0.00429  -0.0055 -0.00746  -0.0103  -0.0125 -0.00901 -0.00181 -0.00181
       12| -0.00137 -0.00137 -0.00141 -0.00147 -0.00155 -0.00167 -0.00184 -0.00205 -0.00232 -0.00266 -0.00308 -0.00364 -0.00435 -0.00506 -0.00481 -0.00164  0.00257  0.00257
       11| -0.00103 -0.00103 -0.00108 -0.00113 -0.00119 -0.00128 -0.00139 -0.00151 -0.00164 -0.00176 -0.00186 -0.00188 -0.00173 -0.00113 0.000391  0.00324  0.00595  0.00595
       10|-0.000737-0.000737-0.000776-0.000815-0.000859-0.000907-0.000953-0.000989   -0.001-0.000958-0.000824-0.000528 4.82e-05  0.00108  0.00268  0.00475  0.00639  0.00639
        9| -0.00048 -0.00048 -0.00051-0.000534-0.000554-0.000565-0.000561-0.000529-0.000451  -0.0003-3.75e-05 0.000393  0.00107  0.00205  0.00328  0.00455  0.00543  0.00543
        8|-0.000255-0.000255-0.000277-0.000287-0.000285-0.000267-0.000223-0.000143-9.59e-06 0.000199 0.000513 0.000967  0.00159  0.00237  0.00323  0.00399  0.00442  0.00442
        7|-6.16e-05-6.16e-05-7.61e-05-7.44e-05-5.56e-05-1.47e-05 5.57e-05 0.000166 0.000328 0.000559 0.000876  0.00129  0.00181  0.00241    0.003  0.00346  0.00369  0.00369
        6| 0.000101 0.000101 9.21e-05 0.000103 0.000134  0.00019 0.000277 0.000404 0.000578 0.000809  0.00111  0.00147  0.00189  0.00234  0.00275  0.00305  0.00318  0.00318
        5| 0.000232 0.000232 0.000227 0.000244 0.000284  0.00035 0.000447  0.00058 0.000755 0.000977  0.00125  0.00156   0.0019  0.00224  0.00254  0.00275  0.00283  0.00283
        4| 0.000331 0.000331  0.00033 0.000351 0.000397 0.000469 0.000571 0.000706 0.000878  0.00109  0.00133   0.0016  0.00188  0.00215  0.00238  0.00253  0.00259  0.00259
        3| 0.000398 0.000398   0.0004 0.000424 0.000474  0.00055 0.000655 0.000791 0.000958  0.00115  0.00138  0.00162  0.00186  0.00209  0.00227  0.00239  0.00243  0.00243
        2| 0.000434 0.000434 0.000437 0.000464 0.000517 0.000596 0.000703 0.000839    0.001  0.00119  0.00141  0.00163  0.00185  0.00205  0.00221  0.00231  0.00235  0.00235
        1|  0.00044  0.00044 0.000444 0.000472 0.000527 0.000609 0.000718 0.000856  0.00102  0.00121  0.00142  0.00164  0.00185  0.00204  0.00219  0.00229  0.00232  0.00232
        0|  0.00044  0.00044 0.000444 0.000472 0.000527 0.000609 0.000718 0.000856  0.00102  0.00121  0.00142  0.00164  0.00185  0.00204  0.00219  0.00229  0.00232  0.00232

