nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00767 -0.00767 -0.00399 -0.00389 -0.00429 -0.00471 -0.00503 -0.00525 -0.00538 -0.00548 -0.00571 -0.00631 -0.00719 -0.00623 0.000612   0.0206   0.0552   0.0552
       16| -0.00767 -0.00767 -0.00399 -0.00389 -0.00429 -0.00471 -0.00503 -0.00525 -0.00538 -0.00548 -0.00571 -0.00631 -0.00719 -0.00623 0.000612   0.0206   0.0552   0.0552
       15| -0.00481 -0.00481 -0.00466 -0.00462 -0.00471 -0.00486 -0.00499 -0.00507  -0.0051 -0.00512 -0.00526 -0.00574 -0.00681 -0.00812 -0.00619  0.00432   0.0234   0.0234
       14| -0.00372 -0.00372 -0.00379 -0.00386 -0.00398  -0.0041 -0.00419 -0.00423 -0.00422 -0.00418 -0.00419 -0.00432 -0.00468 -0.00511 -0.00416  0.00169   0.0108   0.0108
       13| -0.00304 -0.00304 -0.00313 -0.00321 -0.00329 -0.00336  -0.0034 -0.00338  -0.0033 -0.00317 -0.00299 -0.00274 -0.00236 -0.00158 0.000313  0.00435  0.00881  0.00881
       12| -0.00252 -0.00252 -0.00259 -0.00265  -0.0027 -0.00272  -0.0027 -0.00262 -0.00248 -0.00224  -0.0019 -0.00139  -0.0006 0.000674   0.0027  0.00549  0.00786  0.00786
       11| -0.00209 -0.00209 -0.00214 -0.00217 -0.00218 -0.00217  -0.0021 -0.00198 -0.00177 -0.00147 -0.00103-0.000416 0.000466   0.0017   0.0033  0.00504  0.00628  0.00628
       10| -0.00172 -0.00172 -0.00175 -0.00176 -0.00175  -0.0017  -0.0016 -0.00144  -0.0012-0.000868-0.000411 0.000205  0.00101  0.00201  0.00315   0.0042  0.00483  0.00483
        9|  -0.0014  -0.0014 -0.00142 -0.00141 -0.00138 -0.00131 -0.00119 -0.00101-0.000761-0.000426  1.1e-05 0.000564  0.00124    0.002  0.00278  0.00343  0.00376  0.00376
        8| -0.00113 -0.00113 -0.00114 -0.00112 -0.00108-0.000992-0.000861-0.000677-0.000431-0.000114  0.00028 0.000753  0.00129  0.00187  0.00241  0.00282  0.00301  0.00301
        7|-0.000905-0.000905 -0.00091-0.000886 -0.00083-0.000737-0.000604-0.000423 -0.00019 9.86e-05 0.000444 0.000839  0.00127   0.0017  0.00208  0.00236  0.00248  0.00248
        6|-0.000721-0.000721-0.000722-0.000692-0.000632-0.000538-0.000406-0.000233-1.78e-05 0.000241 0.000539 0.000868  0.00121  0.00154  0.00182  0.00202  0.00209  0.00209
        5|-0.000576-0.000576-0.000573-0.000541-0.000479-0.000386-0.000258-9.52e-05 0.000103 0.000334 0.000593 0.000869  0.00115  0.00141  0.00162  0.00176  0.00182  0.00182
        4|-0.000466-0.000466-0.000461-0.000428-0.000366-0.000274-0.000151 2.31e-06 0.000185 0.000394 0.000622 0.000859  0.00109   0.0013  0.00147  0.00159  0.00163  0.00163
        3|-0.000391-0.000391-0.000385-0.000351-0.000289-0.000198-7.93e-05 6.72e-05 0.000239 0.000431 0.000637 0.000847  0.00105  0.00123  0.00137  0.00147   0.0015   0.0015
        2|-0.000349-0.000349-0.000342-0.000307-0.000245-0.000155-3.75e-05 0.000105  0.00027 0.000453 0.000646  0.00084  0.00103  0.00119  0.00132   0.0014  0.00143  0.00143
        1|-0.000339-0.000339-0.000331-0.000296-0.000232-0.000141-2.34e-05 0.000119 0.000283 0.000462 0.000652 0.000841  0.00102  0.00118   0.0013  0.00137   0.0014   0.0014
        0|-0.000339-0.000339-0.000331-0.000296-0.000232-0.000141-2.34e-05 0.000119 0.000283 0.000462 0.000652 0.000841  0.00102  0.00118   0.0013  0.00137   0.0014   0.0014

