nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00644 -0.00644 -0.00234 -0.00171  -0.0017 -0.00188 -0.00218  -0.0026 -0.00318 -0.00401 -0.00525 -0.00714 -0.00961   -0.011 -0.00339   0.0254   0.0754   0.0754
       16| -0.00644 -0.00644 -0.00234 -0.00171  -0.0017 -0.00188 -0.00218  -0.0026 -0.00318 -0.00401 -0.00525 -0.00714 -0.00961   -0.011 -0.00339   0.0254   0.0754   0.0754
       15| -0.00338 -0.00338   -0.003 -0.00261 -0.00244 -0.00247 -0.00266 -0.00301 -0.00352  -0.0043 -0.00553 -0.00753  -0.0107  -0.0151  -0.0161 -0.00143   0.0279   0.0279
       14| -0.00242 -0.00242 -0.00235 -0.00222 -0.00221 -0.00232 -0.00254 -0.00289 -0.00342 -0.00421 -0.00547 -0.00758  -0.0111  -0.0163  -0.0205  -0.0151-0.000967-0.000967
       13| -0.00183 -0.00183 -0.00184 -0.00184  -0.0019 -0.00203 -0.00226 -0.00259 -0.00308 -0.00381 -0.00494 -0.00682    -0.01  -0.0147  -0.0185  -0.0154 -0.00771 -0.00771
       12| -0.00139 -0.00139 -0.00143 -0.00147 -0.00155 -0.00168 -0.00187 -0.00215 -0.00253 -0.00307 -0.00387 -0.00512 -0.00712 -0.00979  -0.0116  -0.0089 -0.00418 -0.00418
       11| -0.00102 -0.00102 -0.00106 -0.00111 -0.00118 -0.00129 -0.00142 -0.00161 -0.00184 -0.00214 -0.00253 -0.00306 -0.00375 -0.00441 -0.00409 -0.00131  0.00197  0.00197
       10|-0.000695-0.000695-0.000731 -0.00077 -0.00082-0.000883-0.000957 -0.00104 -0.00113  -0.0012 -0.00125 -0.00122 -0.00102-0.000414  0.00106  0.00369  0.00605  0.00605
        9|-0.000398-0.000398-0.000427-0.000451-0.000474-0.000496-0.000509-0.000506 -0.00047-0.000377-0.000187 0.000165 0.000782  0.00184  0.00341   0.0054  0.00692  0.00692
        8|-0.000132-0.000132-0.000152-0.000161-0.000159-0.000144-0.000106 -3.5e-05 8.76e-05 0.000288 0.000603  0.00109  0.00181  0.00281  0.00405   0.0053  0.00614  0.00614
        7| 0.000102 0.000102 8.95e-05 9.45e-05 0.000117 0.000162 0.000238 0.000355 0.000531 0.000786  0.00115  0.00165  0.00231  0.00313    0.004  0.00475  0.00518  0.00518
        6| 0.000301 0.000301 0.000295 0.000311  0.00035 0.000416 0.000518 0.000664 0.000867  0.00114   0.0015  0.00197  0.00253  0.00315  0.00377  0.00424  0.00446  0.00446
        5| 0.000464 0.000464 0.000463 0.000488 0.000538 0.000619 0.000736 0.000897  0.00111  0.00138  0.00173  0.00214   0.0026  0.00308  0.00352  0.00383  0.00396  0.00396
        4|  0.00059  0.00059 0.000592 0.000622 0.000681 0.000771 0.000898  0.00107  0.00128  0.00155  0.00186  0.00222  0.00261  0.00299  0.00332  0.00354  0.00363  0.00363
        3| 0.000676 0.000676 0.000681 0.000716  0.00078 0.000877  0.00101  0.00118  0.00139  0.00165  0.00194  0.00226   0.0026  0.00291  0.00318  0.00335  0.00341  0.00341
        2| 0.000723 0.000723 0.000731 0.000768 0.000836 0.000937  0.00107  0.00125  0.00146  0.00171  0.00199  0.00228  0.00258  0.00286  0.00309  0.00324  0.00329  0.00329
        1| 0.000734 0.000734 0.000742  0.00078 0.000851 0.000955  0.00109  0.00127  0.00148  0.00173    0.002   0.0023  0.00258  0.00285  0.00306   0.0032  0.00325  0.00325
        0| 0.000734 0.000734 0.000742  0.00078 0.000851 0.000955  0.00109  0.00127  0.00148  0.00173    0.002   0.0023  0.00258  0.00285  0.00306   0.0032  0.00325  0.00325

