nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00656 -0.00656 -0.00243 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00313 -0.00395 -0.00515 -0.00692 -0.00902 -0.00941-0.000699   0.0282   0.0775   0.0775
       16| -0.00656 -0.00656 -0.00243 -0.00176 -0.00173 -0.00189 -0.00217 -0.00257 -0.00313 -0.00395 -0.00515 -0.00692 -0.00902 -0.00941-0.000699   0.0282   0.0775   0.0775
       15| -0.00348 -0.00348 -0.00308 -0.00267 -0.00248 -0.00249 -0.00267   -0.003 -0.00351 -0.00429 -0.00551 -0.00745  -0.0103  -0.0138  -0.0131  0.00203   0.0308   0.0308
       14| -0.00253 -0.00253 -0.00244  -0.0023 -0.00228 -0.00237 -0.00259 -0.00295  -0.0035 -0.00433 -0.00567 -0.00784  -0.0113  -0.0158  -0.0187   -0.013 0.000473 0.000473
       13| -0.00193 -0.00193 -0.00194 -0.00193 -0.00198 -0.00212 -0.00235 -0.00272 -0.00326 -0.00408  -0.0054 -0.00762  -0.0113  -0.0163  -0.0201  -0.0169 -0.00925 -0.00925
       12| -0.00148 -0.00148 -0.00152 -0.00156 -0.00164 -0.00178   -0.002 -0.00231 -0.00277 -0.00346 -0.00454 -0.00633 -0.00926  -0.0131  -0.0157   -0.013 -0.00818 -0.00818
       11| -0.00109 -0.00109 -0.00113 -0.00118 -0.00126 -0.00138 -0.00155 -0.00178  -0.0021 -0.00255 -0.00321 -0.00426 -0.00584  -0.0077 -0.00846 -0.00585 -0.00239 -0.00239
       10|-0.000735-0.000735-0.000772-0.000815-0.000873-0.000951 -0.00105 -0.00118 -0.00134 -0.00153 -0.00178 -0.00209 -0.00245 -0.00261 -0.00177 0.000905  0.00351  0.00351
        9|-0.000408-0.000408-0.000437-0.000464-0.000494-0.000527-0.000561-0.000588  -0.0006 -0.00058-0.000501-0.000312 8.18e-05 0.000913  0.00247  0.00485  0.00677  0.00677
        8|-0.000109-0.000109-0.000129-0.000139-0.000141-0.000131-0.000104-4.84e-05 5.22e-05 0.000223 0.000503 0.000951  0.00166  0.00276  0.00424  0.00596  0.00718  0.00718
        7| 0.000158 0.000158 0.000146 0.000152 0.000175  0.00022 0.000294 0.000411 0.000587 0.000847  0.00122  0.00176  0.00252   0.0035  0.00463  0.00569  0.00637  0.00637
        6| 0.000388 0.000388 0.000384 0.000402 0.000445 0.000517 0.000625 0.000782    0.001   0.0013  0.00171  0.00224  0.00292   0.0037  0.00451  0.00516  0.00551  0.00551
        5| 0.000578 0.000578 0.000579 0.000608 0.000665 0.000756 0.000887  0.00107  0.00131  0.00162  0.00202  0.00251  0.00308  0.00369  0.00427  0.00469  0.00488  0.00488
        4| 0.000725 0.000725  0.00073 0.000766 0.000834 0.000938  0.00108  0.00128  0.00152  0.00183  0.00221  0.00265  0.00313  0.00361  0.00404  0.00434  0.00446  0.00446
        3| 0.000828 0.000828 0.000835 0.000877 0.000952  0.00106  0.00122  0.00142  0.00167  0.00197  0.00232  0.00272  0.00313  0.00353  0.00388   0.0041  0.00419  0.00419
        2| 0.000884 0.000884 0.000894 0.000939  0.00102  0.00114   0.0013   0.0015  0.00175  0.00205  0.00239  0.00275  0.00313  0.00348  0.00377  0.00397  0.00403  0.00403
        1| 0.000898 0.000898 0.000909 0.000955  0.00104  0.00116  0.00132  0.00153  0.00178  0.00208  0.00241  0.00277  0.00313  0.00347  0.00374  0.00392  0.00398  0.00398
        0| 0.000898 0.000898 0.000909 0.000955  0.00104  0.00116  0.00132  0.00153  0.00178  0.00208  0.00241  0.00277  0.00313  0.00347  0.00374  0.00392  0.00398  0.00398

