nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0086  -0.0086 -0.00506 -0.00506 -0.00544 -0.00573 -0.00584 -0.00578 -0.00559 -0.00536 -0.00521  -0.0053 -0.00531  -0.0036  0.00291   0.0205   0.0511   0.0511
       16|  -0.0086  -0.0086 -0.00506 -0.00506 -0.00544 -0.00573 -0.00584 -0.00578 -0.00559 -0.00536 -0.00521  -0.0053 -0.00531  -0.0036  0.00291   0.0205   0.0511   0.0511
       15|  -0.0057  -0.0057 -0.00561  -0.0056 -0.00566 -0.00569 -0.00563 -0.00547 -0.00521 -0.00492  -0.0047 -0.00471 -0.00504 -0.00519 -0.00277   0.0066   0.0231   0.0231
       14| -0.00448 -0.00448 -0.00457 -0.00465 -0.00472 -0.00474 -0.00467  -0.0045 -0.00425 -0.00394 -0.00361 -0.00332 -0.00305 -0.00259-0.000828  0.00461   0.0123   0.0123
       13| -0.00369 -0.00369 -0.00378 -0.00384 -0.00388 -0.00386 -0.00376 -0.00358  -0.0033 -0.00294 -0.00248 -0.00191 -0.00112 0.000126  0.00234  0.00609  0.00983  0.00983
       12| -0.00308 -0.00308 -0.00314 -0.00317 -0.00317 -0.00312 -0.00299 -0.00278 -0.00247 -0.00205 -0.00151-0.000785 0.000216  0.00164  0.00364  0.00611  0.00806  0.00806
       11| -0.00257 -0.00257  -0.0026 -0.00261 -0.00258  -0.0025 -0.00234 -0.00211 -0.00178 -0.00134-0.000769-2.06e-05 0.000954   0.0022   0.0037  0.00522  0.00622  0.00622
       10| -0.00213 -0.00213 -0.00215 -0.00214 -0.00209 -0.00198 -0.00181 -0.00157 -0.00123-0.000801 -0.00025  0.00044  0.00128  0.00227  0.00332  0.00424  0.00477  0.00477
        9| -0.00176 -0.00176 -0.00177 -0.00175 -0.00168 -0.00156 -0.00138 -0.00114-0.000816 -0.00041 8.96e-05 0.000687  0.00138  0.00212  0.00285  0.00344  0.00373  0.00373
        8| -0.00145 -0.00145 -0.00145 -0.00142 -0.00134 -0.00122 -0.00104-0.000806-0.000507-0.000139   0.0003 0.000801  0.00135  0.00191  0.00243  0.00281  0.00299  0.00299
        7| -0.00119 -0.00119 -0.00119 -0.00115 -0.00107-0.000947-0.000776-0.000555-0.000282 4.54e-05 0.000422 0.000839  0.00128   0.0017  0.00208  0.00234  0.00245  0.00245
        6|-0.000983-0.000983-0.000977-0.000934-0.000854-0.000735-0.000573-0.000369-0.000121 0.000167  0.00049 0.000836  0.00119  0.00152  0.00179  0.00199  0.00206  0.00206
        5|-0.000817-0.000817-0.000809-0.000766-0.000687-0.000573-0.000421-0.000232-8.66e-06 0.000246 0.000525 0.000815   0.0011  0.00136  0.00158  0.00172  0.00178  0.00178
        4|-0.000693-0.000693-0.000683 -0.00064-0.000564-0.000454-0.000311-0.000136 6.81e-05 0.000296 0.000541 0.000791  0.00103  0.00125  0.00142  0.00154  0.00158  0.00158
        3|-0.000607-0.000607-0.000596-0.000553-0.000479-0.000373-0.000236-7.15e-05 0.000118 0.000327 0.000548  0.00077 0.000981  0.00117  0.00131  0.00141  0.00145  0.00145
        2|-0.000558-0.000558-0.000546-0.000503 -0.00043-0.000326-0.000193-3.37e-05 0.000148 0.000346 0.000552 0.000758 0.000951  0.00112  0.00125  0.00134  0.00137  0.00137
        1|-0.000543-0.000543-0.000531-0.000488-0.000414 -0.00031-0.000177-1.94e-05  0.00016 0.000354 0.000556 0.000755 0.000942   0.0011  0.00123  0.00131  0.00134  0.00134
        0|-0.000543-0.000543-0.000531-0.000488-0.000414 -0.00031-0.000177-1.94e-05  0.00016 0.000354 0.000556 0.000755 0.000942   0.0011  0.00123  0.00131  0.00134  0.00134

