nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0065  -0.0065 -0.00238 -0.00173 -0.00172 -0.00189 -0.00217 -0.00258 -0.00315 -0.00397  -0.0052 -0.00704 -0.00935  -0.0103 -0.00217   0.0267   0.0765   0.0765
       16|  -0.0065  -0.0065 -0.00238 -0.00173 -0.00172 -0.00189 -0.00217 -0.00258 -0.00315 -0.00397  -0.0052 -0.00704 -0.00935  -0.0103 -0.00217   0.0267   0.0765   0.0765
       15| -0.00343 -0.00343 -0.00304 -0.00264 -0.00246 -0.00248 -0.00266   -0.003 -0.00351 -0.00429 -0.00551  -0.0075  -0.0106  -0.0146  -0.0148 8.95e-05   0.0292   0.0292
       14| -0.00247 -0.00247 -0.00239 -0.00226 -0.00224 -0.00234 -0.00256 -0.00292 -0.00345 -0.00427 -0.00556 -0.00773  -0.0112  -0.0162  -0.0199  -0.0144-0.000523-0.000523
       13| -0.00187 -0.00187 -0.00189 -0.00188 -0.00194 -0.00207  -0.0023 -0.00265 -0.00316 -0.00394 -0.00516 -0.00722  -0.0107  -0.0157  -0.0196  -0.0164 -0.00869 -0.00869
       12| -0.00143 -0.00143 -0.00147 -0.00151 -0.00159 -0.00172 -0.00193 -0.00222 -0.00264 -0.00324 -0.00417 -0.00568 -0.00813  -0.0114  -0.0136   -0.011 -0.00621 -0.00621
       11| -0.00105 -0.00105 -0.00109 -0.00114 -0.00122 -0.00133 -0.00148 -0.00168 -0.00195 -0.00232 -0.00283 -0.00358 -0.00466 -0.00586 -0.00607 -0.00338 2.41e-06 2.41e-06
       10|-0.000711-0.000711-0.000748-0.000788-0.000841 -0.00091-0.000996  -0.0011 -0.00122 -0.00134 -0.00147 -0.00158  -0.0016 -0.00131-7.56e-05  0.00261  0.00512  0.00512
        9|  -0.0004  -0.0004-0.000428-0.000454 -0.00048-0.000506-0.000527-0.000536 -0.00052-0.000456-0.000308-1.69e-05  0.00052  0.00152  0.00313  0.00533  0.00706  0.00706
        8|-0.000119-0.000119-0.000138-0.000147-0.000147-0.000133-9.95e-05-3.38e-05 8.11e-05 0.000271 0.000576  0.00105  0.00179  0.00285  0.00421  0.00567  0.00669  0.00669
        7| 0.000131 0.000131 0.000119 0.000124 0.000148 0.000193 0.000269 0.000388 0.000566 0.000826   0.0012  0.00172  0.00243  0.00333  0.00431   0.0052  0.00573  0.00573
        6| 0.000344 0.000344 0.000339 0.000357 0.000398 0.000467 0.000573 0.000724 0.000936  0.00122  0.00161  0.00211  0.00272  0.00342  0.00411  0.00466  0.00494  0.00494
        5|  0.00052  0.00052  0.00052 0.000546   0.0006 0.000686 0.000811 0.000981  0.00121   0.0015  0.00187  0.00232  0.00283  0.00337  0.00387  0.00423  0.00438  0.00438
        4| 0.000655 0.000655 0.000659 0.000692 0.000755 0.000852 0.000988  0.00117   0.0014  0.00168  0.00203  0.00242  0.00285  0.00328  0.00365  0.00391  0.00401  0.00401
        3| 0.000749 0.000749 0.000755 0.000793 0.000863 0.000967  0.00111  0.00129  0.00152   0.0018  0.00212  0.00248  0.00285   0.0032   0.0035  0.00369  0.00377  0.00377
        2|   0.0008   0.0008 0.000809  0.00085 0.000924  0.00103  0.00118  0.00137   0.0016  0.00187  0.00217   0.0025  0.00284  0.00315   0.0034  0.00357  0.00363  0.00363
        1| 0.000812 0.000812 0.000822 0.000864  0.00094  0.00105   0.0012  0.00139  0.00163  0.00189   0.0022  0.00252  0.00284  0.00313  0.00337  0.00353  0.00358  0.00358
        0| 0.000812 0.000812 0.000822 0.000864  0.00094  0.00105   0.0012  0.00139  0.00163  0.00189   0.0022  0.00252  0.00284  0.00313  0.00337  0.00353  0.00358  0.00358

