nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00693 -0.00693  -0.0031 -0.00286 -0.00319 -0.00362 -0.00406 -0.00448 -0.00488 -0.00532 -0.00594 -0.00702 -0.00876 -0.00904 -0.00208   0.0206     0.06     0.06
       16| -0.00693 -0.00693  -0.0031 -0.00286 -0.00319 -0.00362 -0.00406 -0.00448 -0.00488 -0.00532 -0.00594 -0.00702 -0.00876 -0.00904 -0.00208   0.0206     0.06     0.06
       15| -0.00406 -0.00406 -0.00383 -0.00371 -0.00377 -0.00396 -0.00421 -0.00448 -0.00476  -0.0051 -0.00562  -0.0066 -0.00852  -0.0112  -0.0103  0.00139   0.0235   0.0235
       14| -0.00306 -0.00306 -0.00309 -0.00313 -0.00324 -0.00342 -0.00361 -0.00382 -0.00403 -0.00428 -0.00465  -0.0053 -0.00647 -0.00814 -0.00859 -0.00241  0.00837  0.00837
       13| -0.00245 -0.00245 -0.00252  -0.0026  -0.0027 -0.00283 -0.00297  -0.0031 -0.00321 -0.00333 -0.00346 -0.00362 -0.00381 -0.00381 -0.00266  0.00156   0.0069   0.0069
       12|   -0.002   -0.002 -0.00207 -0.00213 -0.00221 -0.00229 -0.00236 -0.00241 -0.00242 -0.00239 -0.00228 -0.00205 -0.00158-0.000608  0.00129  0.00443  0.00734  0.00734
       11| -0.00163 -0.00163 -0.00168 -0.00173 -0.00178 -0.00181 -0.00182  -0.0018 -0.00172 -0.00157 -0.00129-0.000844-9.96e-05  0.00107  0.00277  0.00484  0.00642  0.00642
       10| -0.00131 -0.00131 -0.00135 -0.00138 -0.00139 -0.00139 -0.00136 -0.00128 -0.00114-0.000905-0.000553-2.84e-05 0.000725  0.00175    0.003  0.00424  0.00505  0.00505
        9| -0.00103 -0.00103 -0.00106 -0.00107 -0.00107 -0.00103-0.000967-0.000852-0.000672-0.000409-3.88e-05 0.000467  0.00112  0.00192  0.00278  0.00353  0.00394  0.00394
        8|-0.000799-0.000799-0.000817-0.000815-0.000791-0.000739 -0.00065-0.000514-0.000319-5.26e-05 0.000299 0.000746  0.00128  0.00188  0.00247  0.00294  0.00316  0.00316
        7|-0.000601-0.000601-0.000612-0.000601-0.000565  -0.0005-0.000399-0.000254-5.93e-05 0.000194 0.000511 0.000891  0.00132  0.00177  0.00218  0.00248  0.00261  0.00261
        6|-0.000438-0.000438-0.000444-0.000426-0.000383 -0.00031-0.000204-5.98e-05 0.000128 0.000361  0.00064 0.000957   0.0013  0.00164  0.00193  0.00214  0.00222  0.00222
        5|-0.000308-0.000308-0.000311-0.000288-0.000241-0.000165-5.82e-05 8.24e-05 0.000259  0.00047 0.000714 0.000982  0.00126  0.00152  0.00174  0.00189  0.00194  0.00194
        4|-0.000211-0.000211-0.000211-0.000186-0.000136-5.87e-05 4.71e-05 0.000183 0.000348 0.000541 0.000757 0.000987  0.00122  0.00143   0.0016  0.00171  0.00175  0.00175
        3|-0.000145-0.000145-0.000143-0.000116-6.45e-05 1.33e-05 0.000118 0.000249 0.000406 0.000586 0.000782 0.000985  0.00118  0.00136  0.00151   0.0016  0.00163  0.00163
        2| -0.00011 -0.00011-0.000106-7.77e-05-2.45e-05 5.42e-05 0.000159 0.000288  0.00044 0.000611 0.000796 0.000984  0.00116  0.00133  0.00145  0.00153  0.00156  0.00156
        1|-0.000103-0.000103-9.84e-05-6.91e-05-1.44e-05 6.59e-05 0.000172 0.000302 0.000453 0.000623 0.000804 0.000987  0.00116  0.00132  0.00144  0.00151  0.00154  0.00154
        0|-0.000103-0.000103-9.84e-05-6.91e-05-1.44e-05 6.59e-05 0.000172 0.000302 0.000453 0.000623 0.000804 0.000987  0.00116  0.00132  0.00144  0.00151  0.00154  0.00154

