nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00645 -0.00645 -0.00249 -0.00208 -0.00228 -0.00264 -0.00308 -0.00358 -0.00416 -0.00488 -0.00586 -0.00737 -0.00977  -0.0114 -0.00466   0.0208   0.0654   0.0654
       16| -0.00645 -0.00645 -0.00249 -0.00208 -0.00228 -0.00264 -0.00308 -0.00358 -0.00416 -0.00488 -0.00586 -0.00737 -0.00977  -0.0114 -0.00466   0.0208   0.0654   0.0654
       15| -0.00352 -0.00352 -0.00322 -0.00299 -0.00298 -0.00313 -0.00341 -0.00378 -0.00424 -0.00484 -0.00572 -0.00718 -0.00988  -0.0141  -0.0148 -0.00187   0.0237   0.0237
       14| -0.00256 -0.00256 -0.00255 -0.00253 -0.00261 -0.00278 -0.00302 -0.00334 -0.00373 -0.00424 -0.00498 -0.00618 -0.00829  -0.0116   -0.014 -0.00786  0.00473  0.00473
       13| -0.00199 -0.00199 -0.00204 -0.00209 -0.00219 -0.00234 -0.00253 -0.00277 -0.00306 -0.00341 -0.00388 -0.00454 -0.00552 -0.00672 -0.00702 -0.00298  0.00335  0.00335
       12| -0.00158 -0.00158 -0.00164  -0.0017 -0.00179  -0.0019 -0.00203 -0.00218 -0.00234  -0.0025 -0.00266 -0.00278 -0.00279 -0.00244 -0.00103  0.00232   0.0059   0.0059
       11| -0.00124 -0.00124 -0.00129 -0.00135 -0.00141 -0.00148 -0.00155 -0.00161 -0.00165 -0.00164 -0.00155 -0.00131-0.000795 0.000223  0.00197  0.00445  0.00655  0.00655
       10|-0.000952-0.000952-0.000993 -0.00103 -0.00107  -0.0011 -0.00111  -0.0011 -0.00105-0.000918-0.000676 -0.00026 0.000431  0.00148  0.00289  0.00446  0.00559  0.00559
        9|-0.000701-0.000701-0.000731-0.000753-0.000765-0.000762-0.000735 -0.00067-0.000551-0.000354-4.54e-05 0.000419  0.00108  0.00194  0.00294  0.00387  0.00444  0.00444
        8|-0.000484-0.000484-0.000505-0.000513-0.000505-0.000477-0.000419 -0.00032-0.000166 6.06e-05 0.000381 0.000818  0.00138  0.00204  0.00272  0.00328  0.00357  0.00357
        7|-0.000299-0.000299-0.000313 -0.00031-0.000288-0.000241-0.000164-4.58e-05 0.000122 0.000353 0.000656  0.00104  0.00149  0.00198  0.00245  0.00281  0.00296  0.00296
        6|-0.000146-0.000146-0.000155-0.000144-0.000111-5.32e-05 3.57e-05 0.000162 0.000332 0.000552 0.000826  0.00115  0.00151  0.00188  0.00221  0.00245  0.00254  0.00254
        5|-2.35e-05-2.35e-05-2.84e-05-1.19e-05 2.72e-05 9.21e-05 0.000186 0.000314  0.00048 0.000684 0.000928   0.0012  0.00149  0.00178  0.00202  0.00219  0.00225  0.00225
        4| 6.84e-05 6.84e-05 6.65e-05 8.68e-05  0.00013 0.000199 0.000296 0.000423 0.000581  0.00077 0.000988  0.00122  0.00147  0.00169  0.00188    0.002  0.00205  0.00205
        3| 0.000131 0.000131 0.000131 0.000154   0.0002 0.000271 0.000369 0.000494 0.000647 0.000824  0.00102  0.00123  0.00144  0.00163  0.00178  0.00188  0.00192  0.00192
        2| 0.000163 0.000163 0.000165  0.00019 0.000239 0.000312 0.000411 0.000536 0.000685 0.000856  0.00104  0.00124  0.00143   0.0016  0.00173  0.00182  0.00184  0.00184
        1| 0.000168 0.000168 0.000171 0.000197 0.000248 0.000323 0.000424  0.00055   0.0007 0.000869  0.00105  0.00124  0.00142  0.00159  0.00171  0.00179  0.00182  0.00182
        0| 0.000168 0.000168 0.000171 0.000197 0.000248 0.000323 0.000424  0.00055   0.0007 0.000869  0.00105  0.00124  0.00142  0.00159  0.00171  0.00179  0.00182  0.00182

