nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00634 -0.00634 -0.00227 -0.00167 -0.00171 -0.00192 -0.00226 -0.00271 -0.00331 -0.00415 -0.00541  -0.0073 -0.00995   -0.012 -0.00514   0.0231   0.0729   0.0729
       16| -0.00634 -0.00634 -0.00227 -0.00167 -0.00171 -0.00192 -0.00226 -0.00271 -0.00331 -0.00415 -0.00541  -0.0073 -0.00995   -0.012 -0.00514   0.0231   0.0729   0.0729
       15| -0.00331 -0.00331 -0.00294 -0.00259 -0.00245 -0.00251 -0.00272 -0.00308  -0.0036 -0.00438 -0.00557 -0.00752  -0.0108  -0.0157  -0.0176 -0.00338   0.0258   0.0258
       14| -0.00235 -0.00235 -0.00229 -0.00219  -0.0022 -0.00232 -0.00255  -0.0029 -0.00341 -0.00415  -0.0053 -0.00721  -0.0105  -0.0157  -0.0202  -0.0148-0.000509-0.000509
       13| -0.00177 -0.00177 -0.00179  -0.0018 -0.00187   -0.002 -0.00222 -0.00254 -0.00298 -0.00361 -0.00455 -0.00605 -0.00856  -0.0123  -0.0154  -0.0122 -0.00467 -0.00467
       12| -0.00135 -0.00135 -0.00139 -0.00144 -0.00151 -0.00164 -0.00182 -0.00206 -0.00237  -0.0028 -0.00337  -0.0042  -0.0054 -0.00687 -0.00751 -0.00457-9.72e-05-9.72e-05
       11|-0.000998-0.000998 -0.00104 -0.00109 -0.00116 -0.00125 -0.00137 -0.00152 -0.00169 -0.00189 -0.00209 -0.00229 -0.00242 -0.00226  -0.0011  0.00181  0.00481  0.00481
       10|-0.000694-0.000694-0.000731 -0.00077-0.000816-0.000869-0.000927-0.000983 -0.00102 -0.00103-0.000956-0.000746-0.000285 0.000667   0.0023  0.00466  0.00663  0.00663
        9|-0.000423-0.000423-0.000452-0.000476-0.000497-0.000513-0.000515-0.000495-0.000433-0.000303-6.41e-05 0.000346  0.00103  0.00206  0.00345    0.005  0.00612  0.00612
        8|-0.000184-0.000184-0.000205-0.000214-0.000212-0.000195-0.000154-7.79e-05 5.14e-05 0.000258 0.000575  0.00104  0.00171  0.00258  0.00359  0.00451  0.00508  0.00508
        7| 2.43e-05 2.43e-05 1.07e-05 1.36e-05 3.37e-05 7.59e-05 0.000148  0.00026 0.000428 0.000668    0.001  0.00146  0.00203   0.0027  0.00339  0.00396  0.00425  0.00425
        6|   0.0002   0.0002 0.000192 0.000205 0.000239 0.000298 0.000391 0.000524 0.000708 0.000956  0.00128  0.00168  0.00215  0.00266  0.00314   0.0035  0.00366  0.00366
        5| 0.000342 0.000342 0.000339 0.000359 0.000402 0.000474 0.000578 0.000721  0.00091  0.00115  0.00145  0.00179  0.00218  0.00257  0.00292  0.00316  0.00326  0.00326
        4| 0.000451 0.000451 0.000451 0.000476 0.000526 0.000604 0.000715 0.000862  0.00105  0.00128  0.00155  0.00185  0.00217  0.00248  0.00274  0.00292  0.00299  0.00299
        3| 0.000525 0.000525 0.000527 0.000556 0.000611 0.000694 0.000809 0.000957  0.00114  0.00136  0.00161  0.00188  0.00215  0.00241  0.00262  0.00276  0.00281  0.00281
        2| 0.000565 0.000565 0.000569   0.0006 0.000658 0.000745 0.000863  0.00101  0.00119   0.0014  0.00164  0.00189  0.00214  0.00237  0.00255  0.00267  0.00271  0.00271
        1| 0.000572 0.000572 0.000577  0.00061  0.00067  0.00076  0.00088  0.00103  0.00121  0.00142  0.00166   0.0019  0.00214  0.00235  0.00253  0.00264  0.00268  0.00268
        0| 0.000572 0.000572 0.000577  0.00061  0.00067  0.00076  0.00088  0.00103  0.00121  0.00142  0.00166   0.0019  0.00214  0.00235  0.00253  0.00264  0.00268  0.00268

