nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0066  -0.0066 -0.00269 -0.00234  -0.0026   -0.003 -0.00345 -0.00393 -0.00446 -0.00508 -0.00593 -0.00728 -0.00945  -0.0106 -0.00373   0.0207   0.0632   0.0632
       16|  -0.0066  -0.0066 -0.00269 -0.00234  -0.0026   -0.003 -0.00345 -0.00393 -0.00446 -0.00508 -0.00593 -0.00728 -0.00945  -0.0106 -0.00373   0.0207   0.0632   0.0632
       15|  -0.0037  -0.0037 -0.00343 -0.00324 -0.00326 -0.00344 -0.00371 -0.00405 -0.00446 -0.00497 -0.00571 -0.00699 -0.00941   -0.013   -0.013-0.000635   0.0236   0.0236
       14| -0.00273 -0.00273 -0.00274 -0.00274 -0.00284 -0.00301 -0.00325 -0.00352 -0.00385 -0.00427 -0.00487 -0.00585 -0.00758  -0.0102  -0.0118  -0.0056  0.00631  0.00631
       13| -0.00215 -0.00215 -0.00221 -0.00227 -0.00237 -0.00252  -0.0027  -0.0029 -0.00312 -0.00338 -0.00372 -0.00417 -0.00481 -0.00549 -0.00512-0.000953  0.00499  0.00499
       12| -0.00173 -0.00173 -0.00179 -0.00185 -0.00194 -0.00204 -0.00216 -0.00227 -0.00237 -0.00246 -0.00251 -0.00248 -0.00228 -0.00164 3.06e-05  0.00333  0.00664  0.00664
       11| -0.00138 -0.00138 -0.00143 -0.00148 -0.00154  -0.0016 -0.00165 -0.00168 -0.00168 -0.00161 -0.00145 -0.00112  -0.0005 0.000596  0.00234  0.00465  0.00652  0.00652
       10| -0.00108 -0.00108 -0.00112 -0.00116 -0.00119 -0.00121 -0.00121 -0.00117 -0.00108-0.000914-0.000629-0.000168  0.00055  0.00159  0.00293  0.00435  0.00533  0.00533
        9|-0.000824-0.000824-0.000854-0.000872-0.000878-0.000865-0.000824-0.000742-0.000601-0.000379 -4.8e-05 0.000431  0.00109  0.00192  0.00286   0.0037  0.00419  0.00419
        8|-0.000602-0.000602-0.000623-0.000628-0.000615-0.000578 -0.00051-0.000398 -0.00023 9.93e-06  0.00034 0.000778  0.00132  0.00195  0.00259  0.00311  0.00336  0.00336
        7|-0.000415-0.000415-0.000428-0.000422-0.000396-0.000343-0.000258-0.000132  4.5e-05 0.000282 0.000588 0.000966   0.0014  0.00187  0.00231  0.00264  0.00279  0.00279
        6|-0.000259-0.000259-0.000268-0.000255-0.000219-0.000156-6.23e-05 6.92e-05 0.000244 0.000467  0.00074  0.00106  0.00141  0.00176  0.00208   0.0023  0.00238  0.00238
        5|-0.000136-0.000136 -0.00014-0.000122-8.05e-05-1.25e-05 8.53e-05 0.000217 0.000384 0.000589  0.00083   0.0011  0.00138  0.00165  0.00189  0.00204   0.0021   0.0021
        4|-4.32e-05-4.32e-05-4.45e-05 -2.3e-05 2.22e-05 9.31e-05 0.000192 0.000321  0.00048 0.000669 0.000883  0.00111  0.00135  0.00157  0.00175  0.00186   0.0019   0.0019
        3| 1.96e-05 1.96e-05 2.04e-05 4.43e-05 9.19e-05 0.000165 0.000264  0.00039 0.000542 0.000718 0.000913  0.00112  0.00132   0.0015  0.00165  0.00175  0.00178  0.00178
        2|  5.3e-05  5.3e-05 5.53e-05  8.1e-05 0.000131 0.000205 0.000305  0.00043 0.000578 0.000747 0.000931  0.00112   0.0013  0.00147   0.0016  0.00168  0.00171  0.00171
        1| 5.82e-05 5.82e-05 6.15e-05 8.83e-05  0.00014 0.000216 0.000318 0.000444 0.000592  0.00076  0.00094  0.00112   0.0013  0.00146  0.00158  0.00166  0.00169  0.00169
        0| 5.82e-05 5.82e-05 6.15e-05 8.83e-05  0.00014 0.000216 0.000318 0.000444 0.000592  0.00076  0.00094  0.00112   0.0013  0.00146  0.00158  0.00166  0.00169  0.00169

