nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17| -0.00869 -0.00869 -0.00516 -0.00516 -0.00554 -0.00581  -0.0059 -0.00582  -0.0056 -0.00533 -0.00516  -0.0052 -0.00514  -0.0034  0.00308   0.0205   0.0508   0.0508
       16| -0.00869 -0.00869 -0.00516 -0.00516 -0.00554 -0.00581  -0.0059 -0.00582  -0.0056 -0.00533 -0.00516  -0.0052 -0.00514  -0.0034  0.00308   0.0205   0.0508   0.0508
       15| -0.00578 -0.00578  -0.0057 -0.00569 -0.00573 -0.00575 -0.00568 -0.00549 -0.00521 -0.00489 -0.00465 -0.00462 -0.00489 -0.00496 -0.00252  0.00677   0.0231   0.0231
       14| -0.00454 -0.00454 -0.00464 -0.00471 -0.00478 -0.00479  -0.0047 -0.00452 -0.00425 -0.00391 -0.00356 -0.00323 -0.00292  -0.0024-0.000589  0.00482   0.0124   0.0124
       13| -0.00375 -0.00375 -0.00383 -0.00389 -0.00393  -0.0039 -0.00379 -0.00359  -0.0033 -0.00291 -0.00244 -0.00184 -0.00102 0.000251  0.00248   0.0062  0.00989  0.00989
       12| -0.00312 -0.00312 -0.00319 -0.00322 -0.00321 -0.00315 -0.00301 -0.00279 -0.00247 -0.00204 -0.00148-0.000737 0.000279  0.00171  0.00371  0.00615  0.00807  0.00807
       11| -0.00261 -0.00261 -0.00264 -0.00265 -0.00261 -0.00252 -0.00236 -0.00212 -0.00178 -0.00133-0.000746 1.13e-05 0.000992  0.00224  0.00373  0.00523  0.00622  0.00622
       10| -0.00217 -0.00217 -0.00219 -0.00217 -0.00211   -0.002 -0.00183 -0.00157 -0.00123-0.000794-0.000236 0.000459   0.0013  0.00229  0.00333  0.00425  0.00477  0.00477
        9| -0.00179 -0.00179  -0.0018 -0.00177  -0.0017 -0.00158  -0.0014 -0.00115-0.000819-0.000408 9.71e-05 0.000698  0.00139  0.00213  0.00286  0.00344  0.00373  0.00373
        8| -0.00148 -0.00148 -0.00148 -0.00144 -0.00136 -0.00124 -0.00106-0.000816-0.000512-0.000139 0.000302 0.000807  0.00136  0.00192  0.00243  0.00282  0.00299  0.00299
        7| -0.00122 -0.00122 -0.00121 -0.00117 -0.00109-0.000963 -0.00079-0.000565-0.000288 4.23e-05 0.000422  0.00084  0.00128  0.00171  0.00208  0.00234  0.00245  0.00245
        6|   -0.001   -0.001-0.000997-0.000953-0.000872 -0.00075-0.000586-0.000379-0.000128 0.000162 0.000487 0.000834  0.00119  0.00152  0.00179  0.00199  0.00206  0.00206
        5|-0.000837-0.000837-0.000827-0.000783-0.000704-0.000587-0.000433-0.000243-1.66e-05  0.00024  0.00052 0.000812   0.0011  0.00136  0.00158  0.00172  0.00178  0.00178
        4|-0.000711-0.000711  -0.0007-0.000657-0.000579-0.000468-0.000323-0.000146 5.98e-05  0.00029 0.000536 0.000787  0.00103  0.00125  0.00142  0.00153  0.00158  0.00158
        3|-0.000624-0.000624-0.000613-0.000569-0.000494-0.000386-0.000248-8.17e-05  0.00011  0.00032 0.000542 0.000765 0.000977  0.00116  0.00131  0.00141  0.00144  0.00144
        2|-0.000574-0.000574-0.000562-0.000518-0.000444-0.000339-0.000204-4.39e-05 0.000139 0.000338 0.000546 0.000752 0.000947  0.00112  0.00125  0.00133  0.00137  0.00137
        1|-0.000559-0.000559-0.000547-0.000503-0.000428-0.000323-0.000189-2.96e-05 0.000151 0.000346 0.000549  0.00075 0.000937   0.0011  0.00123  0.00131  0.00134  0.00134
        0|-0.000559-0.000559-0.000547-0.000503-0.000428-0.000323-0.000189-2.96e-05 0.000151 0.000346 0.000549  0.00075 0.000937   0.0011  0.00123  0.00131  0.00134  0.00134

