nCells: 16x16, dx: 0.125, dy: 0.125

p (18x18): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       17|  -0.0217  -0.0217  -0.0161   -0.013  -0.0104 -0.00803 -0.00593 -0.00401  -0.0022-0.000429  0.00137  0.00327  0.00543   0.0081   0.0119   0.0182   0.0294   0.0294
       16|  -0.0217  -0.0217  -0.0161   -0.013  -0.0104 -0.00803 -0.00593 -0.00401  -0.0022-0.000429  0.00137  0.00327  0.00543   0.0081   0.0119   0.0182   0.0294   0.0294
       15|  -0.0156  -0.0156  -0.0139  -0.0118 -0.00956 -0.00749 -0.00557 -0.00377 -0.00204 -0.00035  0.00136  0.00316  0.00513  0.00741   0.0102   0.0141   0.0191   0.0191
       14|  -0.0118  -0.0118  -0.0111 -0.00975 -0.00818 -0.00655 -0.00492 -0.00333 -0.00176-0.000192  0.00141  0.00309   0.0049  0.00691  0.00918   0.0117   0.0139   0.0139
       13| -0.00938 -0.00938 -0.00892 -0.00804 -0.00689  -0.0056 -0.00425 -0.00288 -0.00148-6.57e-05  0.00138  0.00289  0.00447  0.00613  0.00784  0.00945   0.0105   0.0105
       12| -0.00757 -0.00757 -0.00726 -0.00663 -0.00576 -0.00474 -0.00362 -0.00244 -0.00123    2e-05   0.0013   0.0026  0.00393  0.00526  0.00653  0.00759   0.0082   0.0082
       11| -0.00619 -0.00619 -0.00596 -0.00548 -0.00481 -0.00399 -0.00306 -0.00206 -0.00101 6.96e-05  0.00117  0.00228  0.00338  0.00444  0.00538  0.00611   0.0065   0.0065
       10|  -0.0051  -0.0051 -0.00493 -0.00455 -0.00401 -0.00334 -0.00257 -0.00173-0.000833 9.18e-05  0.00103  0.00196  0.00287   0.0037  0.00442  0.00495  0.00521  0.00521
        9| -0.00424 -0.00424  -0.0041  -0.0038 -0.00336 -0.00281 -0.00216 -0.00145-0.000691 9.52e-05 0.000889  0.00167  0.00241  0.00308  0.00363  0.00403  0.00423  0.00423
        8| -0.00355 -0.00355 -0.00343 -0.00319 -0.00283 -0.00237 -0.00183 -0.00122 -0.00058 8.73e-05 0.000757  0.00141  0.00202  0.00256    0.003  0.00331  0.00346  0.00346
        7|   -0.003   -0.003  -0.0029  -0.0027  -0.0024 -0.00201 -0.00155 -0.00104-0.000493 7.35e-05  0.00064  0.00119  0.00169  0.00214  0.00249  0.00274  0.00285  0.00285
        6| -0.00257 -0.00257 -0.00249 -0.00231 -0.00206 -0.00173 -0.00134-0.000898-0.000428 5.76e-05 0.000541  0.00101  0.00143   0.0018  0.00209  0.00229  0.00239  0.00239
        5| -0.00223 -0.00223 -0.00216 -0.00201 -0.00179 -0.00151 -0.00117-0.000786-0.000378 4.22e-05  0.00046 0.000859  0.00122  0.00154  0.00178  0.00195  0.00203  0.00203
        4| -0.00198 -0.00198 -0.00192 -0.00179 -0.00159 -0.00134 -0.00104-0.000703-0.000342 2.89e-05 0.000397 0.000747  0.00106  0.00134  0.00155  0.00169  0.00176  0.00176
        3|  -0.0018  -0.0018 -0.00175 -0.00163 -0.00145 -0.00122 -0.00095-0.000644-0.000317 1.86e-05 0.000351 0.000666 0.000952   0.0012  0.00139  0.00151  0.00157  0.00157
        2| -0.00169 -0.00169 -0.00164 -0.00153 -0.00136 -0.00115-0.000893-0.000607-0.000302 1.17e-05 0.000322 0.000615 0.000881  0.00111  0.00128   0.0014  0.00146  0.00146
        1| -0.00164 -0.00164 -0.00159 -0.00148 -0.00132 -0.00111-0.000867-0.000591-0.000295 8.66e-06 0.000308 0.000592 0.000848  0.00107  0.00124  0.00135   0.0014   0.0014
        0| -0.00164 -0.00164 -0.00159 -0.00148 -0.00132 -0.00111-0.000867-0.000591-0.000295 8.66e-06 0.000308 0.000592 0.000848  0.00107  0.00124  0.00135   0.0014   0.0014

